@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,12-16,17-21,22'

@attribute ratio numeric
@attribute Max_X numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,0.082901,0,164.310043,0,0,0,0,1.69646,0,0,0,G2
0.020163,0.06255,0,122.295212,0,0,0,0,1.715708,0,0,0,G2
1,-0.146893,0,53.539627,0,0,0,0,0.30225,0,0,0,G2
1,-0.116136,0,49.720741,0,0,0,0,0.151552,0,0,0,G2
0.02079,0.079941,0,126.290962,0,0,0,0,1.680633,0,0,0,G2
1,-0.099074,0,163.832886,0,0,0,0,1.502655,0,0,0,G2
1,-0.077608,0,64.850212,0,0,0,0,0.637073,0,0,0,G2
1,-0.044573,0,49.586391,0,0,0,0,0.317264,0,0,0,G2
1,-0.15065,0,170.055008,0,0,0,0,1.694519,0,0,0,G2
1,-0.132626,0,165.11116,0,0,0,0,2.09155,0,0,0,G2
1,0.011443,0,0,0,0,63.260212,0,0,0,0,0.800919,G3
0,0,0,0,0,0,93.702011,0,0,0,0,0,G3
1,0.232822,0,0,0,0,150.177231,0,0,0,0,1.600479,G3
1,0.254014,0,0,0,0,161.133209,0,0,0,0,1.842102,G3
1,0.161145,0,0,0,0,34.848694,0,0,0,0,0.656465,G3
1,0.139832,0,0,0,0,36.497093,0,0,0,0,0.70586,G3
0.015459,0.348557,0,0,0,0,60.913883,0,0,0,0,0.581028,G3
0.024163,0.232993,0,0,0,0,55.504688,0,0,0,0,0.673573,G3
1,0.292268,0,0,0,0,113.518822,0,0,0,0,1.073971,G3
1,0.031611,0,0,0,0,61.691441,0,0,0,0,0.883256,G3
0.01132,0.000218,113.930145,124.451363,0,0,0,1.155483,1.785772,0,0,0,G4
0.010736,-0.062194,89.14183,88.944038,0,0,0,0.674921,1.280858,0,0,0,G4
0.011071,0.027395,74.50074,70.958481,0,0,0,0.358706,1.004498,0,0,0,G4
0.0114,-0.107223,129.41188,132.303879,0,0,0,1.455882,2.042272,0,0,0,G4
0.011556,-0.03914,88.892715,87.963791,0,0,0,0.448366,1.401508,0,0,0,G4
0.017567,0.308168,147.259857,165.287186,0,0,0,2.720075,4.029541,0,0,0,G4
0.011834,0.099385,53.65781,48.520836,0,0,0,0.131814,0.457432,0,0,0,G4
0.011023,-0.137127,132.566666,137.768768,0,0,0,1.55987,2.075738,0,0,0,G4
0.017425,0.278909,144.731918,163.360046,0,0,0,2.513832,3.696465,0,0,0,G4
0.011751,0.152046,82.358871,80.325844,0,0,0,0.535324,1.144982,0,0,0,G4
0.015008,0.253866,0,153.475861,156.706421,0,0,0,1.731614,1.816245,0,0,G5
0.014457,0.207207,0,154.161118,158.511673,0,0,0,1.833311,1.860711,0,0,G5
0.014868,0.131845,0,152.570435,158.821259,0,0,0,1.770075,1.858965,0,0,G5
0.013079,0.417831,0,131.77095,173.140411,0,0,0,1.988634,2.338717,0,0,G5
0.015642,0.465765,0,131.541336,165.422379,0,0,0,1.523215,1.798915,0,0,G5
0.014786,0.36592,0,144.246185,155.262634,0,0,0,1.795211,1.909549,0,0,G5
0.01504,0.254988,0,153.295731,154.390106,0,0,0,1.687938,1.780497,0,0,G5
0.02011,0.494482,0,150.091949,150.130539,0,0,0,2.304122,1.248664,0,0,G5
0.02342,0.670536,0,129.384811,147.467514,0,0,0,2.174861,1.158152,0,0,G5
0.015389,0.451246,0,127.401306,172.518265,0,0,0,2.023714,2.532689,0,0,G5
0.015161,0.620535,0,137.37532,175.008743,142.387985,0,0,1.739427,1.96919,1.589761,0,G6
0.013325,0.340796,0,152.599869,179.210678,156.144089,0,0,2.00701,2.135509,1.936107,0,G6
0.013629,0.460172,0,150.612564,177.003372,154.164261,0,0,1.846438,1.994321,1.801929,0,G6
0.014153,0.335342,0,149.373184,175.43425,155.76506,0,0,1.761239,1.921056,1.771123,0,G6
0.014974,0.390321,0,140.004929,176.013779,145.373032,0,0,1.691333,1.827847,1.54008,0,G6
0.014878,0.513536,0,138.00853,172.371429,140.201187,0,0,1.59316,1.756764,1.494779,0,G6
0.014263,0.466713,0,151.263367,174.746735,152.521637,0,0,1.798133,1.906356,1.705583,0,G6
0.01452,0.367528,0,143.210724,172.663559,149.74971,0,0,1.596241,1.751175,1.551385,0,G6
0.014403,0.423515,0,139.58931,175.29335,144.994766,0,0,1.664776,1.795738,1.508183,0,G6
0.015611,0.610478,0,118.167664,168.171844,124.508644,0,0,1.413531,1.590309,1.243001,0,G6
0.011984,1.036433,141.598282,0,0,0,168.377045,2.244642,0,0,0,1.999654,G7
0.011156,1.194456,121.663002,0,0,0,118.544846,1.65417,0,0,0,1.705775,G7
0.010727,1.227138,127.591919,0,0,0,122.509598,1.851077,0,0,0,1.717888,G7
0.011904,1.452045,120.070976,0,0,0,155.30748,1.802288,0,0,0,1.520037,G7
0.011072,0.955925,133.250488,0,0,0,162.12384,2.035718,0,0,0,1.917698,G7
0.011558,0.826892,136.495224,0,0,0,168.947296,2.024161,0,0,0,1.806338,G7
0.010878,0.862414,117.378815,0,0,0,113.861374,1.486085,0,0,0,1.37007,G7
0.010501,0.779082,144.79425,0,0,0,141.778183,2.209105,0,0,0,2.017808,G7
0.010635,0.614866,151.946167,0,0,0,150.91275,2.518244,0,0,0,2.422347,G7
0.011445,0.746833,119.986214,0,0,0,167.308914,1.610447,0,0,0,1.390132,G7
0.012229,0.642406,136.99057,169.488785,0,0,136.844696,1.656034,2.646246,0,0,1.849942,G8
0.011917,0.691796,159.860458,174.835236,0,0,163.098602,3.707415,4.854231,0,0,4.078568,G8
0.011702,0.851184,163.400681,176.874054,0,0,164.518204,4.741362,5.807872,0,0,4.858295,G8
0.011597,0.620343,155.806549,175.437378,0,0,160.432251,3.299943,4.383067,0,0,3.523525,G8
0.010948,0.529633,148.030655,174.729004,0,0,152.311691,2.459407,3.381474,0,0,2.580142,G8
0.01127,0.626107,144.689194,172.34552,0,0,146.792999,2.134292,3.098134,0,0,2.294698,G8
0.011619,0.793669,147.934967,169.271179,0,0,148.847534,2.327548,3.361227,0,0,2.561757,G8
0.011397,0.799647,156.800934,175.578094,0,0,159.515579,3.156363,4.202931,0,0,3.434555,G8
0.011659,0.815534,161.121643,177.285522,0,0,163.376114,3.921999,4.994956,0,0,4.152629,G8
0.015045,0.457876,174.644821,159.91098,0,0,128.676559,3.030581,2.496996,0,0,0,G8
0.011028,1.016714,154.358139,166.260818,173.724457,162.718124,157.308395,2.368447,3.674808,3.784061,3.378028,2.918843,G9
0.009949,0.940934,154.561661,166.593948,175.270966,165.154221,157.012833,2.516562,3.632619,3.795228,3.502339,2.980148,G9
0.010189,0.820475,158.330048,167.784729,175.207397,167.162384,160.809296,2.883016,3.984668,4.100236,3.837862,3.340853,G9
0.011212,1.013903,147.873489,160.89711,172.040237,159.222672,150.079544,1.934019,3.256173,3.430293,3.099514,2.536885,G9
0.010182,1.098606,145.935913,161.945877,170.213364,157.686768,149.963776,1.863873,2.991236,3.110813,2.795954,2.336367,G9
0.009492,0.951457,155.021362,167.447128,172.989609,164.791809,158.239944,2.524503,3.690811,3.834839,3.600015,3.186671,G9
0.009211,0.676148,156.432953,167.96846,174.329468,167.522934,161.558914,2.832803,3.93583,4.084382,3.87824,3.450444,G9
0.010216,0.798898,154.916885,167.389832,172.414352,162.997559,158.380646,2.540183,3.668078,3.733304,3.421971,2.961751,G9
0.010888,1.13354,137.638916,156.601837,163.922012,147.753815,139.985428,1.379543,2.699836,2.79611,2.410121,1.910989,G9
0.010339,1.143635,140.883362,159.139923,167.735382,152.966934,145.266541,1.582164,2.794431,2.91388,2.562673,2.113498,G9
0.018991,0.669171,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0.566101,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.011154,0.428427,0,154.122269,170.167465,0,156.488541,0,2.405219,2.532731,0,2.073618,G0
0.01162,0.600893,0,168.136581,172.851959,0,168.481216,0,4.254626,4.403193,0,3.902009,G0
0.011376,0.585449,0,166.525543,175.597717,0,167.37468,0,3.833688,4.036168,0,3.518292,G0
0.016074,0.347165,0,168.016556,169.249466,0,125.021286,0,3.035908,2.836219,0,0,G0
0.011033,0.412131,0,151.506546,169.742203,0,158.700272,0,2.308903,2.512621,0,2.108184,G0
0.01112,0.708656,0,160.175446,171.99086,0,157.529907,0,2.781374,2.961737,0,2.464311,G0
0.011141,0.767946,0,166.332611,174.941681,0,166.031998,0,3.706137,3.890916,0,3.405363,G0
0.016025,0.709577,0,170.713669,169.932724,0,134.579407,0,3.641117,3.349275,0,0,G0
0.01572,0.516266,0,165.676575,168.117294,0,122.829323,0,2.858732,2.617632,0,0,G0
0.010908,0.518959,0,162.547333,173.113556,0,162.185196,0,3.057457,3.187417,0,2.707933,G0
0.036082,1.912317,0,166.547562,0,0,0,0,13.289945,0,0,0,G2
0,0,0,107.363403,0,0,0,0,0,0,0,0,G2
0,0,0,112.215393,0,0,0,0,0,0,0,0,G2
1,0.838413,0,159.299759,0,0,0,0,2.809139,0,0,0,G2
0,0,0,99.661827,0,0,0,0,0,0,0,0,G2
1,0.440294,0,150.216522,0,0,0,0,1.59193,0,0,0,G2
1,-0.301824,0,169.971802,0,0,0,0,1.665841,0,0,0,G2
1,-0.38944,0,106.31881,0,0,0,0,1.021873,0,0,0,G2
1,-0.344222,0,109.882843,0,0,0,0,1.047104,0,0,0,G2
1,-0.241185,0,173.111725,0,0,0,0,1.983822,0,0,0,G2
1,-0.199055,0,0,0,0,175.820023,0,0,0,0,2.097503,G3
0.017628,0.074395,0,0,0,0,161.300705,0,0,0,0,2.353175,G3
0,0,0,0,0,0,135.181717,0,0,0,0,0,G3
1,0.048779,0,0,0,0,173.141449,0,0,0,0,2.980708,G3
1,0.195088,0,0,0,0,169.925491,0,0,0,0,3.005998,G3
1,0.049099,0,0,0,0,173.279419,0,0,0,0,2.136312,G3
1,0.060909,0,0,0,0,174.364746,0,0,0,0,2.503452,G3
1,0.002198,0,0,0,0,173.829559,0,0,0,0,2.595878,G3
1,-0.014611,0,0,0,0,172.951065,0,0,0,0,2.538054,G3
1,-0.172701,0,0,0,0,176.13385,0,0,0,0,2.836312,G3
0.027495,-0.072026,78.728546,73.748123,0,0,0,0.585526,1.508702,0,0,0,G4
0.012179,-0.35709,145.29306,143.988113,0,0,0,1.764192,2.376202,0,0,0,G4
0.023979,-0.057814,116.60202,128.062225,0,0,0,1.267566,2.246101,0,0,0,G4
0.012371,-0.306567,126.377518,124.027527,0,0,0,1.271936,1.775503,0,0,0,G4
0.011632,-0.456731,152.182861,155.0448,0,0,0,2.215299,2.696558,0,0,0,G4
0.011963,-0.538603,145.205994,137.005981,0,0,0,1.57859,1.894687,0,0,0,G4
0.012571,-0.49363,145.838303,144.215149,0,0,0,1.699088,2.155454,0,0,0,G4
0.022713,0.315553,113.503105,102.750938,0,0,0,2.559346,3.088927,0,0,0,G4
0.012888,-0.274237,156.441376,152.595688,0,0,0,2.19769,2.679899,0,0,0,G4
0.034152,-0.071735,40.616817,74.060524,0,0,0,1.31712,2.952057,0,0,0,G4
0.02039,0.344217,0,154.806351,151.61351,0,0,0,1.669145,1.720098,0,0,G5
0.019394,0.00125,0,170.202332,171.661713,0,0,0,2.575551,2.668509,0,0,G5
0.019014,-0.104991,0,166.674881,170.749756,0,0,0,2.433961,2.511825,0,0,G5
0.019206,0.100275,0,170.982254,171.902161,0,0,0,2.707155,2.788701,0,0,G5
0.019641,0.230157,0,166.227875,164.490799,0,0,0,2.089201,2.140681,0,0,G5
0.020034,0.20059,0,169.23439,171.27066,0,0,0,2.396351,2.446493,0,0,G5
0.018406,-0.008094,0,165.901169,171.566986,0,0,0,2.29112,2.3425,0,0,G5
0.015375,0.279717,0,169.013885,168.233932,0,0,0,6.441021,6.520558,0,0,G5
0.019417,0.184218,0,160.946457,152.877472,0,0,0,1.768462,1.740856,0,0,G5
0.019508,0.29544,0,152.442642,143.103531,0,0,0,1.647765,1.631936,0,0,G5
0.02997,0.516782,0,162.051117,174.954956,155.064331,0,0,5.104704,5.318959,0.260904,0,G6
0.015697,0.139307,0,168.724319,175.118393,169.509323,0,0,3.01018,3.086457,2.910534,0,G6
0.015816,0.094906,0,168.912598,176.403702,170.455811,0,0,2.95822,3.024344,2.858088,0,G6
0.015631,-0.129805,0,163.943893,177.846588,166.408035,0,0,2.257991,2.318944,2.147071,0,G6
0.052611,0.465319,0,171.123428,174.264404,158.922302,0,0,6.851732,6.921296,1.31241,0,G6
0.016834,0.181402,0,159.935852,165.910141,161.432892,0,0,2.104511,2.124966,1.978572,0,G6
0.018884,0.274874,0,111.049095,123.321022,115.31826,0,0,1.217409,1.278009,1.057071,0,G6
0.016977,0.13395,0,165.421783,169.937515,166.405899,0,0,2.500471,2.509493,2.366792,0,G6
0.033821,0.005638,0,168.835236,166.647171,113.990913,0,0,2.322615,2.17878,0,0,G6
0.01103,0.317525,0,154.183548,176.884354,155.529785,0,0,2.135258,2.339657,2.051948,0,G6
0.013018,0.623048,144.65451,0,0,0,172.557816,2.093726,0,0,0,1.927939,G7
0.011292,0.627914,117.142258,0,0,0,114.218857,1.352113,0,0,0,1.460773,G7
0.012412,0.587678,73.504158,0,0,0,22.896309,0.824675,0,0,0,0.691008,G7
0.011606,0.531465,141.146194,0,0,0,138.477829,1.873512,0,0,0,2.012805,G7
0.011732,0.683781,144.242599,0,0,0,127.305099,1.90088,0,0,0,1.698868,G7
0.011921,0.727063,104.331917,0,0,0,146.566849,1.236203,0,0,0,1.130914,G7
0.011871,0.559888,157.877914,0,0,0,156.469452,2.775181,0,0,0,3.010971,G7
0.011567,0.408152,158.404495,0,0,0,157.817093,2.820745,0,0,0,3.029893,G7
0.050177,1.685299,168.786209,0,0,0,160.769516,13.889446,0,0,0,4.90577,G7
0.046378,1.697408,160.819458,0,0,0,156.548462,10.251035,0,0,0,2.00298,G7
0.012986,0.496928,162.668106,171.017395,0,0,159.147995,2.964543,3.668756,0,0,3.193327,G8
0.011998,0.350388,165.697296,178.308105,0,0,163.763596,3.436529,4.192065,0,0,3.666392,G8
0.012695,0.26795,165.836121,176.295181,0,0,164.775314,3.472267,4.230053,0,0,3.700291,G8
0.012879,0.356405,164.533005,172.644012,0,0,160.077835,3.076502,3.812274,0,0,3.30469,G8
0.013162,0.538121,164.818039,172.335571,0,0,159.965302,3.20736,3.933349,0,0,3.398436,G8
0.012941,0.285648,164.985367,174.526642,0,0,162.711639,3.057622,3.81933,0,0,3.356642,G8
0.01283,0.095009,164.802856,177.692841,0,0,162.964188,2.902701,3.623254,0,0,3.169623,G8
0.012804,0.063922,165.476425,176.30571,0,0,162.547943,2.978501,3.670811,0,0,3.23271,G8
0.013011,0.273822,162.991501,172.701797,0,0,159.044312,2.715345,3.457265,0,0,2.981282,G8
0.013227,0.497472,150.79068,162.162964,0,0,144.001129,1.944539,2.646977,0,0,2.135363,G8
0.009618,1.037722,148.491348,162.115601,175.56778,159.933792,147.28833,1.976339,3.062286,3.213935,2.961429,2.355674,G9
0.00954,0.96735,156.149673,169.698471,176.964813,165.238373,155.472275,2.555644,3.675258,3.813145,3.565082,2.955591,G9
0.009611,0.972766,156.044464,167.416458,177.039902,164.997086,154.90596,2.504286,3.585953,3.756645,3.500747,2.903466,G9
0.009665,0.967241,144.694855,160.131271,175.545609,157.117538,143.664566,1.74757,2.868926,3.010063,2.74509,2.126699,G9
0.009683,1.00079,141.023453,156.347931,174.193985,154.901611,139.787582,1.537501,2.69657,2.829509,2.58122,1.969107,G9
0.009614,0.910479,149.576828,163.396423,176.257126,161.226257,148.859222,2.009431,3.015776,3.199347,2.939293,2.362875,G9
0.009669,0.776657,145.436874,159.484955,176.802841,159.122498,145.249481,1.732327,2.785489,2.923,2.66829,2.10814,G9
0.009657,0.79672,157.420654,167.310272,177.420624,166.29187,156.274414,2.507942,3.540558,3.681621,3.432266,2.912088,G9
0.009594,1.012155,157.619202,167.379517,177.940887,166.419388,156.132828,2.618022,3.673217,3.852635,3.631503,3.052096,G9
0.009706,1.080741,150.222702,162.945938,175.490372,161.173416,148.758865,2.077683,3.192233,3.353548,3.1159,2.488692,G9
