@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R3,5,6,7-11,18-22'

@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.011398,1.076474,23.020868,0,1.314551,1.319592,0,0.895898,2.801632,3.055864,0,2.419631,G0
0.011594,0.998972,24.162859,0,1.381531,1.321471,0,0.973452,2.333329,2.502074,0,1.850251,G0
0.013536,1.236716,19.540651,0,1.600342,1.57146,0,0.59173,2.638902,2.988656,0,1.91733,G0
0.011151,1.040268,24.14156,0,1.290569,1.295144,0,0.948818,2.643347,2.865042,0,2.254971,G0
0.011191,1.013315,24.249035,0,1.307139,1.286783,0,0.939138,2.374538,2.610252,0,2.013928,G0
0.011357,1.02419,24.816206,0,1.364763,1.313253,0,0.978875,1.824735,1.993155,0,1.356946,G0
0.010831,1.021352,26.016773,0,1.320544,1.298363,0,1.052218,2.153897,2.36433,0,1.800614,G0
0.013881,1.121071,21.662022,0,1.569415,1.460324,0,1.142904,1.571898,1.970152,0,0.978485,G0
1,0.840151,1,0,0.999995,0,0,0,1.69646,0,0,0,G2
0.020163,1.344259,15.263703,0,1.474857,0,0,0,1.715708,0,0,0,G2
1,0.885657,1,0,1.000001,0,0,0,0.30225,0,0,0,G2
1,0.881814,1,0,1.000005,0,0,0,0.151552,0,0,0,G2
0.02079,1.27485,15.096219,0,1.433353,0,0,0,1.680633,0,0,0,G2
1,0.8538,1,0,0.999995,0,0,0,1.502655,0,0,0,G2
1,0.879004,1,0,0.999993,0,0,0,0.637073,0,0,0,G2
1,0.85692,1,0,1.000002,0,0,0,0.317264,0,0,0,G2
1,0.880106,1,0,1.000002,0,0,0,1.694519,0,0,0,G2
1,0.900084,1,0,0.999998,0,0,0,2.09155,0,0,0,G2
1,0.726551,1,0,0,0,0,1.000002,0,0,0,0.800919,G3
0,0,0,0,0,0,0,0,0,0,0,0,G3
1,0.956751,1,0,0,0,0,0.999995,0,0,0,1.600479,G3
1,0.962371,1,0,0,0,0,0.999994,0,0,0,1.842102,G3
1,0.680975,1,0,0,0,0,1.000005,0,0,0,0.656465,G3
1,0.709663,1,0,0,0,0,1.000007,0,0,0,0.70586,G3
0.015459,1.009762,39.014492,0,0,0,0,0.922283,0,0,0,0.581028,G3
0.024163,0.908979,18.054581,0,0,0,0,0.799349,0,0,0,0.673573,G3
1,0.728388,1,0,0,0,0,1.000001,0,0,0,1.073971,G3
1,0.696982,1,0,0,0,0,1.000004,0,0,0,0.883256,G3
0.01132,1.053698,64.775955,1.307592,1.477549,0,0,0,1.785772,0,0,0,G4
0.010736,0.976454,72.325745,1.308937,1.580878,0,0,0,1.280858,0,0,0,G4
0.011071,1.001867,70.673332,1.308343,1.595954,0,0,0,1.004498,0,0,0,G4
0.0114,0.959754,64.577225,1.154125,1.532458,0,0,0,2.042272,0,0,0,G4
0.011556,0.94222,66.82843,1.305352,1.571137,0,0,0,1.401508,0,0,0,G4
0.017567,1.444253,16.852362,1.49842,1.950122,0,0,0,4.029541,0,0,0,G4
0.011834,0.888666,65.615578,1.311579,1.58009,0,0,0,0.457432,0,0,0,G4
0.011023,0.90677,64.435852,1.159886,1.459044,0,0,0,2.075738,0,0,0,G4
0.017425,1.630031,16.912418,1.47805,1.881098,0,0,0,3.696465,0,0,0,G4
0.011751,1.141769,64.698387,1.281464,1.547762,0,0,0,1.144982,0,0,0,G4
0.015008,0.946597,36.208942,0,1.03011,1.091454,0,0,1.731614,1.816245,0,0,G5
0.014457,0.925658,36.89492,0,1.066741,1.065509,0,0,1.833311,1.860711,0,0,G5
0.014868,0.927572,36.415234,0,1.040044,1.085256,0,0,1.770075,1.858965,0,0,G5
0.013079,1.199853,16.216082,0,1.483922,1.4915,0,0,1.988634,2.338717,0,0,G5
0.015642,0.83953,36.463387,0,1.141692,1.104545,0,0,1.523215,1.798915,0,0,G5
0.014786,0.885411,37.810131,0,1.118146,1.115651,0,0,1.795211,1.909549,0,0,G5
0.01504,0.941837,36.321648,0,1.019729,1.100693,0,0,1.687938,1.780497,0,0,G5
0.02011,1.144473,24.371956,0,1.444753,0.623027,0,0,2.304122,1.248664,0,0,G5
0.02342,1.293859,27.792711,0,1.703336,0.678576,0,0,2.174861,1.158152,0,0,G5
0.015389,1.377801,14.700775,0,1.64022,1.593331,0,0,2.023714,2.532689,0,0,G5
0.015161,1.036278,17.659349,0,1.201393,1.203175,1.01266,0,1.739427,1.96919,1.589761,0,G6
0.013325,0.94036,19.670391,0,1.115446,1.108881,1.016436,0,2.00701,2.135509,1.936107,0,G6
0.013629,0.906906,19.213182,0,1.08534,1.114075,1.01478,0,1.846438,1.994321,1.801929,0,G6
0.014153,0.87662,18.47349,0,1.059393,1.103524,1.020648,0,1.761239,1.921056,1.771123,0,G6
0.014974,0.952347,17.66643,0,1.157665,1.141194,0.97576,0,1.691333,1.827847,1.54008,0,G6
0.014878,0.959195,17.778664,0,1.123918,1.144681,1.018078,0,1.59316,1.756764,1.494779,0,G6
0.014263,0.923365,18.257576,0,1.087843,1.105325,0.994176,0,1.798133,1.906356,1.705583,0,G6
0.01452,0.89911,18.060453,0,1.072917,1.120524,0.989361,0,1.596241,1.751175,1.551385,0,G6
0.014403,0.919454,18.270853,0,1.15162,1.137894,0.966425,0,1.664776,1.795738,1.508183,0,G6
0.015611,0.956043,18.136511,0,1.264555,1.177006,1.024745,0,1.413531,1.590309,1.243001,0,G6
0.011984,0.825058,32.165939,1.434548,0,0,0,0.914687,0,0,0,1.999654,G7
0.011156,0.78721,72.363976,1.474917,0,0,0,1.622179,0,0,0,1.705775,G7
0.010727,0.813854,72.157265,1.476518,0,0,0,1.549952,0,0,0,1.717888,G7
0.011904,0.843,37.974739,1.596382,0,0,0,0.941677,0,0,0,1.520037,G7
0.011072,0.827463,34.760662,1.486401,0,0,0,0.950192,0,0,0,1.917698,G7
0.011558,0.790766,31.771627,1.412072,0,0,0,0.924035,0,0,0,1.806338,G7
0.010878,0.73595,62.205849,1.343868,0,0,0,1.35338,0,0,0,1.37007,G7
0.010501,0.795184,63.946724,1.346079,0,0,0,1.258792,0,0,0,2.017808,G7
0.010635,0.796316,61.445362,1.308161,0,0,0,1.254884,0,0,0,2.422347,G7
0.011445,0.783412,32.17403,1.405082,0,0,0,0.910053,0,0,0,1.390132,G7
0.012229,1.268532,22.847958,1.155283,1.595858,0,0,1.26984,2.646246,0,0,1.849942,G8
0.011917,1.550729,23.77964,1.277228,1.652995,0,0,1.298612,4.854231,0,0,4.078568,G8
0.011702,1.598437,23.986782,1.371208,1.673404,0,0,1.350215,5.807872,0,0,4.858295,G8
0.011597,1.461919,24.346552,1.352458,1.638643,0,0,1.243378,4.383067,0,0,3.523525,G8
0.010948,1.361272,25.855455,1.303407,1.572267,0,0,1.221008,3.381474,0,0,2.580142,G8
0.01127,1.388609,25.085857,1.240043,1.587503,0,0,1.260592,3.098134,0,0,2.294698,G8
0.011619,1.454884,24.079029,1.241509,1.622731,0,0,1.330651,3.361227,0,0,2.561757,G8
0.011397,1.496487,24.72452,1.244751,1.60292,0,0,1.27593,4.202931,0,0,3.434555,G8
0.011659,1.535446,24.11879,1.27821,1.63625,0,0,1.276047,4.994956,0,0,4.152629,G8
0.015045,1.068791,38.858223,1.236981,0.956265,0,0,0,2.496996,0,0,0,G8
0.011028,1.427015,7.614478,1.082333,1.537084,1.565078,1.335524,1.157142,3.674808,3.784061,3.378028,2.918843,G9
0.009949,1.413689,8.807951,1.112652,1.449043,1.516773,1.355546,1.191567,3.632619,3.795228,3.502339,2.980148,G9
0.010189,1.36548,8.681292,1.076802,1.460882,1.476683,1.340255,1.155559,3.984668,4.100236,3.837862,3.340853,G9
0.011212,1.483501,6.667328,1.17159,1.535913,1.589533,1.424807,1.266383,3.256173,3.430293,3.099514,2.536885,G9
0.010182,1.304054,8.828945,1.127573,1.459596,1.505324,1.342874,1.177504,2.991236,3.110813,2.795954,2.336367,G9
0.009492,1.361284,9.387129,1.11837,1.413218,1.483229,1.380355,1.246011,3.690811,3.834839,3.600015,3.186671,G9
0.009211,1.341811,10.185197,1.169938,1.405533,1.459604,1.362121,1.192858,3.93583,4.084382,3.87824,3.450444,G9
0.010216,1.319125,8.834447,1.098775,1.477607,1.483329,1.336976,1.131532,3.668078,3.733304,3.421971,2.961751,G9
0.010888,1.343428,7.174205,1.154607,1.540141,1.579097,1.398395,1.241936,2.699836,2.79611,2.410121,1.910989,G9
0.010339,1.295975,8.426088,1.157659,1.487169,1.537307,1.360327,1.204427,2.794431,2.91388,2.562673,2.113498,G9
0.018991,-1.17359,35.591549,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1,-0.706407,1,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0.011154,0.736359,24.088034,0,1.247952,1.215227,0,0.937095,2.405219,2.532731,0,2.073618,G0
0.01162,1.034234,23.128529,0,1.250917,1.268686,0,0.958401,4.254626,4.403193,0,3.902009,G0
0.011376,0.983857,23.32196,0,1.232073,1.254474,0,0.95335,3.833688,4.036168,0,3.518292,G0
0.016074,0.9458,34.513943,0,1.160459,0.958814,0,0,3.035908,2.836219,0,0,G0
0.011033,0.949965,23.88064,0,1.214883,1.204043,0,0.933279,2.308903,2.512621,0,2.108184,G0
0.01112,0.97247,24.340282,0,1.214866,1.244837,0,1.02053,2.781374,2.961737,0,2.464311,G0
0.011141,1.031809,24.066637,0,1.221399,1.241763,0,0.989778,3.706137,3.890916,0,3.405363,G0
0.016025,0.913151,35.845936,0,1.210506,0.9568,0,0,3.641117,3.349275,0,0,G0
0.01572,0.924732,35.715801,0,1.194529,0.941668,0,0,2.858732,2.617632,0,0,G0
0.010908,0.702197,24.617819,0,1.239997,1.22497,0,0.963491,3.057457,3.187417,0,2.707933,G0
0.036082,4.437551,52.631523,0,6.598793,0,0,0,13.289945,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,-0.500419,1,0,1,0,0,0,2.809139,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,G2
1,-0.790939,1,0,1.000002,0,0,0,1.59193,0,0,0,G2
1,0.648214,1,0,0.999994,0,0,0,1.665841,0,0,0,G2
1,0.695994,1,0,1.000001,0,0,0,1.021873,0,0,0,G2
1,0.680582,1,0,1,0,0,0,1.047104,0,0,0,G2
1,0.662175,1,0,0.999999,0,0,0,1.983822,0,0,0,G2
1,0.73561,1,0,0,0,0,1.000004,0,0,0,2.097503,G3
0.017628,1.139866,33.151272,0,0,0,0,0.869003,0,0,0,2.353175,G3
0,0,0,0,0,0,0,0,0,0,0,0,G3
1,0.883641,1,0,0,0,0,0.999996,0,0,0,2.980708,G3
1,0.879319,1,0,0,0,0,1.000002,0,0,0,3.005998,G3
1,0.833071,1,0,0,0,0,1.000001,0,0,0,2.136312,G3
1,0.845208,1,0,0,0,0,0.999995,0,0,0,2.503452,G3
1,0.860605,1,0,0,0,0,0.999996,0,0,0,2.595878,G3
1,0.841087,1,0,0,0,0,0.999995,0,0,0,2.538054,G3
1,0.755256,1,0,0,0,0,1,0,0,0,2.836312,G3
0.027495,1.53506,10.288001,1.191159,1.801469,0,0,0,1.508702,0,0,0,G4
0.012179,1.391002,57.404831,1.01492,1.518774,0,0,0,2.376202,0,0,0,G4
0.023979,1.564538,12.263541,1.292572,1.843639,0,0,0,2.246101,0,0,0,G4
0.012371,1.238433,55.730202,1.032243,1.472584,0,0,0,1.775503,0,0,0,G4
0.011632,1.116702,58.169212,1.076454,1.406062,0,0,0,2.696558,0,0,0,G4
0.011963,1.072066,52.200359,0.968815,1.333692,0,0,0,1.894687,0,0,0,G4
0.012571,1.131225,52.062038,0.995287,1.397434,0,0,0,2.155454,0,0,0,G4
0.022713,2.852303,61.852562,2.361447,3.427055,0,0,0,3.088927,0,0,0,G4
0.012888,1.283077,51.770668,0.983621,1.446803,0,0,0,2.679899,0,0,0,G4
0.034152,3.320397,63.384914,2.379204,3.822544,0,0,0,2.952057,0,0,0,G4
0.02039,0.714377,26.076427,0,1.00572,1.071191,0,0,1.669145,1.720098,0,0,G5
0.019394,0.945916,27.277973,0,0.992334,1.071605,0,0,2.575551,2.668509,0,0,G5
0.019014,0.900844,27.534216,0,1.008646,1.051204,0,0,2.433961,2.511825,0,0,G5
0.019206,0.891132,27.582676,0,0.998371,1.069908,0,0,2.707155,2.788701,0,0,G5
0.019641,0.813929,26.975546,0,1.006797,1.06643,0,0,2.089201,2.140681,0,0,G5
0.020034,0.809435,26.07238,0,1.011392,1.047732,0,0,2.396351,2.446493,0,0,G5
0.018406,0.792402,28.225647,0,1.024729,1.039491,0,0,2.29112,2.3425,0,0,G5
0.015375,2.213762,60.335289,0,2.832991,2.923397,0,0,6.441021,6.520558,0,0,G5
0.019417,0.836541,27.032518,0,1.035887,1.0501,0,0,1.768462,1.740856,0,0,G5
0.019508,0.741945,27.724827,0,1.0369,1.084446,0,0,1.647765,1.631936,0,0,G5
0.02997,1.581077,33.358143,0,2.418102,2.459216,2.933666,0,5.104704,5.318959,0.260904,0,G6
0.015697,0.827264,16.399914,0,1.076623,1.089079,0.973564,0,3.01018,3.086457,2.910534,0,G6
0.015816,0.760551,16.156572,0,1.077234,1.080203,0.964472,0,2.95822,3.024344,2.858088,0,G6
0.015631,0.568608,16.26786,0,1.077521,1.078524,0.954084,0,2.257991,2.318944,2.147071,0,G6
0.052611,1.883136,25.080109,0,2.53388,2.546745,3.536897,0,6.851732,6.921296,1.31241,0,G6
0.016834,0.792017,15.414824,0,1.094754,1.076091,0.965971,0,2.104511,2.124966,1.978572,0,G6
0.018884,0.799378,13.936198,0,1.142736,1.119584,0.955701,0,1.217409,1.278009,1.057071,0,G6
0.016977,0.839703,15.344725,0,1.098001,1.070517,0.963576,0,2.500471,2.509493,2.366792,0,G6
0.033821,0.638898,14.859858,0,1.075701,0.951488,0,0,2.322615,2.17878,0,0,G6
0.01103,0.877654,24.223589,0,1.114633,1.164379,1.025864,0,2.135258,2.339657,2.051948,0,G6
0.013018,1.032663,30.709044,1.271605,0,0,0,0.86228,0,0,0,1.927939,G7
0.011292,0.723627,61.148945,1.235741,0,0,0,1.390951,0,0,0,1.460773,G7
0.012412,0.696,29.931185,1.28493,0,0,0,0.916872,0,0,0,0.691008,G7
0.011606,0.817296,57.964828,1.200095,0,0,0,1.356032,0,0,0,2.012805,G7
0.011732,0.748672,58.989616,1.221998,0,0,0,1.396862,0,0,0,1.698868,G7
0.011921,0.633878,31.577063,1.307666,0,0,0,0.935162,0,0,0,1.130914,G7
0.011871,1.066187,57.580097,1.169796,0,0,0,1.38805,0,0,0,3.010971,G7
0.011567,1.006429,57.93148,1.175392,0,0,0,1.354603,0,0,0,3.029893,G7
0.050177,4.407277,114.413979,4.592912,0,0,0,5.88874,0,0,0,4.90577,G7
0.046378,4.139905,106.343872,4.253583,0,0,0,5.513563,0,0,0,2.00298,G7
0.012986,1.104342,20.997494,0.977127,1.414064,0,0,1.250176,3.668756,0,0,3.193327,G8
0.011998,1.251412,22.975052,0.971274,1.42481,0,0,1.20614,4.192065,0,0,3.666392,G8
0.012695,1.173207,21.786654,0.966175,1.42344,0,0,1.168821,4.230053,0,0,3.700291,G8
0.012879,1.148731,21.023575,0.938493,1.42829,0,0,1.246441,3.812274,0,0,3.30469,G8
0.013162,1.155998,20.612978,0.958416,1.432833,0,0,1.262048,3.933349,0,0,3.398436,G8
0.012941,1.043317,20.881372,0.907531,1.413912,0,0,1.199218,3.81933,0,0,3.356642,G8
0.01283,0.956007,21.139162,0.902471,1.391207,0,0,1.158696,3.623254,0,0,3.169623,G8
0.012804,1.040511,21.055159,0.903415,1.379568,0,0,1.180612,3.670811,0,0,3.23271,G8
0.013011,1.111945,20.682329,0.904117,1.412387,0,0,1.20786,3.457265,0,0,2.981282,G8
0.013227,1.013234,20.561441,0.975834,1.425198,0,0,1.26309,2.646977,0,0,2.135363,G8
0.009618,1.157735,8.656054,1.084769,1.453234,1.50075,1.392012,1.274498,3.062286,3.213935,2.961429,2.355674,G9
0.00954,1.255594,8.596058,1.052172,1.420335,1.499299,1.387913,1.23492,3.675258,3.813145,3.565082,2.955591,G9
0.009611,1.184164,8.835953,1.032363,1.423306,1.506554,1.384917,1.239287,3.585953,3.756645,3.500747,2.903466,G9
0.009665,1.250833,8.444284,1.092051,1.470088,1.511768,1.394813,1.269277,2.868926,3.010063,2.74509,2.126699,G9
0.009683,1.220477,8.210151,1.093663,1.488353,1.509308,1.400314,1.292467,2.69657,2.829509,2.58122,1.969107,G9
0.009614,1.088166,9.262285,1.047316,1.403467,1.495557,1.361325,1.222237,3.015776,3.199347,2.939293,2.362875,G9
0.009669,1.085197,9.08777,1.03597,1.445678,1.480524,1.34196,1.201928,2.785489,2.923,2.66829,2.10814,G9
0.009657,1.063287,9.200364,0.966635,1.41541,1.469002,1.330957,1.197116,3.540558,3.681621,3.432266,2.912088,G9
0.009594,1.087691,8.893003,1.006704,1.408405,1.486613,1.386577,1.251208,3.673217,3.852635,3.631503,3.052096,G9
0.009706,1.177329,8.345312,1.08332,1.455944,1.508981,1.413108,1.291291,3.192233,3.353548,3.1159,2.488692,G9
