@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,5,6,7-11,12-17,18-22'

@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
-0.139853,0.819822,1,0,0.999998,0,0,0,0,146.959106,0,0,0,0,1.635734,0,0,0,G2
-0.073909,0.822595,1,0,0.999996,0,0,0,0,166.021713,0,0,0,0,2.19797,0,0,0,G2
0.344561,0.891323,8.506701,0,0,0,0,0.677421,0,0,0,0,163.649704,0,0,0,0,1.131812,G3
0.398717,1.23157,7.927714,0,0,0,0,0.676001,0,0,0,0,177.886765,0,0,0,0,3.205836,G3
0.487774,1.261465,10.126935,0,0,0,0,0.63883,0,0,0,0,177.153183,0,0,0,0,3.501036,G3
0.449431,0.793664,1,0,0,0,0,1.000005,0,0,0,0,171.506561,0,0,0,0,2.776576,G3
0.213496,0.866528,1,0,0,0,0,1.000011,0,0,0,0,174.895111,0,0,0,0,2.932739,G3
0.262937,0.817743,1,0,0,0,0,0.999991,0,0,0,0,174.891174,0,0,0,0,3.021891,G3
0.214955,0.722604,1,0,0,0,0,0.999996,0,0,0,0,163.366943,0,0,0,0,1.641522,G3
0.449552,0.624235,1,0,0,0,0,0.999998,0,0,0,0,119.09742,0,0,0,0,1.123594,G3
1.710599,1.659585,23.497416,0,0,0,0,1.873151,0,0,0,0,18.644205,0,0,0,0,4.92411,G3
0.708482,0.886567,5.273829,0,0,0,0,0.513303,0,0,0,0,55.218674,0,0,0,0,0.342219,G3
-0.426197,0.897239,59.469852,1.102458,1.321397,0,0,0,129.285919,138.336121,0,0,0,1.419267,1.825454,0,0,0,G4
-0.069536,1.333772,61.977364,1.111164,1.427663,0,0,0,160.464996,162.809982,0,0,0,3.048718,3.530479,0,0,0,G4
0.022753,1.448977,17.686871,1.353226,1.734763,0,0,0,135.445175,155.483444,0,0,0,1.87831,2.823166,0,0,0,G4
0.059144,1.387689,16.85124,1.332774,1.728884,0,0,0,139.398102,160.485596,0,0,0,2.023882,2.985475,0,0,0,G4
-0.263844,1.098991,59.102325,1.109319,1.380263,0,0,0,151.633301,158.923752,0,0,0,2.271867,2.781123,0,0,0,G4
-0.3073,0.990813,58.927902,1.106926,1.337163,0,0,0,148.185226,155.825806,0,0,0,2.047539,2.479631,0,0,0,G4
-0.275646,0.839786,55.643902,1.206625,1.483582,0,0,0,33.455364,28.33226,0,0,0,0.73462,0.202044,0,0,0,G4
0.023907,1.296489,16.527731,1.319394,1.722002,0,0,0,81.81707,72.161972,0,0,0,0.577558,1.493393,0,0,0,G4
0.069277,1.426154,16.144819,1.358606,1.761272,0,0,0,113.152206,139.096649,0,0,0,1.175649,2.211322,0,0,0,G4
-0.38037,0.949838,58.243668,1.090415,1.347179,0,0,0,123.611679,128.819275,0,0,0,1.291662,1.693353,0,0,0,G4
0.288046,1.042303,11.685607,0,1.398993,1.428231,0,0,0,157.322037,169.118546,0,0,0,2.710305,2.849931,0,0,G5
0.317447,1.290128,12.096399,0,1.368965,1.440696,0,0,0,166.508057,174.650589,0,0,0,3.982131,4.204533,0,0,G5
0.074045,0.889349,20.38121,0,0.985748,1.052272,0,0,0,168.981995,170.749817,0,0,0,2.098123,2.173409,0,0,G5
0.209435,1.17151,13.059745,0,1.381444,1.420506,0,0,0,163.111115,171.683517,0,0,0,2.938351,3.050927,0,0,G5
-0.005151,0.798506,18.398626,0,0.99319,1.039758,0,0,0,166.27475,165.905624,0,0,0,1.869534,1.915887,0,0,G5
-0.069441,0.75933,20.161581,0,1.011551,1.023963,0,0,0,165.063629,166.400436,0,0,0,1.736958,1.753098,0,0,G5
-0.034059,0.773211,20.579874,0,0.995072,1.042732,0,0,0,165.949646,168.05275,0,0,0,1.816385,1.87132,0,0,G5
0.042963,0.708467,21.918484,0,1.011494,1.032752,0,0,0,148.145294,144.631378,0,0,0,1.331739,1.346594,0,0,G5
0.084807,0.779153,21.838837,0,1.013098,1.030199,0,0,0,162.577728,160.291977,0,0,0,1.654389,1.665338,0,0,G5
0.041713,0.75027,22.028656,0,1.014149,1.031285,0,0,0,163.670395,163.348419,0,0,0,1.82399,1.840373,0,0,G5
0.199688,0.861583,16.657824,0,1.07362,1.116843,0.989378,0,0,101.043854,157.21637,101.784325,0,0,1.062592,1.204062,0.983169,0,G6
0.187067,1.073101,17.518053,0,1.046032,1.119525,0.977637,0,0,168.06868,176.964478,168.646957,0,0,2.772579,2.913443,2.706537,0,G6
0.369454,0.975605,18.369394,0,1.046189,1.107841,1.01633,0,0,158.142014,172.355759,157.698914,0,0,1.956763,2.088527,1.920591,0,G6
0.352403,1.028932,17.416874,0,1.095198,1.144728,1.005334,0,0,147.260864,172.22226,146.605148,0,0,1.737123,1.895619,1.628823,0,G6
0.266749,1.011945,17.6022,0,1.042029,1.117519,0.997253,0,0,162.207825,174.699402,162.610794,0,0,2.182989,2.328691,2.138463,0,G6
0.20345,0.903783,17.486063,0,1.052884,1.09585,0.996856,0,0,165.263382,174.925446,166.161316,0,0,2.435153,2.542425,2.384473,0,G6
0.146607,0.877971,17.368622,0,1.053466,1.107623,0.987629,0,0,166.055908,179.074646,165.715683,0,0,2.553732,2.682917,2.478087,0,G6
0.219407,0.940807,16.699467,0,1.060614,1.130924,0.977485,0,0,155.580383,179.418854,157.456482,0,0,1.938642,2.105669,1.864582,0,G6
0.332046,0.945671,16.363829,0,1.111569,1.153283,1.017258,0,0,76.782265,52.488419,75.640358,0,0,0.843195,1.014004,0.760149,0,G6
0.30911,0.927862,16.45619,0,1.09891,1.126585,1.000797,0,0,106.691628,143.283234,105.905281,0,0,1.136007,1.259691,1.014012,0,G6
0.850724,0.700165,70.715561,1.336326,0,0,0,1.517225,147.239105,0,0,0,146.161774,2.441465,0,0,0,2.658337,G7
1.075712,0.807237,75.25396,1.480992,0,0,0,1.577947,149.884735,0,0,0,148.098679,2.898259,0,0,0,2.951926,G7
1.098629,0.825603,74.476662,1.485256,0,0,0,1.56257,155.848587,0,0,0,155.267761,3.48885,0,0,0,3.571117,G7
1.016533,0.719546,74.238731,1.443483,0,0,0,1.540926,137.741837,0,0,0,137.237549,2.14554,0,0,0,2.269332,G7
1.116785,0.772189,38.641808,1.520005,0,0,0,0.951243,104.060066,0,0,0,129.37352,1.310523,0,0,0,1.167826,G7
1.353137,0.826689,38.536831,1.660867,0,0,0,0.971611,93.149887,0,0,0,99.399506,1.142563,0,0,0,0.945183,G7
1.241883,0.764244,38.583569,1.573264,0,0,0,0.966584,102.822296,0,0,0,122.64193,1.32374,0,0,0,1.138531,G7
1.089298,0.669785,74.622139,1.441291,0,0,0,1.576434,126.412689,0,0,0,123.27182,1.756464,0,0,0,1.81084,G7
0.953686,0.689829,73.155258,1.374609,0,0,0,1.533905,139.598236,0,0,0,136.768402,2.118911,0,0,0,2.239412,G7
0.885284,0.725398,71.551888,1.346359,0,0,0,1.537203,148.094772,0,0,0,147.073456,2.517555,0,0,0,2.751246,G7
0.580094,0.971662,26.781996,1.119401,1.506353,0,0,1.333788,158.480637,176.085068,0,0,155.626785,2.95488,3.795186,0,0,3.131284,G8
0.478482,1.205836,28.80545,1.272457,1.511529,0,0,1.30644,149.907608,178.674545,0,0,152.011536,2.537693,3.399163,0,0,2.724773,G8
0.647255,1.012403,28.613096,1.330734,1.525214,0,0,1.324132,137.267517,174.866577,0,0,139.512024,1.916413,2.762507,0,0,2.035221,G8
0.676838,1.103321,27.207085,1.238372,1.540898,0,0,1.320113,148.49733,174.560974,0,0,149.212677,2.369776,3.266407,0,0,2.555871,G8
0.713781,1.024047,27.657455,1.252033,1.536799,0,0,1.359814,155.612701,175.714432,0,0,155.168549,3.012095,3.893752,0,0,3.172973,G8
0.707518,1.030701,27.518652,1.253103,1.530535,0,0,1.352227,155.606888,176.425812,0,0,154.876266,3.005118,3.858532,0,0,3.128433,G8
0.809132,1.039181,27.286549,1.271468,1.551594,0,0,1.356553,137.38147,171.604599,0,0,136.647079,1.841751,2.72152,0,0,1.954157,G8
0.647453,0.751964,28.26943,1.297893,1.53716,0,0,1.349271,119.251945,162.857666,0,0,119.555695,1.294873,2.146554,0,0,1.408614,G8
0.671939,1.084829,22.030617,1.369603,1.661861,0,0,0.829099,145.856598,168.216858,0,0,163.80484,2.413974,3.437217,0,0,2.458184,G8
0.809869,1.015137,19.272738,1.326226,1.798756,0,0,0.840919,105.361229,123.62587,0,0,120.353752,0.771953,2.067289,0,0,0.945105,G8
1.007206,0.887216,8.117502,1.141037,1.426816,1.464755,1.40156,1.285651,89.999756,89.999458,89.999298,89.999619,89.999756,0.174774,1.3535,1.42634,1.264298,0.716703,G9
0.834694,1.041891,10.38061,1.121219,1.335734,1.411441,1.359949,1.180722,155.253113,170.444336,173.939453,167.271011,158.543335,2.643448,3.620363,3.733576,3.596873,3.082603,G9
0.855786,0.848052,10.620007,1.152194,1.352653,1.398616,1.336037,1.189417,128.507248,155.721542,161.872971,148.446762,133.622025,1.201961,2.173338,2.24887,2.102067,1.629633,G9
0.914123,0.988916,10.668647,1.140257,1.334394,1.3984,1.35906,1.214767,147.790207,167.516266,171.039551,162.523392,151.586609,2.046345,3.02333,3.11719,2.989051,2.509864,G9
0.938263,0.92677,10.380974,1.181397,1.366407,1.411318,1.356203,1.22109,120.306122,148.841354,156.972763,140.336182,124.915314,0.94206,1.976813,2.054365,1.908625,1.422884,G9
0.866689,0.953086,10.107798,1.186563,1.388522,1.422032,1.354662,1.225709,115.468849,140.062988,149.177109,134.8992,119.705872,0.804654,1.861524,1.935582,1.788355,1.304214,G9
0.844801,0.804668,10.786802,1.14078,1.349767,1.388204,1.341968,1.203915,140.598892,162.170227,166.559143,157.991989,145.019211,1.646035,2.616194,2.687683,2.565133,2.094741,G9
0.877421,0.774487,10.873189,1.124799,1.341841,1.387015,1.340088,1.208225,150.684158,167.883575,170.556549,164.196899,154.064987,2.231783,3.205586,3.278655,3.15305,2.690497,G9
0.827236,0.766474,10.106714,1.134763,1.372696,1.403017,1.359743,1.193802,150.660873,166.730942,170.687378,164.652679,154.545059,2.234489,3.250804,3.323889,3.207144,2.70403,G9
0.825258,0.71877,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,125.240036,148.63356,155.559708,142.707886,127.203087,0.93039,2.063525,2.129523,1.984011,1.484605,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.697043,1.084395,38.291283,0,1.263169,0.905441,0,0,0,163.313141,157.572006,0,112.381203,0,2.349562,1.908255,0,0,G0
0.355125,1.095757,18.480722,0,1.174808,1.154556,0,0.851191,0,153.959274,169.990997,0,165.125107,0,2.240088,2.364843,0,2.016806,G0
0.061216,0.664541,19.38308,0,1.235251,1.207741,0,0.85527,0,159.629929,169.093124,0,163.434418,0,2.657343,2.737217,0,2.284793,G0
0.555953,1.11106,20.122631,0,1.203603,1.147921,0,0.873536,0,156.659882,174.244995,0,163.506058,0,2.406829,2.494489,0,2.130704,G0
0.52277,1.072685,16.8874,0,1.191399,1.172425,0,0.805135,0,154.977585,176.342056,0,167.394043,0,2.285837,2.415777,0,2.001437,G0
0.292447,0.928006,17.594244,0,1.229783,1.208255,0,0.789636,0,164.294754,175.276642,0,163.801163,0,2.730561,2.78545,0,2.22594,G0
0.213229,0.836652,17.135557,0,1.240689,1.205644,0,0.776974,0,162.750473,172.860138,0,161.783951,0,2.572453,2.604391,0,2.034541,G0
0.544974,0.757962,24.73082,0,1.248703,1.221396,0,0.980485,0,150.473404,163.456894,0,150.234329,0,2.203571,2.306246,0,1.868377,G0
0.659414,1.107473,24.597374,0,1.231143,1.206665,0,0.959572,0,161.838943,173.370743,0,160.200562,0,2.843352,2.94442,0,2.477288,G0
0.45662,0.937377,23.893164,0,1.282822,1.216554,0,0.908363,0,163.904968,170.908859,0,160.845108,0,3.064668,3.083386,0,2.527724,G0
0,0,0,0,0,0,0,0,0,127.964478,0,0,0,0,0,0,0,0,G2
-0.423096,0.6465,1,0,0.999997,0,0,0,0,169.988449,0,0,0,0,3.54445,0,0,0,G2
0.81831,1.46154,13.236033,0,1.124412,0,0,0,0,164.400253,0,0,0,0,4.154349,0,0,0,G2
0,0,0,0,0,0,0,0,0,133.505859,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,130.991837,0,0,0,0,0,0,0,0,G2
-0.144776,1.028209,31.299549,0,0.98697,0,0,0,0,171.377441,0,0,0,0,4.468385,0,0,0,G2
0,0,0,0,0,0,0,0,0,132.267334,0,0,0,0,0,0,0,0,G2
-0.572159,0.750559,1,0,1,0,0,0,0,173.683914,0,0,0,0,3.363097,0,0,0,G2
-0.433531,0.659362,1,0,0.999997,0,0,0,0,169.609329,0,0,0,0,3.076559,0,0,0,G2
-0.089519,0.743639,1,0,1.000006,0,0,0,0,170.278381,0,0,0,0,3.986492,0,0,0,G2
0.258719,0.79687,1,0,0,0,0,1.000001,0,0,0,0,173.300598,0,0,0,0,3.011063,G3
0.242,0.968297,1,0,0,0,0,0.999998,0,0,0,0,168.734695,0,0,0,0,2.523862,G3
0.098345,0.831962,1,0,0,0,0,0.999996,0,0,0,0,171.00441,0,0,0,0,2.215978,G3
0.004216,0.816869,1,0,0,0,0,0.999995,0,0,0,0,171.001312,0,0,0,0,2.314746,G3
0.38494,0.814868,1,0,0,0,0,1.000006,0,0,0,0,164.872604,0,0,0,0,2.107048,G3
0.549606,0.723149,1,0,0,0,0,1.000002,0,0,0,0,165.899384,0,0,0,0,2.113102,G3
0.19082,0.791523,1,0,0,0,0,1.000007,0,0,0,0,171.651367,0,0,0,0,2.365075,G3
-0.10305,0.707491,1,0,0,0,0,1.000003,0,0,0,0,173.262527,0,0,0,0,2.237571,G3
0.435361,0.754073,1,0,0,0,0,1.000001,0,0,0,0,169.016296,0,0,0,0,2.388552,G3
0.591228,0.659504,1,0,0,0,0,1.000003,0,0,0,0,169.171112,0,0,0,0,2.27134,G3
-0.412135,0.775308,65.318405,1.127723,1.438707,0,0,0,109.204361,114.115898,0,0,0,1.017553,1.572294,0,0,0,G4
0.03018,1.351838,65.491806,1.20265,1.413028,0,0,0,157.163895,155.012054,0,0,0,2.798666,3.001924,0,0,0,G4
-0.259703,1.228657,65.689003,1.176158,1.41139,0,0,0,142.87532,146.652206,0,0,0,1.939546,2.33671,0,0,0,G4
-0.219504,1.035255,65.159004,1.131922,1.428605,0,0,0,126.600418,128.648697,0,0,0,1.390816,1.816872,0,0,0,G4
0.053486,1.109588,65.979103,1.152086,1.411474,0,0,0,143.8629,146.420197,0,0,0,1.934932,2.32773,0,0,0,G4
-0.247856,0.953179,66.501663,1.137274,1.432004,0,0,0,141.976425,145.376938,0,0,0,1.840978,2.299439,0,0,0,G4
-0.551376,0.839997,64.783302,1.127271,1.418403,0,0,0,122.437637,131.706284,0,0,0,1.265163,1.830652,0,0,0,G4
-0.395145,0.893107,64.950844,1.135166,1.421814,0,0,0,122.251381,127.043343,0,0,0,1.290655,1.767246,0,0,0,G4
0.214681,1.235542,16.796658,1.402959,1.786024,0,0,0,134.402847,153.865128,0,0,0,1.890787,2.878506,0,0,0,G4
0.042194,0.72105,18.161686,1.367277,1.779258,0,0,0,102.188873,115.340996,0,0,0,0.902407,1.952695,0,0,0,G4
0.041601,0.633958,31.326227,0,1.037004,1.052154,0,0,0,156.728836,157.763153,0,0,0,1.722713,1.743388,0,0,G5
0.078482,0.891532,31.055428,0,1.04892,1.039455,0,0,0,168.98143,168.635223,0,0,0,2.581657,2.568621,0,0,G5
0.294631,0.976334,30.137165,0,1.046127,1.034091,0,0,0,168.317612,168.511566,0,0,0,2.401241,2.390135,0,0,G5
0.21038,0.966125,13.325322,0,1.467118,1.407771,0,0,0,149.981369,175.711517,0,0,0,2.666439,2.873758,0,0,G5
0.427865,0.779371,31.824545,0,1.04881,1.042575,0,0,0,164.476639,163.448318,0,0,0,2.087623,2.074523,0,0,G5
0.006204,0.510842,31.048302,0,1.044513,1.046121,0,0,0,152.275177,158.358612,0,0,0,1.664791,1.694406,0,0,G5
-0.143872,0.427131,31.270361,0,1.041604,1.051411,0,0,0,116.658279,135.784607,0,0,0,1.163773,1.240452,0,0,G5
0.101422,0.925309,28.455935,0,1.010867,1.059051,0,0,0,170.061966,172.484558,0,0,0,2.72335,2.793973,0,0,G5
0.569412,0.948335,29.550285,0,1.015758,1.053766,0,0,0,163.876434,168.40979,0,0,0,2.107367,2.17444,0,0,G5
0.213745,0.802045,30.557974,0,1.02888,1.054142,0,0,0,164.235016,165.507813,0,0,0,2.062761,2.096606,0,0,G5
0.224582,0.647937,16.533199,0,1.078599,1.087119,0.970918,0,0,138.211761,171.83847,137.981613,0,0,1.42763,1.500206,1.310854,0,G6
0.13325,0.92864,16.692812,0,1.05309,1.13072,1.001226,0,0,149.618286,167.49527,160.396805,0,0,1.789716,1.981838,1.819964,0,G6
0.241294,0.960474,16.806068,0,1.053491,1.088464,1.009859,0,0,164.68425,176.311234,166.636063,0,0,2.521985,2.642686,2.498379,0,G6
0.11027,0.892352,18.324083,0,1.081533,1.074064,1.015262,0,0,162.709,173.865051,164.862595,0,0,2.382643,2.455272,2.334549,0,G6
0.106367,0.666474,18.348501,0,1.07571,1.120029,0.999058,0,0,94.128799,98.312462,94.991013,0,0,1.008187,1.130134,0.958816,0,G6
0.621728,0.769496,20.432085,0,1.089879,1.113773,1.021398,0,0,153.437592,172.336411,155.097672,0,0,1.95213,2.084084,1.89303,0,G6
0.52339,0.805041,20.292376,0,1.091211,1.083944,1.026483,0,0,161.439697,174.80191,161.476852,0,0,2.326217,2.407833,2.255274,0,G6
0.442841,0.866414,19.460609,0,1.10358,1.046821,1.026198,0,0,164.131226,175.652222,164.972198,0,0,2.535329,2.560258,2.461431,0,G6
0.556809,0.847177,10.994694,0,1.408338,1.424996,1.268972,0,0,115.063995,132.807144,152.381256,0,0,1.5337,1.739976,1.626955,0,G6
0.5139,0.890985,18.556179,0,1.084698,1.084577,0.997604,0,0,165.078522,176.044708,165.642166,0,0,2.560162,2.637288,2.472481,0,G6
0.730335,0.77272,35.495674,1.581852,0,0,0,1.082564,137.425369,0,0,0,172.701981,2.33742,0,0,0,2.310038,G7
-0.055232,1.160069,35.866348,1.400468,0,0,0,1.028768,144.95314,0,0,0,175.115402,2.436615,0,0,0,2.604583,G7
-0.074309,1.443389,75.422852,1.474611,0,0,0,1.566145,154.325699,0,0,0,154.0159,3.351578,0,0,0,3.480368,G7
0.459548,1.207844,74.180641,1.476698,0,0,0,1.486528,154.423309,0,0,0,156.210602,3.344792,0,0,0,3.467479,G7
0.156306,1.216426,74.219231,1.485398,0,0,0,1.479544,145.399094,0,0,0,150.443222,2.615469,0,0,0,2.866975,G7
-0.011124,1.24968,74.716354,1.466047,0,0,0,1.524135,148.308945,0,0,0,142.893677,2.716789,0,0,0,2.521095,G7
0.05508,1.19882,36.625576,1.434894,0,0,0,1.086611,147.573318,0,0,0,174.962601,2.669241,0,0,0,2.89088,G7
0.818824,0.862795,37.01638,1.715083,0,0,0,1.019161,156.227722,0,0,0,175.998642,4.139066,0,0,0,4.098808,G7
0.268694,0.920606,36.231289,1.48921,0,0,0,1.102805,129.131973,0,0,0,177.246353,1.855858,0,0,0,2.0816,G7
0.520851,0.598301,35.962658,1.532255,0,0,0,1.101625,112.155945,0,0,0,173.972748,1.419323,0,0,0,1.599136,G7
0.443635,0.795187,27.756029,1.268949,1.461206,0,0,1.205943,146.550705,163.570297,0,0,149.973877,2.297894,3.040519,0,0,2.391638,G8
0.09077,1.036468,29.875498,1.190495,1.407987,0,0,1.241253,155.074615,167.062149,0,0,155.797607,2.767782,3.386368,0,0,2.886837,G8
0.468985,1.116939,29.024912,1.285364,1.456353,0,0,1.284125,155.126083,167.427872,0,0,156.861847,3.041061,3.743832,0,0,3.167696,G8
-0.164005,0.880468,29.770184,1.155763,1.388171,0,0,1.214401,133.264969,155.18512,0,0,134.640335,1.562639,2.200986,0,0,1.705628,G8
0.428036,0.991011,29.067978,1.268601,1.431441,0,0,1.281823,149.671906,163.21315,0,0,151.209747,2.51206,3.173045,0,0,2.632283,G8
0.147076,0.77672,28.48715,1.186135,1.420753,0,0,1.211725,136.591568,158.855927,0,0,138.992142,1.703199,2.401416,0,0,1.8465,G8
0.576803,1.029906,27.552652,1.294464,1.461876,0,0,1.214533,146.596649,161.371613,0,0,148.357452,2.351192,3.00123,0,0,2.314212,G8
0.1909,0.726511,27.772738,1.247345,1.437789,0,0,1.184131,136.047607,152.707016,0,0,138.286896,1.76306,2.411579,0,0,1.767465,G8
0.145891,0.612317,27.101961,1.223435,1.438795,0,0,1.172831,127.731041,144.199234,0,0,128.436478,1.480163,2.09858,0,0,1.427324,G8
0.510261,1.02613,27.459078,1.313305,1.46953,0,0,1.196964,148.128326,163.506897,0,0,150.566574,2.486948,3.148965,0,0,2.430719,G8
1.06497,1.232757,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,138.654678,163.387695,173.650223,156.365814,145.343475,1.531672,2.938179,3.045091,2.854487,2.317141,G9
0.895018,1.133635,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,143.722519,167.816238,175.519089,161.139465,151.216568,1.770014,3.10205,3.145814,3.048479,2.49278,G9
0.595696,1.130398,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,137.295746,164.595673,175.088028,158.451981,146.128571,1.445141,2.907748,2.977066,2.853224,2.296777,G9
1.069266,1.1406,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,146.417358,168.718384,175.517059,162.581223,152.874191,1.942096,3.283924,3.386206,3.264339,2.709708,G9
0.8561,0.933275,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,138.432236,163.403839,175.131546,158.541183,146.605347,1.415563,2.807372,2.90635,2.784966,2.266575,G9
0.490497,0.951265,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,139.377716,165.295532,176.544342,160.007858,148.250595,1.555959,2.820379,2.936428,2.803511,2.31036,G9
1.025218,0.978465,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,136.194504,167.98584,168.691528,151.093994,141.294708,1.458093,2.742716,2.790142,2.615518,2.059442,G9
0.925737,1.043397,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,149.768112,168.683075,177.104172,165.125702,156.197403,2.197734,3.603471,3.67582,3.569702,3.069453,G9
0.775444,0.978916,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,144.141785,167.175308,175.697296,160.717194,150.751556,1.803062,3.105814,3.222828,3.057915,2.57627,G9
1.016059,1.2131,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,146.83577,167.954468,175.162354,161.709534,152.199478,1.985048,3.382482,3.502225,3.37663,2.819926,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
-0.008628,0.908698,21.734158,0,0.981177,1.071872,0,0,0,171.544647,176.717163,0,125.928978,0,3.317573,3.466743,0,0,G0
0.509244,0.992541,19.993917,0,1.192112,1.223413,0,0.905172,0,163.625015,174.354645,0,165.139648,0,3.034431,3.204088,0,2.730621,G0
0.594434,0.841796,19.555384,0,1.167835,1.22597,0,0.922289,0,160.086807,173.97673,0,162.229675,0,2.649997,2.859435,0,2.402386,G0
0.44082,0.83607,19.365208,0,1.168781,1.238753,0,0.888573,0,165.686432,174.89653,0,167.78476,0,3.344195,3.560318,0,3.06944,G0
0.351001,0.843869,20.266689,0,1.180257,1.218329,0,0.889215,0,165.114899,176.808853,0,166.764359,0,3.137235,3.309568,0,2.836774,G0
0.321227,0.681571,19.79883,0,1.177014,1.218772,0,0.902208,0,154.619171,174.109283,0,156.546158,0,2.215873,2.393359,0,1.923379,G0
0.324205,0.696714,20.033066,0,1.184648,1.211007,0,0.892205,0,153.145767,173.657135,0,153.839874,0,2.109945,2.257071,0,1.779151,G0
0.545601,0.595058,19.965027,0,1.177797,1.23934,0,0.9321,0,121.333176,153.840942,0,120.798889,0,1.378094,1.579032,0,1.073251,G0
0.559776,0.942227,19.920025,0,1.178413,1.256731,0,0.925308,0,155.591034,174.128189,0,158.559586,0,2.401174,2.660591,0,2.152958,G0
0.567607,1.02037,19.343338,0,1.174436,1.23618,0,0.91835,0,164.628204,176.796249,0,165.029724,0,3.125719,3.334086,0,2.829475,G0
0,0,0,0,0,0,0,0,0,100.948578,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,106.038559,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,106.402267,0,0,0,0,0,0,0,0,G2
-0.248304,0.904027,1,0,1.000002,0,0,0,0,151.340164,0,0,0,0,1.552487,0,0,0,G2
-0.362474,0.860532,1,0,0.999996,0,0,0,0,75.674873,0,0,0,0,0.596845,0,0,0,G2
0,0,0,0,0,0,0,0,0,92.032608,0,0,0,0,0,0,0,0,G2
-0.351167,0.845578,1,0,0.999998,0,0,0,0,125.290977,0,0,0,0,1.209536,0,0,0,G2
-0.078576,1.280742,28.548655,0,1.492909,0,0,0,0,151.297195,0,0,0,0,2.230498,0,0,0,G2
-0.133472,0.840209,1,0,1.000005,0,0,0,0,167.342712,0,0,0,0,1.780096,0,0,0,G2
-0.251653,0.919942,1,0,0.999995,0,0,0,0,162.079803,0,0,0,0,2.182993,0,0,0,G2
0.190275,0.808455,1,0,0,0,0,1.000001,0,0,0,0,143.203934,0,0,0,0,1.181902,G3
0.187176,0.947213,1,0,0,0,0,0.999999,0,0,0,0,168.147675,0,0,0,0,2.145167,G3
0.325798,0.888754,34.765259,0,0,0,0,0.909909,0,0,0,0,119.441948,0,0,0,0,1.044843,G3
0.436097,0.73193,34.224747,0,0,0,0,0.90564,0,0,0,0,95.306549,0,0,0,0,0.822553,G3
