@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,7-11,12-16,22'

@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.315553,2.361447,3.427055,0,0,0,113.503105,102.750938,0,0,0,G4
-0.274237,0.983621,1.446803,0,0,0,156.441376,152.595688,0,0,0,G4
-0.071735,2.379204,3.822544,0,0,0,40.616817,74.060524,0,0,0,G4
0.344217,0,1.00572,1.071191,0,0,0,154.806351,151.61351,0,0,G5
0.00125,0,0.992334,1.071605,0,0,0,170.202332,171.661713,0,0,G5
-0.104991,0,1.008646,1.051204,0,0,0,166.674881,170.749756,0,0,G5
0.100275,0,0.998371,1.069908,0,0,0,170.982254,171.902161,0,0,G5
0.230157,0,1.006797,1.06643,0,0,0,166.227875,164.490799,0,0,G5
0.20059,0,1.011392,1.047732,0,0,0,169.23439,171.27066,0,0,G5
-0.008094,0,1.024729,1.039491,0,0,0,165.901169,171.566986,0,0,G5
0.279717,0,2.832991,2.923397,0,0,0,169.013885,168.233932,0,0,G5
0.184218,0,1.035887,1.0501,0,0,0,160.946457,152.877472,0,0,G5
0.29544,0,1.0369,1.084446,0,0,0,152.442642,143.103531,0,0,G5
0.516782,0,2.418102,2.459216,2.933666,0,0,162.051117,174.954956,155.064331,0,G6
0.139307,0,1.076623,1.089079,0.973564,0,0,168.724319,175.118393,169.509323,0,G6
0.094906,0,1.077234,1.080203,0.964472,0,0,168.912598,176.403702,170.455811,0,G6
-0.129805,0,1.077521,1.078524,0.954084,0,0,163.943893,177.846588,166.408035,0,G6
0.465319,0,2.53388,2.546745,3.536897,0,0,171.123428,174.264404,158.922302,0,G6
0.181402,0,1.094754,1.076091,0.965971,0,0,159.935852,165.910141,161.432892,0,G6
0.274874,0,1.142736,1.119584,0.955701,0,0,111.049095,123.321022,115.31826,0,G6
0.13395,0,1.098001,1.070517,0.963576,0,0,165.421783,169.937515,166.405899,0,G6
0.005638,0,1.075701,0.951488,0,0,0,168.835236,166.647171,113.990913,0,G6
0.317525,0,1.114633,1.164379,1.025864,0,0,154.183548,176.884354,155.529785,0,G6
0.623048,1.271605,0,0,0,0.86228,144.65451,0,0,0,172.557816,G7
0.627914,1.235741,0,0,0,1.390951,117.142258,0,0,0,114.218857,G7
0.587678,1.28493,0,0,0,0.916872,73.504158,0,0,0,22.896309,G7
0.531465,1.200095,0,0,0,1.356032,141.146194,0,0,0,138.477829,G7
0.683781,1.221998,0,0,0,1.396862,144.242599,0,0,0,127.305099,G7
0.727063,1.307666,0,0,0,0.935162,104.331917,0,0,0,146.566849,G7
0.559888,1.169796,0,0,0,1.38805,157.877914,0,0,0,156.469452,G7
0.408152,1.175392,0,0,0,1.354603,158.404495,0,0,0,157.817093,G7
1.685299,4.592912,0,0,0,5.88874,168.786209,0,0,0,160.769516,G7
1.697408,4.253583,0,0,0,5.513563,160.819458,0,0,0,156.548462,G7
0.496928,0.977127,1.414064,0,0,1.250176,162.668106,171.017395,0,0,159.147995,G8
0.350388,0.971274,1.42481,0,0,1.20614,165.697296,178.308105,0,0,163.763596,G8
0.26795,0.966175,1.42344,0,0,1.168821,165.836121,176.295181,0,0,164.775314,G8
0.356405,0.938493,1.42829,0,0,1.246441,164.533005,172.644012,0,0,160.077835,G8
0.538121,0.958416,1.432833,0,0,1.262048,164.818039,172.335571,0,0,159.965302,G8
0.285648,0.907531,1.413912,0,0,1.199218,164.985367,174.526642,0,0,162.711639,G8
0.095009,0.902471,1.391207,0,0,1.158696,164.802856,177.692841,0,0,162.964188,G8
0.063922,0.903415,1.379568,0,0,1.180612,165.476425,176.30571,0,0,162.547943,G8
0.273822,0.904117,1.412387,0,0,1.20786,162.991501,172.701797,0,0,159.044312,G8
0.497472,0.975834,1.425198,0,0,1.26309,150.79068,162.162964,0,0,144.001129,G8
1.037722,1.084769,1.453234,1.50075,1.392012,1.274498,148.491348,162.115601,175.56778,159.933792,147.28833,G9
0.96735,1.052172,1.420335,1.499299,1.387913,1.23492,156.149673,169.698471,176.964813,165.238373,155.472275,G9
0.972766,1.032363,1.423306,1.506554,1.384917,1.239287,156.044464,167.416458,177.039902,164.997086,154.90596,G9
0.967241,1.092051,1.470088,1.511768,1.394813,1.269277,144.694855,160.131271,175.545609,157.117538,143.664566,G9
1.00079,1.093663,1.488353,1.509308,1.400314,1.292467,141.023453,156.347931,174.193985,154.901611,139.787582,G9
0.910479,1.047316,1.403467,1.495557,1.361325,1.222237,149.576828,163.396423,176.257126,161.226257,148.859222,G9
0.776657,1.03597,1.445678,1.480524,1.34196,1.201928,145.436874,159.484955,176.802841,159.122498,145.249481,G9
0.79672,0.966635,1.41541,1.469002,1.330957,1.197116,157.420654,167.310272,177.420624,166.29187,156.274414,G9
1.012155,1.006704,1.408405,1.486613,1.386577,1.251208,157.619202,167.379517,177.940887,166.419388,156.132828,G9
1.080741,1.08332,1.455944,1.508981,1.413108,1.291291,150.222702,162.945938,175.490372,161.173416,148.758865,G9
