@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,5,6,7-11,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,1,0.678693,36.180531,0,0,0,0,0.925219,0,0,0,0,150.288666,0,G3
2,1,0.69639,36.066982,0,0,0,0,0.956482,0,0,0,0,41.171528,0,G3
1,1,0.779983,1,0,0,0,0,1.000001,0,0,0,0,166.415863,0,G3
3,11000,1.08582,16.175514,1.300291,1.606227,0,0,0,75.896088,54.903709,0,0,0,0.498381,G4
2,11000,1.318317,60.70116,1.102238,1.425639,0,0,0,149.604828,149.911621,0,0,0,2.101819,G4
3,11000,1.510522,17.382874,1.314867,1.715055,0,0,0,136.10257,154.380905,0,0,0,1.872597,G4
2,11000,1.153748,54.685745,1.044762,1.391796,0,0,0,146.069656,153.186752,0,0,0,1.845348,G4
2,11000,1.121304,53.386639,1.035076,1.379055,0,0,0,156.757156,158.127731,0,0,0,2.369941,G4
2,11000,1.026543,51.185894,1.043829,1.342581,0,0,0,109.359612,108.74099,0,0,0,1.05186,G4
2,11000,0.980889,51.708252,1.060678,1.33467,0,0,0,98.547623,99.986206,0,0,0,0.906013,G4
2,11000,1.011124,51.193108,1.061323,1.360091,0,0,0,89.615326,89.532028,0,0,0,0.767631,G4
2,11000,0.892096,44.698925,1.047741,1.314823,0,0,0,89.344574,89.119637,0,0,0,0.766812,G4
3,11000,1.138649,16.62011,1.297084,1.611156,0,0,0,76.678116,64.727356,0,0,0,0.60677,G4
2,1100,0.853475,25.002468,0,1.003864,1.059419,0,0,0,171.717514,172.945724,0,0,0,G5
2,1100,0.914233,23.565407,0,1.014066,1.041099,0,0,0,171.135605,171.612167,0,0,0,G5
2,1100,0.908718,23.554926,0,0.976346,1.081047,0,0,0,171.422699,172.0513,0,0,0,G5
3,1100,1.090106,15.145056,0,1.344843,0.497833,0,0,0,152.3255,162.845322,0,0,0,G5
2,1100,0.808731,24.546116,0,1.023299,1.041814,0,0,0,156.101257,158.454224,0,0,0,G5
2,1100,0.800222,25.215828,0,1.031535,1.034033,0,0,0,162.446182,161.748016,0,0,0,G5
2,1100,0.857413,24.850992,0,1.020037,1.032736,0,0,0,167.357513,172.288345,0,0,0,G5
2,1100,0.866703,25.214664,0,1.032052,1.020527,0,0,0,169.327805,174.147827,0,0,0,G5
2,1100,0.865421,24.994553,0,1.006811,1.056133,0,0,0,172.756775,173.390564,0,0,0,G5
2,1100,0.852607,25.369968,0,1.027142,1.03471,0,0,0,172.002792,173.594467,0,0,0,G5
3,1110,0.915078,18.557529,0,1.13585,1.234157,1.116987,0,0,34.834393,12.722005,33.660618,0,0,G6
3,1110,0.973619,18.255926,0,1.075808,1.142718,1.004215,0,0,149.250412,176.273788,149.920166,0,0,G6
3,1110,0.992767,19.867907,0,1.063225,1.165898,1.034975,0,0,147.243607,174.394989,142.506714,0,0,G6
3,1110,0.996788,19.679625,0,1.075843,1.161775,1.027016,0,0,154.332474,172.637848,153.92366,0,0,G6
3,1110,0.903235,19.505756,0,1.0754,1.14515,1.009935,0,0,149.185211,173.787872,148.370224,0,0,G6
3,1110,0.916604,19.208815,0,1.069415,1.146625,1.001902,0,0,151.334518,173.53688,151.213486,0,0,G6
3,1110,0.963934,19.328939,0,1.063831,1.153135,1.000577,0,0,156.124237,175.924545,155.403091,0,0,G6
3,1110,0.991339,19.36241,0,1.076611,1.133085,1.045004,0,0,162.251755,177.34613,160.792664,0,0,G6
3,1110,0.964287,19.149912,0,1.081429,1.174044,1.018515,0,0,133.359482,172.38913,133.015472,0,0,G6
3,1110,0.938965,18.686802,0,1.146632,1.222686,1.082586,0,0,45.478302,13.80197,45.613586,0,0,G6
3,10001,0.424214,41.65036,1.728891,0,0,0,1.026845,66.975769,0,0,0,26.135939,0.400902,G7
2,10001,0.479772,82.720444,1.706827,0,0,0,1.905124,64.830879,0,0,0,64.355995,0.087632,G7
2,10001,0.405363,81.116119,1.677761,0,0,0,1.827751,72.999245,0,0,0,72.901688,0.418244,G7
2,10001,0.457093,80.926994,1.627714,0,0,0,1.771544,88.573601,0,0,0,88.483589,0.784499,G7
2,10001,0.508598,80.907379,1.583509,0,0,0,1.692066,95.756348,0,0,0,95.949142,1.013742,G7
3,10001,0.399364,41.784081,1.668448,0,0,0,0.941109,57.354908,0,0,0,8.70211,0.23357,G7
2,10001,0.384122,82.205833,1.773585,0,0,0,1.925213,49.811981,0,0,0,52.287605,0.298597,G7
2,10001,0.383998,81.500969,1.801704,0,0,0,1.938152,53.982948,0,0,0,53.931431,0.30107,G7
3,10001,0.454909,41.573215,1.710936,0,0,0,0.986897,76.374542,0,0,0,38.376884,0.658959,G7
3,10001,0.513884,40.703354,1.629021,0,0,0,1.065551,78.978119,0,0,0,40.783569,0.632291,G7
3,11001,0.786356,28.566439,1.185297,1.539258,0,0,1.445259,147.393204,176.763184,0,0,146.263794,2.184069,G8
3,11001,0.962037,28.018316,1.385235,1.658412,0,0,1.615292,116.228928,171.350555,0,0,115.948372,1.072995,G8
3,11001,0.882369,28.954542,1.457822,1.646045,0,0,1.615611,110.822693,161.412094,0,0,110.82785,1.01373,G8
3,11001,0.873196,27.851723,1.381449,1.663945,0,0,1.603975,126.885773,172.451385,0,0,125.822937,1.439148,G8
3,11001,0.907886,28.691843,1.398509,1.632785,0,0,1.512784,143.358109,177.665192,0,0,144.300797,2.265675,G8
3,11001,0.819426,28.550556,1.422671,1.656072,0,0,1.643406,133.278732,171.584915,0,0,131.639328,1.743786,G8
3,11001,0.688344,28.659933,1.4707,1.655904,0,0,1.582127,137.789841,171.835403,0,0,137.991196,2.031006,G8
3,11001,0.8349,28.599651,1.408519,1.602721,0,0,1.555596,115.834625,160.142258,0,0,116.919647,1.10119,G8
3,11001,0.773971,28.649254,1.398904,1.607905,0,0,1.570874,93.377518,107.203545,0,0,93.410728,0.55934,G8
3,11001,0.747363,28.403507,1.297639,1.582314,0,0,1.49802,126.097778,173.113571,0,0,126.253975,1.370372,G8
5,11111,1.080613,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,138.349426,163.104401,170.327118,159.372253,143.312241,1.492289,G9
5,11111,0.968518,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,126.173294,161.07103,166.501831,151.779694,134.465271,0.966312,G9
5,11111,0.861062,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,135.505264,164.302216,169.187805,157.205276,142.974747,1.330727,G9
1,11111,-0.004083,1,1.000003,0,0,0,0,136.794678,105.560562,105.560562,105.560562,105.560562,1.419443,G9
5,11111,0.835181,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,127.468376,154.395416,168.753952,149.806717,129.724609,0.935492,G9
5,11111,0.713481,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,131.931885,159.93541,168.903717,153.802948,136.938431,1.269589,G9
5,11111,0.685098,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,132.311508,158.360794,166.183228,153.713531,136.35585,1.179058,G9
5,11111,1.174421,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,152.271393,170.096451,175.255661,167.412613,155.902893,2.384876,G9
5,11111,1.128191,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,150.84613,170.042786,172.825012,165.365067,154.215775,2.35301,G9
5,11111,1.200381,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,150.664581,169.450546,174.796356,166.914536,154.933899,2.334261,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.927925,53.716637,0,1.415596,1.228306,0,0,0,163.697708,163.622513,0,130.884628,0,G0
3,1101,1.02856,24.80554,0,1.347049,1.15529,0,0.902442,0,152.3423,168.278625,0,160.481247,0,G0
3,1101,0.978688,25.275877,0,1.327285,1.127404,0,0.846925,0,131.111145,152.385956,0,159.855103,0,G0
2,1101,0.995054,34.194141,0,1.230889,0.934838,0,0,0,161.21904,162.602097,0,117.193008,0,G0
2,1101,0.972794,51.504112,0,1.35696,1.113161,0,0,0,155.92421,155.962509,0,119.488953,0,G0
3,1101,1.10794,21.811625,0,1.143781,1.349917,0,1.011896,0,153.656494,173.019684,0,154.079178,0,G0
2,1101,0.954092,35.102348,0,1.237109,0.945514,0,0,0,162.137329,157.30069,0,114.803497,0,G0
3,1101,1.050902,21.862902,0,1.172778,1.312651,0,0.974415,0,156.117722,173.00415,0,154.311249,0,G0
3,1101,0.834918,22.217758,0,1.229251,1.252329,0,1.0002,0,153.314026,173.334381,0,152.11937,0,G0
3,1101,0.875696,22.614595,0,1.213165,1.263301,0,0.965019,0,150.374832,170.019012,0,151.532181,0,G0
1,1000,0.124494,1,0,0.999999,0,0,0,0,91.217468,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,108.243057,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,107.309753,0,0,0,0,G2
1,1000,0.092887,1,0,0.999998,0,0,0,0,55.379917,0,0,0,0,G2
1,1000,-0.033828,1,0,1,0,0,0,0,92.503281,0,0,0,0,G2
1,1000,-0.068894,1,0,1.000001,0,0,0,0,93.380966,0,0,0,0,G2
1,1000,0.069475,1,0,1,0,0,0,0,26.064676,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,83.305435,0,0,0,0,G2
1,1000,0.004645,1,0,1,0,0,0,0,34.136799,0,0,0,0,G2
1,1000,-0.02539,1,0,1,0,0,0,0,65.393684,0,0,0,0,G2
2,1,0.884812,16.691147,0,0,0,0,0.716933,0,0,0,0,167.863953,0,G3
3,1,1.168917,24.849894,0,0,0,0,1.081046,0,0,0,0,88.159348,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,84.395744,0,G3
2,1,0.892521,45.526752,0,0,0,0,0.992617,0,0,0,0,79.971703,0,G3
2,1,0.958842,44.197433,0,0,0,0,0.963271,0,0,0,0,104.788605,0,G3
1,1,0.593769,1,0,0,0,0,0.999998,0,0,0,0,115.748306,0,G3
1,1,0.533063,1,0,0,0,0,1.000006,0,0,0,0,150.301651,0,G3
2,1,0.71201,17.939102,0,0,0,0,0.746961,0,0,0,0,117.971382,0,G3
2,1,0.734343,17.850607,0,0,0,0,0.718604,0,0,0,0,84.735298,0,G3
2,1,0.752641,15.450723,0,0,0,0,0.716101,0,0,0,0,142.2285,0,G3
2,11000,0.915433,57.733547,1.170281,1.416127,0,0,0,119.3041,124.459007,0,0,0,1.260336,G4
3,11000,1.434125,16.182154,1.396784,1.773767,0,0,0,123.852036,136.959,0,0,0,1.549639,G4
2,11000,1.1645,58.437904,1.175891,1.430311,0,0,0,137.625656,142.153061,0,0,0,1.74298,G4
2,11000,1.10203,59.786705,1.155488,1.410527,0,0,0,144.905853,144.741196,0,0,0,1.978431,G4
2,11000,1.047006,58.666309,1.155072,1.392421,0,0,0,146.47226,147.020325,0,0,0,2.043352,G4
2,11000,1.002143,57.534866,1.163924,1.375656,0,0,0,136.859177,138.054749,0,0,0,1.699464,G4
2,11000,1.116914,58.0098,1.160446,1.412733,0,0,0,135.090927,134.973709,0,0,0,1.64371,G4
2,11000,1.006149,57.87122,1.165659,1.410179,0,0,0,131.452194,133.011429,0,0,0,1.55097,G4
3,11000,1.151243,15.781429,1.419619,1.791786,0,0,0,111.643913,131.731537,0,0,0,1.166019,G4
3,11000,1.142098,16.716682,1.472103,1.774148,0,0,0,116.672371,148.552414,0,0,0,1.243752,G4
2,1100,0.800326,26.799511,0,0.99913,1.070645,0,0,0,149.858078,159.62265,0,0,0,G5
2,1100,0.862742,26.523029,0,0.983489,1.088653,0,0,0,152.462936,148.48822,0,0,0,G5
2,1100,0.866905,26.755264,0,0.971452,1.100883,0,0,0,142.574768,146.523254,0,0,0,G5
2,1100,0.851129,26.244251,0,0.980688,1.088118,0,0,0,144.243668,148.256744,0,0,0,G5
2,1100,0.794684,26.312979,0,0.993019,1.075056,0,0,0,160.108444,163.124893,0,0,0,G5
2,1100,0.834876,26.717085,0,1.000494,1.069216,0,0,0,151.57991,155.168442,0,0,0,G5
2,1100,0.836722,26.890064,0,0.986254,1.086669,0,0,0,152.773972,145.389755,0,0,0,G5
2,1100,0.827602,26.496378,0,0.989605,1.082753,0,0,0,153.492386,149.763214,0,0,0,G5
2,1100,0.821288,26.524305,0,0.996207,1.076975,0,0,0,157.542816,154.934418,0,0,0,G5
2,1100,0.816408,26.826714,0,0.99196,1.079854,0,0,0,142.773071,148.855392,0,0,0,G5
3,1110,0.817734,18.025486,0,1.060452,1.13061,0.990098,0,0,131.619598,137.667084,133.601089,0,0,G6
3,1110,0.859687,17.637281,0,1.050094,1.128961,0.992805,0,0,138.085953,138.372543,137.655609,0,0,G6
3,1110,0.827682,18.207529,0,1.057667,1.12132,1.001102,0,0,131.736755,136.854767,131.867508,0,0,G6
3,1110,0.816859,18.219372,0,1.065073,1.114666,0.997854,0,0,139.519928,150.453323,141.150391,0,0,G6
3,1110,0.783414,17.69631,0,1.063739,1.126168,1.007605,0,0,145.514252,161.324448,146.647049,0,0,G6
3,1110,0.783798,17.821014,0,1.076135,1.122965,1.000984,0,0,143.023148,160.310516,145.152069,0,0,G6
3,1110,0.722558,17.335661,0,1.068157,1.117788,0.977065,0,0,131.538254,145.985291,135.684311,0,0,G6
3,1110,0.711204,17.592731,0,1.073751,1.113625,0.976755,0,0,131.11377,147.87059,134.060883,0,0,G6
3,1110,0.780966,17.603882,0,1.063124,1.1346,1.00558,0,0,142.925644,158.232574,145.629501,0,0,G6
3,1110,0.863926,17.810316,0,1.048136,1.138001,0.990544,0,0,139.844498,144.734329,142.523407,0,0,G6
3,10001,0.894478,39.861755,1.64731,0,0,0,1.031961,152.536057,0,0,0,173.192322,3.562905,G7
2,10001,0.93806,82.571655,1.786265,0,0,0,1.682009,146.258652,0,0,0,145.27504,3.202497,G7
2,10001,0.936678,82.437241,1.759517,0,0,0,1.66137,146.869156,0,0,0,146.36264,3.203683,G7
2,10001,0.934665,82.739212,1.776237,0,0,0,1.68581,148.957001,0,0,0,149.239166,3.426316,G7
2,10001,0.917572,80.042664,1.837213,0,0,0,1.783575,150.557571,0,0,0,152.372345,3.735155,G7
2,10001,0.958126,78.914314,1.749617,0,0,0,1.773503,150.665634,0,0,0,149.2845,3.544746,G7
2,10001,0.923267,78.811905,1.700914,0,0,0,1.717754,149.321579,0,0,0,148.169296,3.313067,G7
3,10001,1.018662,40.46273,1.739957,0,0,0,1.06837,148.510986,0,0,0,167.428192,3.313694,G7
3,10001,0.905767,39.887405,1.663885,0,0,0,1.023035,151.567459,0,0,0,172.708603,3.493379,G7
2,10001,0.914272,79.482819,1.761403,0,0,0,1.717405,153.43161,0,0,0,152.890732,3.873001,G7
3,11001,1.333848,26.204308,1.601137,1.71892,0,0,1.795114,161.528351,175.102661,0,0,161.185776,5.048294,G8
3,11001,1.297401,24.79183,1.646557,1.805143,0,0,1.781978,150.767807,178.173172,0,0,150.673141,3.260478,G8
3,11001,1.376521,24.118744,1.548308,1.787034,0,0,1.802399,152.583389,177.220322,0,0,150.322662,3.302397,G8
3,11001,1.322932,25.001337,1.538782,1.750268,0,0,1.793558,156.060669,175.43425,0,0,153.983643,3.768217,G8
3,11001,1.304092,25.581793,1.652493,1.76506,0,0,1.805398,156.971634,174.843185,0,0,156.80336,4.181109,G8
3,11001,1.124813,28.661814,1.391538,1.589412,0,0,1.480091,157.498322,174.514725,0,0,159.016907,3.636021,G8
2,11001,0.758516,47.382343,1.207458,1.045755,0,0,0,162.832214,166.141495,0,0,131.223846,3.023587,G8
2,11001,0.769346,48.159908,1.170686,1.109212,0,0,0,165.455566,163.303879,0,0,129.141281,3.086752,G8
2,11001,0.725014,47.962708,1.073114,1.21583,0,0,0,163.420197,159.632507,0,0,121.42952,2.742208,G8
3,11001,1.133924,29.155731,1.418419,1.594212,0,0,1.537386,156.386108,174.202438,0,0,156.423523,3.540725,G8
5,11111,1.27794,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,153.674866,170.151398,177.077789,168.311295,158.518723,2.671059,G9
5,11111,1.179577,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,140.797333,163.129532,175.397751,161.551239,145.956879,1.599653,G9
5,11111,1.170372,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,140.769897,164.2099,174.234344,160.389008,145.495758,1.63007,G9
5,11111,1.182465,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,142.974442,165.26947,174.354675,160.741837,145.842255,1.677662,G9
4,11111,0.869348,15.491269,1.111748,1.170469,1.113174,1.0282,0,151.316803,169.384048,172.801254,150.567596,114.443176,2.044147,G9
5,11111,1.150829,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,142.975693,161.139526,177.569473,165.564362,149.232285,1.668764,G9
5,11111,1.1299,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,141.675491,164.847626,174.239014,160.284805,146.03772,1.695457,G9
5,11111,1.166982,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,147.899078,168.345673,175.308517,163.939743,151.867661,2.132339,G9
5,11111,1.185761,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,149.200424,168.636124,175.562164,164.610992,152.670929,2.160825,G9
4,11111,0.952632,15.011228,1.063135,1.145567,1.132269,1.061449,0,169.012329,178.74617,169.30777,157.90358,129.156998,2.946394,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0.874282,1,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
2,1101,1.167571,36.431053,0,1.265665,0.897127,0,0,0,164.923004,158.629379,0,118.488052,0,G0
3,1101,1.122981,23.114275,0,1.352141,1.341367,0,0.900925,0,156.458832,173.615173,0,159.911652,0,G0
3,1101,1.076474,23.020868,0,1.314551,1.319592,0,0.895898,0,155.307053,170.639374,0,160.806503,0,G0
3,1101,0.998972,24.162859,0,1.381531,1.321471,0,0.973452,0,145.855743,163.199554,0,148.587677,0,G0
4,1101,1.236716,19.540651,0,1.600342,1.57146,0,0.59173,0,143.210922,162.337173,0,164.623367,0,G0
3,1101,1.040268,24.14156,0,1.290569,1.295144,0,0.948818,0,154.849014,171.687241,0,156.92659,0,G0
3,1101,1.013315,24.249035,0,1.307139,1.286783,0,0.939138,0,149.108963,170.3396,0,153.909775,0,G0
3,1101,1.02419,24.816206,0,1.364763,1.313253,0,0.978875,0,131.872131,154.264023,0,134.141129,0,G0
3,1101,1.021352,26.016773,0,1.320544,1.298363,0,1.052218,0,143.960419,163.527176,0,144.438583,0,G0
3,1101,1.121071,21.662022,0,1.569415,1.460324,0,1.142904,0,114.123497,159.74823,0,116.50386,0,G0
1,1000,0.840151,1,0,0.999995,0,0,0,0,164.310043,0,0,0,0,G2
2,1000,1.344259,15.263703,0,1.474857,0,0,0,0,122.295212,0,0,0,0,G2
1,1000,0.885657,1,0,1.000001,0,0,0,0,53.539627,0,0,0,0,G2
1,1000,0.881814,1,0,1.000005,0,0,0,0,49.720741,0,0,0,0,G2
2,1000,1.27485,15.096219,0,1.433353,0,0,0,0,126.290962,0,0,0,0,G2
1,1000,0.8538,1,0,0.999995,0,0,0,0,163.832886,0,0,0,0,G2
1,1000,0.879004,1,0,0.999993,0,0,0,0,64.850212,0,0,0,0,G2
1,1000,0.85692,1,0,1.000002,0,0,0,0,49.586391,0,0,0,0,G2
1,1000,0.880106,1,0,1.000002,0,0,0,0,170.055008,0,0,0,0,G2
1,1000,0.900084,1,0,0.999998,0,0,0,0,165.11116,0,0,0,0,G2
1,1,0.726551,1,0,0,0,0,1.000002,0,0,0,0,63.260212,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,93.702011,0,G3
1,1,0.956751,1,0,0,0,0,0.999995,0,0,0,0,150.177231,0,G3
1,1,0.962371,1,0,0,0,0,0.999994,0,0,0,0,161.133209,0,G3
1,1,0.680975,1,0,0,0,0,1.000005,0,0,0,0,34.848694,0,G3
1,1,0.709663,1,0,0,0,0,1.000007,0,0,0,0,36.497093,0,G3
2,1,1.009762,39.014492,0,0,0,0,0.922283,0,0,0,0,60.913883,0,G3
2,1,0.908979,18.054581,0,0,0,0,0.799349,0,0,0,0,55.504688,0,G3
1,1,0.728388,1,0,0,0,0,1.000001,0,0,0,0,113.518822,0,G3
1,1,0.696982,1,0,0,0,0,1.000004,0,0,0,0,61.691441,0,G3
2,11000,1.053698,64.775955,1.307592,1.477549,0,0,0,113.930145,124.451363,0,0,0,1.155483,G4
2,11000,0.976454,72.325745,1.308937,1.580878,0,0,0,89.14183,88.944038,0,0,0,0.674921,G4
2,11000,1.001867,70.673332,1.308343,1.595954,0,0,0,74.50074,70.958481,0,0,0,0.358706,G4
2,11000,0.959754,64.577225,1.154125,1.532458,0,0,0,129.41188,132.303879,0,0,0,1.455882,G4
2,11000,0.94222,66.82843,1.305352,1.571137,0,0,0,88.892715,87.963791,0,0,0,0.448366,G4
3,11000,1.444253,16.852362,1.49842,1.950122,0,0,0,147.259857,165.287186,0,0,0,2.720075,G4
2,11000,0.888666,65.615578,1.311579,1.58009,0,0,0,53.65781,48.520836,0,0,0,0.131814,G4
2,11000,0.90677,64.435852,1.159886,1.459044,0,0,0,132.566666,137.768768,0,0,0,1.55987,G4
3,11000,1.630031,16.912418,1.47805,1.881098,0,0,0,144.731918,163.360046,0,0,0,2.513832,G4
2,11000,1.141769,64.698387,1.281464,1.547762,0,0,0,82.358871,80.325844,0,0,0,0.535324,G4
2,1100,0.946597,36.208942,0,1.03011,1.091454,0,0,0,153.475861,156.706421,0,0,0,G5
2,1100,0.925658,36.89492,0,1.066741,1.065509,0,0,0,154.161118,158.511673,0,0,0,G5
2,1100,0.927572,36.415234,0,1.040044,1.085256,0,0,0,152.570435,158.821259,0,0,0,G5
3,1100,1.199853,16.216082,0,1.483922,1.4915,0,0,0,131.77095,173.140411,0,0,0,G5
2,1100,0.83953,36.463387,0,1.141692,1.104545,0,0,0,131.541336,165.422379,0,0,0,G5
2,1100,0.885411,37.810131,0,1.118146,1.115651,0,0,0,144.246185,155.262634,0,0,0,G5
2,1100,0.941837,36.321648,0,1.019729,1.100693,0,0,0,153.295731,154.390106,0,0,0,G5
3,1100,1.144473,24.371956,0,1.444753,0.623027,0,0,0,150.091949,150.130539,0,0,0,G5
3,1100,1.293859,27.792711,0,1.703336,0.678576,0,0,0,129.384811,147.467514,0,0,0,G5
3,1100,1.377801,14.700775,0,1.64022,1.593331,0,0,0,127.401306,172.518265,0,0,0,G5
3,1110,1.036278,17.659349,0,1.201393,1.203175,1.01266,0,0,137.37532,175.008743,142.387985,0,0,G6
3,1110,0.94036,19.670391,0,1.115446,1.108881,1.016436,0,0,152.599869,179.210678,156.144089,0,0,G6
3,1110,0.906906,19.213182,0,1.08534,1.114075,1.01478,0,0,150.612564,177.003372,154.164261,0,0,G6
3,1110,0.87662,18.47349,0,1.059393,1.103524,1.020648,0,0,149.373184,175.43425,155.76506,0,0,G6
3,1110,0.952347,17.66643,0,1.157665,1.141194,0.97576,0,0,140.004929,176.013779,145.373032,0,0,G6
3,1110,0.959195,17.778664,0,1.123918,1.144681,1.018078,0,0,138.00853,172.371429,140.201187,0,0,G6
3,1110,0.923365,18.257576,0,1.087843,1.105325,0.994176,0,0,151.263367,174.746735,152.521637,0,0,G6
3,1110,0.89911,18.060453,0,1.072917,1.120524,0.989361,0,0,143.210724,172.663559,149.74971,0,0,G6
3,1110,0.919454,18.270853,0,1.15162,1.137894,0.966425,0,0,139.58931,175.29335,144.994766,0,0,G6
3,1110,0.956043,18.136511,0,1.264555,1.177006,1.024745,0,0,118.167664,168.171844,124.508644,0,0,G6
3,10001,0.825058,32.165939,1.434548,0,0,0,0.914687,141.598282,0,0,0,168.377045,2.244642,G7
2,10001,0.78721,72.363976,1.474917,0,0,0,1.622179,121.663002,0,0,0,118.544846,1.65417,G7
2,10001,0.813854,72.157265,1.476518,0,0,0,1.549952,127.591919,0,0,0,122.509598,1.851077,G7
3,10001,0.843,37.974739,1.596382,0,0,0,0.941677,120.070976,0,0,0,155.30748,1.802288,G7
3,10001,0.827463,34.760662,1.486401,0,0,0,0.950192,133.250488,0,0,0,162.12384,2.035718,G7
3,10001,0.790766,31.771627,1.412072,0,0,0,0.924035,136.495224,0,0,0,168.947296,2.024161,G7
2,10001,0.73595,62.205849,1.343868,0,0,0,1.35338,117.378815,0,0,0,113.861374,1.486085,G7
2,10001,0.795184,63.946724,1.346079,0,0,0,1.258792,144.79425,0,0,0,141.778183,2.209105,G7
2,10001,0.796316,61.445362,1.308161,0,0,0,1.254884,151.946167,0,0,0,150.91275,2.518244,G7
3,10001,0.783412,32.17403,1.405082,0,0,0,0.910053,119.986214,0,0,0,167.308914,1.610447,G7
3,11001,1.268532,22.847958,1.155283,1.595858,0,0,1.26984,136.99057,169.488785,0,0,136.844696,1.656034,G8
3,11001,1.550729,23.77964,1.277228,1.652995,0,0,1.298612,159.860458,174.835236,0,0,163.098602,3.707415,G8
3,11001,1.598437,23.986782,1.371208,1.673404,0,0,1.350215,163.400681,176.874054,0,0,164.518204,4.741362,G8
3,11001,1.461919,24.346552,1.352458,1.638643,0,0,1.243378,155.806549,175.437378,0,0,160.432251,3.299943,G8
3,11001,1.361272,25.855455,1.303407,1.572267,0,0,1.221008,148.030655,174.729004,0,0,152.311691,2.459407,G8
3,11001,1.388609,25.085857,1.240043,1.587503,0,0,1.260592,144.689194,172.34552,0,0,146.792999,2.134292,G8
3,11001,1.454884,24.079029,1.241509,1.622731,0,0,1.330651,147.934967,169.271179,0,0,148.847534,2.327548,G8
3,11001,1.496487,24.72452,1.244751,1.60292,0,0,1.27593,156.800934,175.578094,0,0,159.515579,3.156363,G8
3,11001,1.535446,24.11879,1.27821,1.63625,0,0,1.276047,161.121643,177.285522,0,0,163.376114,3.921999,G8
2,11001,1.068791,38.858223,1.236981,0.956265,0,0,0,174.644821,159.91098,0,0,128.676559,3.030581,G8
5,11111,1.427015,7.614478,1.082333,1.537084,1.565078,1.335524,1.157142,154.358139,166.260818,173.724457,162.718124,157.308395,2.368447,G9
