@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2-6,12-16,17-19'

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.308155,1.254881,0,0,0,2.518244,2.422347,0,0,0,10001,61.445362,G7
1.405074,0.910048,1.367283,0,0,1.610447,1.390132,1.455146,0,0,10001,16.122261,G7
1.155287,1.595858,1.269844,0,0,1.656034,2.646246,1.849942,0,0,11001,26.719172,G8
1.277227,1.652984,1.298609,0,0,3.707415,4.854231,4.078568,0,0,11001,32.137413,G8
1.371209,1.673406,1.350213,0,0,4.741362,5.807872,4.858295,0,0,11001,32.281239,G8
1.352461,1.638643,1.243386,0,0,3.299943,4.383067,3.523525,0,0,11001,32.512428,G8
1.303411,1.572274,1.221017,0,0,2.459407,3.381474,2.580142,0,0,11001,31.593859,G8
1.240045,1.587501,1.260592,0,0,2.134292,3.098134,2.294698,0,0,11001,30.211248,G8
1.241512,1.622742,1.330644,0,0,2.327548,3.361227,2.561757,0,0,11001,29.916132,G8
1.244751,1.602918,1.275934,0,0,3.156363,4.202931,3.434555,0,0,11001,30.356564,G8
1.278207,1.636256,1.276038,0,0,3.921999,4.994956,4.152629,0,0,11001,31.050333,G8
1.236994,0.956271,0,0,0,3.030581,2.496996,0,0,0,11001,38.858223,G8
1.082333,1.537093,1.56509,1.33553,1.157147,2.368447,3.674808,3.784061,3.378028,2.918843,11111,12.638084,G9
1.112651,1.449043,1.516775,1.35555,1.191562,2.516562,3.632619,3.795228,3.502339,2.980148,11111,12.258624,G9
1.076801,1.460879,1.476674,1.340257,1.15556,2.883016,3.984668,4.100236,3.837862,3.340853,11111,11.723676,G9
1.171587,1.535909,1.589521,1.424801,1.266385,1.934019,3.256173,3.430293,3.099514,2.536885,11111,12.343249,G9
1.127573,1.459599,1.50533,1.342876,1.177507,1.863873,2.991236,3.110813,2.795954,2.336367,11111,12.374295,G9
1.11837,1.413221,1.483236,1.380365,1.24602,2.524503,3.690811,3.834839,3.600015,3.186671,11111,12.655218,G9
1.169937,1.405525,1.459619,1.362122,1.192858,2.832803,3.93583,4.084382,3.87824,3.450444,11111,13.104271,G9
1.098781,1.4776,1.483328,1.336975,1.131534,2.540183,3.668078,3.733304,3.421971,2.961751,11111,12.358745,G9
1.154606,1.540152,1.579092,1.398403,1.241941,1.379543,2.699836,2.79611,2.410121,1.910989,11111,12.860179,G9
1.157658,1.487167,1.537307,1.360326,1.204434,1.582164,2.794431,2.91388,2.562673,2.113498,11111,12.860562,G9
1.194,1.364476,0,0,0,0.74956,0.750697,0,0,0,0,35.591549,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,1.33128,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,G1
1.247952,1.215231,0.937096,0,0,2.405219,2.532731,2.073618,0,0,1101,18.088772,G0
1.250914,1.268692,0.958398,0,0,4.254626,4.403193,3.902009,0,0,1101,19.365438,G0
1.232067,1.254472,0.953349,0,0,3.833688,4.036168,3.518292,0,0,1101,18.35498,G0
1.160458,0.958811,0,0,0,3.035908,2.836219,0,0,0,1101,34.513943,G0
1.214882,1.204041,0.933281,0,0,2.308903,2.512621,2.108184,0,0,1101,17.796501,G0
1.214868,1.244834,1.020531,0,0,2.781374,2.961737,2.464311,0,0,1101,19.495653,G0
1.2214,1.241759,0.989783,0,0,3.706137,3.890916,3.405363,0,0,1101,18.909775,G0
1.210514,0.9568,0,0,0,3.641117,3.349275,0,0,0,1101,35.845936,G0
1.194527,0.941675,0,0,0,2.858732,2.617632,0,0,0,1101,35.715801,G0
1.239996,1.224973,0.963494,0,0,3.057457,3.187417,2.707933,0,0,1101,18.899109,G0
6.598804,4.97159,0,0,0,13.289945,2.371864,0,0,0,1000,52.631523,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.809139,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.59193,0,0,0,0,1000,0,G2
1,0,0,0,0,1.665841,0,0,0,0,1000,0,G2
1,0,0,0,0,1.021873,0,0,0,0,1000,0,G2
1,0,0,0,0,1.047104,0,0,0,0,1000,0,G2
1,0,0,0,0,1.983822,0,0,0,0,1000,0,G2
1,0,0,0,0,2.097503,0,0,0,0,1,0,G3
0.869007,1.346183,0,0,0,2.353175,3.003875,0,0,0,1,33.151272,G3
0,0,0,0,0,0,0,0,0,0,1,0,G3
1,0,0,0,0,2.980708,0,0,0,0,1,0,G3
1,0,0,0,0,3.005998,0,0,0,0,1,0,G3
1,0,0,0,0,2.136312,0,0,0,0,1,0,G3
1,0,0,0,0,2.503452,0,0,0,0,1,0,G3
1,0,0,0,0,2.595878,0,0,0,0,1,0,G3
1,0,0,0,0,2.538054,0,0,0,0,1,0,G3
1,0,0,0,0,2.836312,0,0,0,0,1,0,G3
1.19115,1.801466,0.632403,0,0,0.585526,1.508702,0.348343,0,0,11000,30.339815,G4
1.01492,1.518769,0,0,0,1.764192,2.376202,0,0,0,11000,57.404831,G4
1.292573,1.843632,0.656618,0,0,1.267566,2.246101,1.064484,0,0,11000,34.844414,G4
1.032243,1.472569,0,0,0,1.271936,1.775503,0,0,0,11000,55.730202,G4
1.076455,1.406071,0,0,0,2.215299,2.696558,0,0,0,11000,58.169212,G4
0.968821,1.333696,0,0,0,1.57859,1.894687,0,0,0,11000,52.200359,G4
0.995284,1.397436,0,0,0,1.699088,2.155454,0,0,0,11000,52.062038,G4
2.361448,3.427052,3.43581,0,0,2.559346,3.088927,1.600538,0,0,11000,60.915894,G4
0.983623,1.446811,0,0,0,2.19769,2.679899,0,0,0,11000,51.770668,G4
2.379194,3.822533,3.822736,0,0,1.31712,2.952057,1.339858,0,0,11000,61.822872,G4
1.005725,1.071198,0,0,0,1.669145,1.720098,0,0,0,1100,26.076427,G5
0.992327,1.071607,0,0,0,2.575551,2.668509,0,0,0,1100,27.277973,G5
1.008653,1.051207,0,0,0,2.433961,2.511825,0,0,0,1100,27.534216,G5
0.998374,1.069914,0,0,0,2.707155,2.788701,0,0,0,1100,27.582676,G5
1.006802,1.066435,0,0,0,2.089201,2.140681,0,0,0,1100,26.975546,G5
1.011388,1.047727,0,0,0,2.396351,2.446493,0,0,0,1100,26.07238,G5
1.024735,1.039496,0,0,0,2.29112,2.3425,0,0,0,1100,28.225647,G5
2.833011,2.923399,3.505751,0,0,6.441021,6.520558,0.567594,0,0,1100,38.814545,G5
1.035884,1.050099,0,0,0,1.768462,1.740856,0,0,0,1100,27.032518,G5
1.036903,1.084454,0,0,0,1.647765,1.631936,0,0,0,1100,27.724827,G5
2.4181,2.459219,2.933665,2.216439,0,5.104704,5.318959,0.260904,4.736605,0,1110,21.489393,G6
1.076617,1.089076,0.973556,0,0,3.01018,3.086457,2.910534,0,0,1110,10.384226,G6
1.077235,1.080205,0.964472,0,0,2.95822,3.024344,2.858088,0,0,1110,10.101941,G6
1.077524,1.078528,0.954087,0,0,2.257991,2.318944,2.147071,0,0,1110,10.560402,G6
2.533873,2.546762,3.536907,2.287738,0,6.851732,6.921296,1.31241,6.485574,0,1110,19.605692,G6
1.09476,1.076093,0.965974,0,0,2.104511,2.124966,1.978572,0,0,1110,10.351235,G6
1.142735,1.119586,0.955702,0,0,1.217409,1.278009,1.057071,0,0,1110,10.002186,G6
1.098,1.070514,0.963577,0,0,2.500471,2.509493,2.366792,0,0,1110,10.585835,G6
1.075703,0.951493,0,0,0,2.322615,2.17878,0,0,0,1110,14.859858,G6
1.114637,1.164376,1.025865,0,0,2.135258,2.339657,2.051948,0,0,1110,17.37314,G6
1.271609,0.862288,1.502281,0,0,2.093726,1.927939,2.205177,0,0,10001,16.420158,G7
1.235738,1.390942,0,0,0,1.352113,1.460773,0,0,0,10001,61.148945,G7
1.284932,0.91687,1.427207,0,0,0.824675,0.691008,0.807164,0,0,10001,16.10874,G7
1.200097,1.356035,0,0,0,1.873512,2.012805,0,0,0,10001,57.964828,G7
1.222002,1.396868,0,0,0,1.90088,1.698868,0,0,0,10001,58.989616,G7
1.307668,0.935161,1.458455,0,0,1.236203,1.130914,1.23091,0,0,10001,17.383698,G7
1.169795,1.388052,0,0,0,2.775181,3.010971,0,0,0,10001,57.580097,G7
1.17539,1.354609,0,0,0,2.820745,3.029893,0,0,0,10001,57.93148,G7
4.592916,5.888802,5.544681,0,0,13.889446,4.90577,13.095601,0,0,10001,105.785286,G7
4.25356,5.513535,5.256108,0,0,10.251035,2.00298,10.297478,0,0,10001,100.338699,G7
0.977124,1.41406,1.250177,0,0,2.964543,3.668756,3.193327,0,0,11001,20.468245,G8
0.971276,1.424819,1.206137,0,0,3.436529,4.192065,3.666392,0,0,11001,23.533632,G8
0.966176,1.423444,1.168825,0,0,3.472267,4.230053,3.700291,0,0,11001,21.178667,G8
0.938494,1.42828,1.246441,0,0,3.076502,3.812274,3.30469,0,0,11001,21.95314,G8
0.958414,1.432832,1.262055,0,0,3.20736,3.933349,3.398436,0,0,11001,21.483837,G8
0.907531,1.413909,1.199219,0,0,3.057622,3.81933,3.356642,0,0,11001,21.084513,G8
0.902475,1.391215,1.1587,0,0,2.902701,3.623254,3.169623,0,0,11001,20.088606,G8
0.903419,1.379574,1.18061,0,0,2.978501,3.670811,3.23271,0,0,11001,19.39642,G8
0.904117,1.412389,1.207862,0,0,2.715345,3.457265,2.981282,0,0,11001,20.211029,G8
0.975834,1.425206,1.263095,0,0,1.944539,2.646977,2.135363,0,0,11001,20.449793,G8
1.084768,1.453225,1.500753,1.392008,1.274498,1.976339,3.062286,3.213935,2.961429,2.355674,11111,11.364861,G9
1.052172,1.420334,1.499293,1.387914,1.234923,2.555644,3.675258,3.813145,3.565082,2.955591,11111,12.009685,G9
1.032366,1.423307,1.506567,1.384919,1.23929,2.504286,3.585953,3.756645,3.500747,2.903466,11111,11.370391,G9
1.092047,1.470083,1.511764,1.394812,1.269275,1.74757,2.868926,3.010063,2.74509,2.126699,11111,11.759202,G9
1.093663,1.488361,1.509315,1.40032,1.29247,1.537501,2.69657,2.829509,2.58122,1.969107,11111,11.77454,G9
1.047314,1.403468,1.495555,1.361328,1.222238,2.009431,3.015776,3.199347,2.939293,2.362875,11111,10.95331,G9
1.035976,1.445688,1.480532,1.341964,1.201932,1.732327,2.785489,2.923,2.66829,2.10814,11111,11.195149,G9
0.966635,1.415422,1.469012,1.330966,1.197117,2.507942,3.540558,3.681621,3.432266,2.912088,11111,10.68136,G9
1.006706,1.408402,1.48661,1.386581,1.251207,2.618022,3.673217,3.852635,3.631503,3.052096,11111,10.742019,G9
1.083319,1.455955,1.508981,1.41311,1.291294,2.077683,3.192233,3.353548,3.1159,2.488692,11111,11.34871,G9
