@relation gesture-weka.filters.unsupervised.attribute.Remove-V-R2-19

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.240688,1.205645,0.776973,0,0,2.479415,2.869765,2.182691,0,0,2.572453,2.604391,2.034541,0,0,1101,12.616647,G0
1.248706,1.221396,0.980482,0,0,2.08703,2.573955,1.900841,0,0,2.203571,2.306246,1.868377,0,0,1101,18.986254,G0
1.231141,1.206662,0.959569,0,0,2.338001,2.856026,2.07722,0,0,2.843352,2.94442,2.477288,0,0,1101,19.189852,G0
1.282824,1.216558,0.908363,0,0,2.4177,2.729564,1.990829,0,0,3.064668,3.083386,2.527724,0,0,1101,17.983747,G0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.477695,0,0,0,0,3.54445,0,0,0,0,1000,0,G2
1.124409,1.593306,1.565602,1.38896,0,1.457243,2.836605,2.51381,1.876987,0,4.154349,5.532096,5.382208,4.748091,0,1000,19.962561,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0.986966,1.235027,0,0,0,2.395516,2.437996,0,0,0,4.468385,4.714875,0,0,0,1000,31.299549,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.762598,0,0,0,0,3.363097,0,0,0,0,1000,0,G2
1,0,0,0,0,2.553366,0,0,0,0,3.076559,0,0,0,0,1000,0,G2
1,0,0,0,0,2.403109,0,0,0,0,3.986492,0,0,0,0,1000,0,G2
1,0,0,0,0,2.782663,0,0,0,0,3.011063,0,0,0,0,1,0,G3
1,0,0,0,0,2.626009,0,0,0,0,2.523862,0,0,0,0,1,0,G3
1,0,0,0,0,2.787769,0,0,0,0,2.215978,0,0,0,0,1,0,G3
1,0,0,0,0,2.771122,0,0,0,0,2.314746,0,0,0,0,1,0,G3
1,0,0,0,0,2.559387,0,0,0,0,2.107048,0,0,0,0,1,0,G3
1,0,0,0,0,2.60081,0,0,0,0,2.113102,0,0,0,0,1,0,G3
1,0,0,0,0,2.791059,0,0,0,0,2.365075,0,0,0,0,1,0,G3
1,0,0,0,0,2.875968,0,0,0,0,2.237571,0,0,0,0,1,0,G3
1,0,0,0,0,2.669118,0,0,0,0,2.388552,0,0,0,0,1,0,G3
1,0,0,0,0,2.700718,0,0,0,0,2.27134,0,0,0,0,1,0,G3
1.127725,1.438702,0,0,0,1.019973,1.499675,0,0,0,1.017553,1.572294,0,0,0,11000,65.318405,G4
1.202652,1.413028,0,0,0,2.014585,2.027679,0,0,0,2.798666,3.001924,0,0,0,11000,65.491806,G4
1.176158,1.411379,0,0,0,1.667915,1.998,0,0,0,1.939546,2.33671,0,0,0,11000,65.689003,G4
1.131921,1.428597,0,0,0,1.405889,1.687024,0,0,0,1.390816,1.816872,0,0,0,11000,65.159004,G4
1.152085,1.411473,0,0,0,1.709203,1.993114,0,0,0,1.934932,2.32773,0,0,0,11000,65.979103,G4
1.137274,1.432001,0,0,0,1.646512,1.992608,0,0,0,1.840978,2.299439,0,0,0,11000,66.501663,G4
1.12727,1.418409,0,0,0,1.244434,1.84164,0,0,0,1.265163,1.830652,0,0,0,11000,64.783302,G4
1.135167,1.421816,0,0,0,1.292613,1.696593,0,0,0,1.290655,1.767246,0,0,0,11000,64.950844,G4
1.402959,1.786022,0.735674,0,0,1.297392,2.352202,2.141844,0,0,1.890787,2.878506,1.778897,0,0,11000,40.072521,G4
1.367276,1.779266,0.79386,0,0,0.701187,1.698398,1.34017,0,0,0.902407,1.952695,0.867215,0,0,11000,40.057564,G4
1.037008,1.052155,0,0,0,2.425654,2.463823,0,0,0,1.722713,1.743388,0,0,0,1100,31.326227,G5
1.048924,1.039451,0,0,0,2.651837,2.632999,0,0,0,2.581657,2.568621,0,0,0,1100,31.055428,G5
1.046127,1.034095,0,0,0,2.658208,2.663206,0,0,0,2.401241,2.390135,0,0,0,1100,30.137165,G5
1.467106,1.407766,0.487314,0,0,2.000108,2.988345,2.035305,0,0,2.666439,2.873758,1.788195,0,0,1100,21.077435,G5
1.048819,1.042578,0,0,0,2.579797,2.538909,0,0,0,2.087623,2.074523,0,0,0,1100,31.824545,G5
1.044517,1.046128,0,0,0,2.306298,2.501416,0,0,0,1.664791,1.694406,0,0,0,1100,31.048302,G5
1.041602,1.051406,0,0,0,1.625168,2.17537,0,0,0,1.163773,1.240452,0,0,0,1100,31.270361,G5
1.010855,1.059042,0,0,0,2.658008,2.78929,0,0,0,2.72335,2.793973,0,0,0,1100,28.455935,G5
1.015755,1.053764,0,0,0,2.527572,2.714114,0,0,0,2.107367,2.17444,0,0,0,1100,29.550285,G5
1.02888,1.054142,0,0,0,2.565555,2.62062,0,0,0,2.062761,2.096606,0,0,0,1100,30.557974,G5
1.078598,1.087118,0.970917,0,0,2.061463,2.944408,2.013193,0,0,1.42763,1.500206,1.310854,0,0,1110,10.962829,G6
1.053095,1.130722,1.001229,0,0,2.107248,2.752337,2.485715,0,0,1.789716,1.981838,1.819964,0,0,1110,15.889691,G6
1.053496,1.088467,1.009867,0,0,2.457042,2.984744,2.532867,0,0,2.521985,2.642686,2.498379,0,0,1110,12.325838,G6
1.081529,1.074069,1.015261,0,0,2.42768,2.894794,2.497508,0,0,2.382643,2.455272,2.334549,0,0,1110,12.433205,G6
1.075708,1.120037,0.999064,0,0,1.207691,1.514482,1.273307,0,0,1.008187,1.130134,0.958816,0,0,1110,14.303123,G6
1.089878,1.113777,1.0214,0,0,2.212711,2.889393,2.246284,0,0,1.95213,2.084084,1.89303,0,0,1110,13.794686,G6
1.091208,1.083942,1.026478,0,0,2.395804,2.938956,2.369005,0,0,2.326217,2.407833,2.255274,0,0,1110,13.182417,G6
1.103578,1.046818,1.026201,0,0,2.462379,2.955101,2.470396,0,0,2.535329,2.560258,2.461431,0,0,1110,11.863045,G6
1.408344,1.425009,1.268981,0.658762,0,1.40607,2.031362,2.505121,0.820321,0,1.5337,1.739976,1.626955,0.559517,0,1110,9.361637,G6
1.084705,1.084585,0.997605,0,0,2.488369,2.973071,2.479725,0,0,2.560162,2.637288,2.472481,0,0,1110,12.254139,G6
1.58185,1.082555,1.30075,0,0,1.595143,2.867092,1.454449,0,0,2.33742,2.310038,1.971678,0,0,10001,22.817312,G7
1.400462,1.028768,1.462081,0,0,1.612981,2.924312,1.781708,0,0,2.436615,2.604583,2.621128,0,0,10001,20.961185,G7
1.474609,1.566145,0,0,0,1.745795,1.80101,0,0,0,3.351578,3.480368,0,0,0,10001,75.422852,G7
1.476701,1.486523,0,0,0,1.781605,1.916258,0,0,0,3.344792,3.467479,0,0,0,10001,74.180641,G7
1.485393,1.479544,0,0,0,1.555157,1.869017,0,0,0,2.615469,2.866975,0,0,0,10001,74.219231,G7
1.466047,1.524136,0,0,0,1.801414,1.506282,0,0,0,2.716789,2.521095,0,0,0,10001,74.716354,G7
1.43489,1.086611,1.472297,0,0,1.641551,2.905811,1.763249,0,0,2.669241,2.89088,2.802563,0,0,10001,23.031393,G7
1.715093,1.019177,1.479232,0,0,1.804503,2.857142,1.729554,0,0,4.139066,4.098808,3.870747,0,0,10001,21.26733,G7
1.489214,1.102795,1.415466,0,0,1.311888,3.050785,1.523029,0,0,1.855858,2.0816,1.955405,0,0,10001,23.569609,G7
1.532249,1.101622,1.392663,0,0,1.031175,2.988574,1.184688,0,0,1.419323,1.599136,1.432605,0,0,10001,23.718374,G7
1.268949,1.461208,1.205946,0,0,1.509904,2.512343,1.694282,0,0,2.297894,3.040519,2.391638,0,0,11001,30.310886,G8
1.190494,1.408001,1.241253,0,0,1.772128,2.572953,1.877066,0,0,2.767782,3.386368,2.886837,0,0,11001,28.906607,G8
1.285366,1.456348,1.284125,0,0,1.669266,2.54774,1.819091,0,0,3.041061,3.743832,3.167696,0,0,11001,30.201185,G8
1.155765,1.388174,1.214392,0,0,1.394748,2.413527,1.534862,0,0,1.562639,2.200986,1.705628,0,0,11001,28.250303,G8
1.268601,1.431429,1.281814,0,0,1.585354,2.446823,1.719233,0,0,2.51206,3.173045,2.632283,0,0,11001,29.197598,G8
1.186134,1.420741,1.211723,0,0,1.407887,2.485912,1.584846,0,0,1.703199,2.401416,1.8465,0,0,11001,28.757271,G8
1.294463,1.461868,1.214526,0,0,1.560982,2.426364,1.59797,0,0,2.351192,3.00123,2.314212,0,0,11001,30.158821,G8
1.247346,1.437795,1.184136,0,0,1.375651,2.264162,1.454028,0,0,1.76306,2.411579,1.767465,0,0,11001,29.526928,G8
1.223438,1.438787,1.172827,0,0,1.275969,2.119462,1.263877,0,0,1.480163,2.09858,1.427324,0,0,11001,28.716925,G8
1.313302,1.469524,1.196951,0,0,1.585806,2.487607,1.635013,0,0,2.486948,3.148965,2.430719,0,0,11001,30.587416,G8
1.35898,1.467999,1.510538,1.474162,1.317965,0.839847,2.532391,2.916749,2.252862,1.592463,1.531672,2.938179,3.045091,2.854487,2.317141,11111,17.582968,G9
1.258379,1.437711,1.439375,1.458284,1.222231,0.983189,2.668813,2.970005,2.39958,1.760635,1.770014,3.10205,3.145814,3.048479,2.49278,11111,16.574476,G9
1.384136,1.468369,1.484034,1.478216,1.284126,0.786812,2.587687,2.968968,2.35363,1.650346,1.445141,2.907748,2.977066,2.853224,2.296777,11111,17.814692,G9
1.274776,1.416993,1.474253,1.4734,1.261474,1.002272,2.671037,2.961078,2.416476,1.77415,1.942096,3.283924,3.386206,3.264339,2.709708,11111,16.344118,G9
1.278244,1.432222,1.470417,1.458403,1.258568,0.825349,2.547368,2.973052,2.368164,1.703339,1.415563,2.807372,2.90635,2.784966,2.266575,11111,16.783291,G9
1.277431,1.389253,1.452144,1.423282,1.234742,0.915763,2.600214,3.019403,2.40274,1.746539,1.555959,2.820379,2.936428,2.803511,2.31036,11111,16.749815,G9
1.292867,1.429034,1.472292,1.473097,1.292769,0.895747,2.730617,2.760848,2.109759,1.483085,1.458093,2.742716,2.790142,2.615518,2.059442,11111,16.752924,G9
1.299004,1.44555,1.451769,1.466053,1.29366,1.019514,2.630447,3.013324,2.46641,1.86309,2.197734,3.603471,3.67582,3.569702,3.069453,11111,17.123053,G9
1.270523,1.407151,1.472089,1.43907,1.280406,0.981463,2.629593,2.976594,2.363789,1.754941,1.803062,3.105814,3.222828,3.057915,2.57627,11111,16.685291,G9
1.318799,1.431286,1.494537,1.51393,1.33245,0.96738,2.625847,2.94266,2.36624,1.731887,1.985048,3.382482,3.502225,3.37663,2.819926,11111,16.747688,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0.981178,1.071873,0,0,0,2.621259,2.955303,0,0,0,3.317573,3.466743,0,0,0,1101,21.734158,G0
1.192112,1.22342,0.905173,0,0,2.341223,2.881025,2.256978,0,0,3.034431,3.204088,2.730621,0,0,1101,14.578268,G0
1.167827,1.225968,0.922286,0,0,2.258241,2.894336,2.222593,0,0,2.649997,2.859435,2.402386,0,0,1101,14.337141,G0
1.168781,1.238751,0.88857,0,0,2.355797,2.883055,2.321968,0,0,3.344195,3.560318,3.06944,0,0,1101,14.679775,G0
1.180261,1.218331,0.889219,0,0,2.389987,2.989787,2.322664,0,0,3.137235,3.309568,2.836774,0,0,1101,14.932344,G0
1.177013,1.218766,0.902209,0,0,2.202617,2.938659,2.128446,0,0,2.215873,2.393359,1.923379,0,0,1101,14.591198,G0
1.184657,1.211009,0.892208,0,0,2.206685,2.934202,2.067494,0,0,2.109945,2.257071,1.779151,0,0,1101,14.462708,G0
1.177793,1.239337,0.932094,0,0,1.604855,2.54515,1.422693,0,0,1.378094,1.579032,1.073251,0,0,1101,15.354807,G0
1.178412,1.256723,0.925306,0,0,2.140527,2.923278,2.124646,0,0,2.401174,2.660591,2.152958,0,0,1101,15.224584,G0
1.174432,1.236171,0.918348,0,0,2.358452,2.990287,2.221117,0,0,3.125719,3.334086,2.829475,0,0,1101,14.201804,G0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.301679,0,0,0,0,1.552487,0,0,0,0,1000,0,G2
1,0,0,0,0,0.616628,0,0,0,0,0.596845,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.730603,0,0,0,0,1.209536,0,0,0,0,1000,0,G2
1.492906,0.68976,0,0,0,2.341315,2.080094,0,0,0,2.230498,1.370667,0,0,0,1000,28.548655,G2
1,0,0,0,0,2.740903,0,0,0,0,1.780096,0,0,0,0,1000,0,G2
1,0,0,0,0,2.405105,0,0,0,0,2.182993,0,0,0,0,1000,0,G2
1,0,0,0,0,2.355041,0,0,0,0,1.181902,0,0,0,0,1,0,G3
1,0,0,0,0,2.685331,0,0,0,0,2.145167,0,0,0,0,1,0,G3
0.909909,1.327865,0,0,0,1.57317,1.532936,0,0,0,1.044843,1.447591,0,0,0,1,34.765259,G3
0.90564,1.329102,0,0,0,1.129884,1.182535,0,0,0,0.822553,1.233397,0,0,0,1,34.224747,G3
1,0,0,0,0,0.408323,0,0,0,0,0.75342,0,0,0,0,1,0,G3
1,0,0,0,0,0.4753,0,0,0,0,0.781298,0,0,0,0,1,0,G3
1,0,0,0,0,2.395825,0,0,0,0,1.29269,0,0,0,0,1,0,G3
0.925219,1.342752,0,0,0,2.075302,1.975394,0,0,0,1.63418,2.017581,0,0,0,1,36.180531,G3
0.956481,1.423562,0,0,0,0.080592,0.302684,0,0,0,0.116966,0.566015,0,0,0,1,36.066982,G3
1,0,0,0,0,2.684889,0,0,0,0,1.877574,0,0,0,0,1,0,G3
1.300291,1.606227,0.795728,0,0,0.380872,0.721663,0.420535,0,0,0.498381,1.296927,0.371192,0,0,11000,30.251825,G4
1.102238,1.425636,0,0,0,1.836912,2.053213,0,0,0,2.101819,2.519146,0,0,0,11000,60.70116,G4
1.314868,1.715055,0.814031,0,0,1.41237,2.375414,1.949312,0,0,1.872597,2.75031,1.723997,0,0,11000,35.075939,G4
1.044762,1.391798,0,0,0,1.738841,2.252597,0,0,0,1.845348,2.395666,0,0,0,11000,54.685745,G4
1.035074,1.379054,0,0,0,2.013594,2.277549,0,0,0,2.369941,2.815108,0,0,0,11000,53.386639,G4
1.043826,1.342579,0,0,0,1.255541,1.38661,0,0,0,1.05186,1.393766,0,0,0,11000,51.185894,G4
1.060678,1.33467,0,0,0,1.005996,1.28478,0,0,0,0.906013,1.300148,0,0,0,11000,51.708252,G4
1.061326,1.360096,0,0,0,0.80851,1.107225,0,0,0,0.767631,1.216594,0,0,0,11000,51.193108,G4
1.047739,1.314822,0,0,0,0.820996,1.144682,0,0,0,0.766812,1.197391,0,0,0,11000,44.698925,G4
1.297087,1.611154,0.807322,0,0,0.472604,0.81714,0.447652,0,0,0.60677,1.29919,0.383091,0,0,11000,30.704094,G4
1.003859,1.059414,0,0,0,2.709576,2.788065,0,0,0,2.917798,2.986548,0,0,0,1100,25.002468,G5
1.014067,1.041099,0,0,0,2.741317,2.769413,0,0,0,2.564327,2.595356,0,0,0,1100,23.565407,G5
0.976345,1.081039,0,0,0,2.731936,2.786271,0,0,0,2.607363,2.719604,0,0,0,1100,23.554926,G5
1.344847,0.497822,1.433347,0,0,2.179809,2.020157,2.874546,0,0,2.374996,1.520247,2.604178,0,0,1100,10.031334,G5
1.023297,1.041812,0,0,0,2.431871,2.510329,0,0,0,1.645936,1.674201,0,0,0,1100,24.546116,G5
1.031535,1.034028,0,0,0,2.570467,2.547413,0,0,0,1.848886,1.848292,0,0,0,1100,25.215828,G5
1.020032,1.032733,0,0,0,2.629822,2.835008,0,0,0,2.282359,2.322742,0,0,0,1100,24.850992,G5
1.032051,1.020535,0,0,0,2.639644,2.867843,0,0,0,2.681327,2.705819,0,0,0,1100,25.214664,G5
1.006807,1.056129,0,0,0,2.736742,2.785034,0,0,0,3.145288,3.202811,0,0,0,1100,24.994553,G5
1.027148,1.03472,0,0,0,2.711641,2.800684,0,0,0,3.077394,3.100928,0,0,0,1100,25.369968,G5
1.135846,1.234149,1.116976,0,0,0.062079,0.035539,0.06141,0,0,0.123366,0.199118,0.123678,0,0,1110,14.840924,G6
1.075809,1.142724,1.00422,0,0,2.131649,3.029565,2.1212,0,0,1.781773,1.965673,1.707701,0,0,1110,12.684095,G6
1.063222,1.165892,1.03497,0,0,2.113295,2.982395,1.916713,0,0,1.682904,1.892295,1.599661,0,0,1110,15.127806,G6
1.075842,1.161772,1.027013,0,0,2.203907,2.89572,2.160839,0,0,2.002395,2.206771,1.941365,0,0,1110,15.22063,G6
1.075405,1.145163,1.009942,0,0,2.144015,2.957056,2.079865,0,0,1.763762,1.941874,1.681604,0,0,1110,14.385508,G6
1.069414,1.146631,1.001903,0,0,2.191624,2.944687,2.154091,0,0,1.813359,1.992829,1.736571,0,0,1110,13.945935,G6
1.063831,1.153129,1.00058,0,0,2.275859,3.005957,2.214705,0,0,2.001664,2.19402,1.922534,0,0,1110,14.153194,G6
1.076609,1.133087,1.045001,0,0,2.358307,3.032483,2.269581,0,0,2.492057,2.664763,2.43194,0,0,1110,13.430962,G6
1.081431,1.174049,1.018513,0,0,1.816638,2.951896,1.768285,0,0,1.44268,1.671507,1.365915,0,0,1110,13.968836,G6
1.146631,1.222683,1.082589,0,0,0.167307,0.10767,0.122403,0,0,0.267812,0.550751,0.184963,0,0,1110,14.532871,G6
1.728885,1.026836,1.872441,0,0,0.215067,0.165719,0.187866,0,0,0.400902,0.384534,0.373431,0,0,10001,23.504118,G7
1.706828,1.905126,0,0,0,0.046485,0.235707,0,0,0,0.087632,0.493516,0,0,0,10001,82.720444,G7
1.677756,1.827737,0,0,0,0.240712,0.371677,0,0,0,0.418244,0.694488,0,0,0,10001,81.116119,G7
1.627713,1.771542,0,0,0,0.502724,0.701217,0,0,0,0.784499,1.143306,0,0,0,10001,80.926994,G7
1.583507,1.692072,0,0,0,0.690548,0.823214,0,0,0,1.013742,1.247574,0,0,0,10001,80.907379,G7
1.668453,0.941106,1.771199,0,0,0.118152,0.017174,0.088154,0,0,0.23357,0.106801,0.179195,0,0,10001,21.232676,G7
1.773579,1.925209,0,0,0,0.128971,0.095763,0,0,0,0.298597,0.232696,0,0,0,10001,82.205833,G7
1.801707,1.938158,0,0,0,0.135575,0.015487,0,0,0,0.30107,0.037135,0,0,0,10001,81.500969,G7
1.71094,0.9869,1.827938,0,0,0.383647,0.395816,0.371732,0,0,0.658959,0.612904,0.680129,0,0,10001,21.868387,G7
1.629015,1.065549,1.812319,0,0,0.39086,0.495712,0.442283,0,0,0.632291,0.775925,0.788083,0,0,10001,24.670237,G7
1.185297,1.539252,1.445259,0,0,1.45191,3.023766,1.672556,0,0,2.184069,3.204638,2.588875,0,0,11001,30.617783,G8
1.385239,1.658412,1.615289,0,0,0.768192,2.930986,1.050318,0,0,1.072995,2.305337,1.558511,0,0,11001,34.704384,G8
1.457821,1.646058,1.615618,0,0,0.707526,2.710335,0.919833,0,0,1.01373,2.158606,1.375083,0,0,11001,35.282455,G8
1.381446,1.663949,1.603979,0,0,0.984946,2.931964,1.191734,0,0,1.439148,2.635837,1.837766,0,0,11001,35.554012,G8
1.398509,1.632789,1.512782,0,0,1.312683,3.057253,1.541378,0,0,2.265675,3.376349,2.591346,0,0,11001,34.389301,G8
1.42267,1.656062,1.643408,0,0,1.102531,2.88195,1.257984,0,0,1.743786,2.905275,2.092289,0,0,11001,35.968494,G8
1.470701,1.655905,1.582131,0,0,1.188506,2.866961,1.361935,0,0,2.031006,3.16208,2.312677,0,0,11001,35.45203,G8
1.408519,1.602718,1.555596,0,0,0.780549,2.649094,1.084638,0,0,1.10119,2.230921,1.542498,0,0,11001,33.578201,G8
1.398905,1.607911,1.570879,0,0,0.410586,1.71473,0.65502,0,0,0.55934,1.665813,0.958638,0,0,11001,33.527287,G8
1.297639,1.582311,1.498017,0,0,1.022287,2.95462,1.283094,0,0,1.370372,2.453095,1.781299,0,0,11001,31.901363,G8
1.298247,1.372001,1.499828,1.452606,1.326567,0.869364,2.517769,2.806172,2.393794,1.540691,1.492289,2.757621,2.938242,2.803932,2.219361,11111,14.343088,G9
1.314338,1.382826,1.497307,1.431466,1.274231,0.635384,2.570575,2.751322,2.280491,1.470537,0.966312,2.303982,2.440433,2.29634,1.776484,11111,15.246058,G9
1.232853,1.343437,1.465662,1.414469,1.259828,0.857917,2.602553,2.78898,2.362528,1.647763,1.330727,2.548765,2.698264,2.565171,2.085964,11111,14.282757,G9
1,0,0,0,0,1.332631,0,0,0,0,1.419443,0,0,0,0,11111,0,G9
1.264359,1.416474,1.536115,1.483657,1.388549,0.627653,2.360799,2.819584,2.224915,1.267574,0.935492,2.306974,2.492724,2.341148,1.723,11111,14.819567,G9
1.297808,1.374648,1.489156,1.438478,1.321987,0.815056,2.477602,2.79432,2.27575,1.426451,1.269589,2.469249,2.63335,2.481777,1.916036,11111,14.600519,G9
1.273755,1.375722,1.51069,1.456417,1.353361,0.753943,2.423028,2.710566,2.278709,1.423605,1.179058,2.455916,2.642896,2.49847,1.939686,11111,14.41014,G9
1.229064,1.362705,1.494854,1.433262,1.300809,1.126323,2.664746,2.928708,2.549348,1.788172,2.384876,3.636585,3.818588,3.671304,3.11106,11111,14.054564,G9
1.277217,1.359499,1.491444,1.464498,1.326553,1.114036,2.668069,2.82215,2.466223,1.707666,2.35301,3.58542,3.74994,3.623787,3.021146,11111,14.329936,G9
1.323644,1.382454,1.521974,1.479052,1.338599,1.043125,2.634646,2.909382,2.534092,1.737699,2.334261,3.666045,3.86179,3.729032,3.115675,11111,14.97854,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.41559,1.228303,0,0,0,2.205409,2.077004,0,0,0,4.061127,3.809917,0,0,0,1101,53.716637,G0
1.347034,1.155289,0.902441,0,0,2.022172,2.659001,2.15707,0,0,2.61128,2.639111,2.249943,0,0,1101,16.303684,G0
1.32728,1.127403,0.846921,0,0,1.503906,2.270213,2.427708,0,0,1.757697,1.861239,1.610192,0,0,1101,15.284665,G0
1.23088,0.934834,0,0,0,2.449615,2.391073,0,0,0,2.439428,2.132315,0,0,0,1101,34.194141,G0
1.356959,1.113154,0,0,0,2.155705,2.011555,0,0,0,2.773369,2.471603,0,0,0,1101,51.504112,G0
1.14378,1.349921,1.011891,0,0,2.023081,2.891171,1.942644,0,0,2.318356,2.752664,2.156658,0,0,1101,19.310116,G0
1.237104,0.945512,0,0,0,2.527543,2.215368,0,0,0,2.323808,1.958569,0,0,0,1101,35.102348,G0
1.172778,1.312645,0.974409,0,0,2.16386,2.887391,1.924026,0,0,2.402087,2.710219,2.109083,0,0,1101,19.004843,G0
1.229247,1.252327,1.000199,0,0,2.101827,2.901012,1.876219,0,0,2.360192,2.570628,2.039878,0,0,1101,18.070929,G0
1.213161,1.263304,0.965015,0,0,2.043339,2.803494,1.926415,0,0,2.18524,2.417647,1.897843,0,0,1101,18.38364,G0
1,0,0,0,0,1.318656,0,0,0,0,0.968599,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,0.725764,0,0,0,0,0.80651,0,0,0,0,1000,0,G2
1,0,0,0,0,1.308766,0,0,0,0,0.966789,0,0,0,0,1000,0,G2
1,0,0,0,0,1.361891,0,0,0,0,0.979964,0,0,0,0,1000,0,G2
1,0,0,0,0,0.258964,0,0,0,0,0.582813,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,0.293436,0,0,0,0,0.515428,0,0,0,0,1000,0,G2
1,0,0,0,0,0.865569,0,0,0,0,0.837519,0,0,0,0,1000,0,G2
0.716934,1.339115,0,0,0,2.771676,2.106868,0,0,0,1.232904,1.789255,0,0,0,1,16.691147,G3
1.081047,0.804105,1.600438,0,0,0.840565,1.134814,0.993091,0,0,0.805818,0.779619,1.341192,0,0,1,9.21261,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
0.992616,1.434426,0,0,0,0.78029,0.835807,0,0,0,0.709125,1.07211,0,0,0,1,45.526752,G3
0.963273,1.460101,0,0,0,1.215106,1.126374,0,0,0,0.933915,1.337974,0,0,0,1,44.197433,G3
1,0,0,0,0,1.800111,0,0,0,0,1.08117,0,0,0,0,1,0,G3
1,0,0,0,0,2.422028,0,0,0,0,1.330263,0,0,0,0,1,0,G3
0.746962,1.310102,0,0,0,1.887987,1.412485,0,0,0,0.803571,1.310912,0,0,0,1,17.939102,G3
0.718602,1.346746,0,0,0,1.293879,1.196062,0,0,0,0.694153,1.253729,0,0,0,1,17.850607,G3
0.716101,1.334352,0,0,0,2.366551,1.429771,0,0,0,0.818085,1.354273,0,0,0,1,15.450723,G3
1.170281,1.416133,0,0,0,1.220116,1.633344,0,0,0,1.260336,1.714143,0,0,0,11000,57.733547,G4
1.396784,1.773763,0.815042,0,0,1.171568,1.965303,1.82217,0,0,1.549639,2.399213,1.396729,0,0,11000,34.491798,G4
1.175892,1.430307,0,0,0,1.526129,1.913183,0,0,0,1.74298,2.195871,0,0,0,11000,58.437904,G4
1.155485,1.410516,0,0,0,1.747744,1.906949,0,0,0,1.978431,2.306665,0,0,0,11000,59.786705,G4
1.155072,1.392425,0,0,0,1.785191,1.964017,0,0,0,2.043352,2.36277,0,0,0,11000,58.666309,G4
1.163924,1.37566,0,0,0,1.627058,1.815239,0,0,0,1.699464,1.996894,0,0,0,11000,57.534866,G4
