@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2-11,18-19'

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.271609,0.862288,1.502281,0,0,1.880188,2.847784,1.675763,0,0,16.420158,G7
1.235738,1.390942,0,0,0,1.340858,1.279145,0,0,0,61.148945,G7
1.284932,0.91687,1.427207,0,0,0.662878,0.297595,0.584703,0,0,16.10874,G7
1.200097,1.356035,0,0,0,1.774351,1.750047,0,0,0,57.964828,G7
1.222002,1.396868,0,0,0,2.000738,1.314706,0,0,0,58.989616,G7
1.307668,0.935161,1.458455,0,0,1.157814,2.412364,0.975295,0,0,17.383698,G7
1.169795,1.388052,0,0,0,2.036761,2.094387,0,0,0,57.580097,G7
1.17539,1.354609,0,0,0,2.058815,2.135944,0,0,0,57.93148,G7
4.592916,5.888802,5.544681,0,0,2.512885,0.277952,1.800277,0,0,105.785286,G7
4.25356,5.513535,5.256108,0,0,2.227855,0.145086,1.807903,0,0,100.338699,G7
0.977124,1.41406,1.250177,0,0,2.01295,2.724518,2.000195,0,0,20.468245,G8
0.971276,1.424819,1.206137,0,0,2.078047,3.054614,2.125747,0,0,23.533632,G8
0.966176,1.423444,1.168825,0,0,2.067002,2.948372,2.160041,0,0,21.178667,G8
0.938494,1.42828,1.246441,0,0,2.077766,2.792826,2.013932,0,0,21.95314,G8
0.958414,1.432832,1.262055,0,0,2.073244,2.766754,1.96704,0,0,21.483837,G8
0.907531,1.413909,1.199219,0,0,2.080612,2.880997,2.159221,0,0,21.084513,G8
0.902475,1.391215,1.1587,0,0,2.138486,3.036559,2.21193,0,0,20.088606,G8
0.903419,1.379574,1.18061,0,0,2.168205,2.969294,2.178087,0,0,19.39642,G8
0.904117,1.412389,1.207862,0,0,2.068861,2.825394,2.059905,0,0,20.211029,G8
0.975834,1.425206,1.263095,0,0,1.806123,2.536426,1.683368,0,0,20.449793,G8
1.084768,1.453225,1.500753,1.392008,1.274498,1.260275,2.437783,2.975331,2.323357,1.522849,11.364861,G9
1.052172,1.420334,1.499293,1.387914,1.234923,1.381475,2.660512,3.006514,2.428087,1.684379,12.009685,G9
1.032366,1.423307,1.506567,1.384919,1.23929,1.396978,2.560552,3.012465,2.42826,1.683873,11.370391,G9
1.092047,1.470083,1.511764,1.394812,1.269275,1.180627,2.416422,2.986326,2.270134,1.450444,11.759202,G9
1.093663,1.488361,1.509315,1.40032,1.29247,1.084925,2.327869,2.950789,2.243912,1.389557,11.77454,G9
1.047314,1.403468,1.495555,1.361328,1.222238,1.331783,2.480452,3.001488,2.37334,1.592769,10.95331,G9
1.035976,1.445688,1.480532,1.341964,1.201932,1.248923,2.400306,3.031262,2.354096,1.549051,11.195149,G9
0.966635,1.415422,1.469012,1.330966,1.197117,1.483516,2.559841,3.028559,2.484132,1.777236,10.68136,G9
1.006706,1.408402,1.48661,1.386581,1.251207,1.430682,2.535276,3.048342,2.479228,1.732266,10.742019,G9
1.083319,1.455955,1.508981,1.41311,1.291294,1.261277,2.443167,2.965953,2.349874,1.541456,11.34871,G9
