@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,7-11,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,1,1.000008,0,0,0,0,0,0,0,0,0,5.548333,3.145278,0,0,0,0,0,0,6.6125,11.133889,0,0,0,0,0,0,2.072778,17.778334,4.748889,1.436667,6.275833,5.843333,4.200278,4.775278,12.626667,17.093056,9.35,4.6925,9.509167,11.130555,12.369166,16.223055,16.867222,17,9.35,0,0,0,2.544167,15.886945,16.105,16.958055,9.35,0,0,0,0.000833,9.297222,16.068611,16.826944,9.35,0,0,0,0,4.648611,7.955555,8.376389,3.225833,G4
1,1,0.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527778,0,0,0,0,0,0,8.037222,16.175556,12.181666,8.812222,5.360833,1.768056,0.181944,0,6.0625,13.700277,16.081944,17.000278,17.234167,17.687778,12.667222,4.158611,0,0,1.076389,7.244722,13.321667,17.93,14.597222,11.333333,0,0,0,0,0.290278,1.480278,5.999722,11.325277,0,0,0,0,0,0,0.7525,1.458611,0,0,0,0,0,0,0,0,G4
2,0.01593,1.323784,0.890024,0,0,0,0,0,0,0,0,0.173611,7.393333,0,0,0,0,0,0,0.945833,14.609445,0,0,0,0,0,0,1.2425,16.042778,1.095278,3.171111,10.097222,10.682777,9.961945,9.209444,14.682777,17,5.669722,2.059444,4.289722,4.920278,11.325,17.176111,17.0525,17,8.5,0,0,0,5.06,16.839722,16.807501,17,8.5,0,0,0,1.333333,15.364445,16.001112,17,8.5,0,0,0,0,2.783889,8.802222,6.9675,3.593333,G4
3,0.026462,4.375272,4.654198,0,0,0,0,0,0,0,0,0,0,0,1.345556,7.194445,7.18,8.506945,9.153611,3.897222,3.723333,2.538333,8.64,16.106112,16.876389,16.953611,17,17,17,11.356944,0.130833,1.244167,0.850278,3.527222,7.157222,9.495,8.102777,10.719167,0,0,0,0,0,0,4.09,10.814722,0,0,0,0,0,0,0.335,6.566945,0,0,0,0,0,0,0,2.664722,0,0,0,0,0,0,0,0,G4
3,0.020799,2.582871,2.650864,0,0,0,0,0,0,0,0,6.655556,0.000278,0,0,0,0,0,0,16,4.745278,0,0,0,0,0,0,7.323611,16.064167,0.902778,0.563333,2.432778,1.796111,0.478056,0.631667,11.239166,18,6.617222,3.339444,10.072222,13.816944,15.455556,17.361111,18.043612,18,7.2,0,0,0,5.043889,16.991112,17.049166,18,7.2,0,0,0,0.110556,11.230278,17.054445,17.432501,7.015,0,0,0,0,5.346667,11.206111,10.586667,3.433611,G4
2,0.010248,1.264772,1.321828,0,0,0,0,0,0,0,1.814722,7.7875,0,0,0,0,0,0,1.116389,16.9275,4.305,0,0,0,0,0,0,8.814167,17.238056,1.626389,3.758889,6.910833,4.257222,1.666111,3.650556,13.624444,18,9.209444,2.156667,7.127778,13.394167,16.543612,17.020555,17.578333,17.966389,10.2,0,0,0,7.4325,17.003611,17,17.843056,10.2,0,0,0,1.045,16.108055,16.909445,16.515833,9.688611,0,0,0,0,6.288333,10.856944,10.444445,4.657222,G4
2,0.010268,1.268483,1.443238,0,0,0,0.136111,9.296111,6.7875,2.763889,0.699722,1.236111,0,0,0.319722,12.265,16.244722,16.407223,16.562222,16.7325,11.505555,1.3475,0,0.273333,5.440834,4.345278,10.959723,15.042778,16.728889,1.7,0,0,0,0,0,0.707222,10.804444,1.7,0,0,0,0,0,0,4.335556,1.7,0,0,0,0,0,0,5.583055,1.7,0,0,0,0,0,0,5.179444,1.7,0,0,0,0,0,0,1.93,0.961111,G4
2,0.010397,1.361627,1.547966,0,0,0,0,0,0,0,0,0,6.740833,0.165278,0,0,0,0,0,0.501944,14.898056,0.011944,0,0,0,0,0,3.440278,15.840834,0.653333,0.95,4.919167,6.698056,7.000278,9.856944,15.1375,17,5.607778,5.236945,9.507778,10.686111,13.748333,16.626389,16.701389,17,9.910277,0,0,0,6.183055,16.024723,15.753056,17,9.916667,0,0,0,1.796944,16.078333,16.377501,17,9.691389,0,0,0,0.050833,7.998889,9.39,8.328889,1.221111,G4
1,1,0,1.000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334444,0,0,0,10.420555,9.872222,5.292222,10.263333,18.231945,12.611389,1.690833,0,2.614444,8.713611,18.070278,17.461666,17.802778,19,12.537778,6.209167,13.564445,15.413055,14.407222,16.779722,17.253889,18.876667,12.663333,0,0,0,0.009167,9.061389,16.999722,14.318611,7.593889,0,0,0,0,0.0575,0.042778,0,0,0,0,0,0,0,0,0,0,G5
2,0.020365,0,0.996102,1.052119,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0.243333,0,0,0.968611,13.915277,15.495556,9.6875,7.296667,15.983055,12.092222,0.891944,0.408889,3.636945,7.465,16.961111,18.027779,17.007223,17.828333,10.920834,7.61,10.803889,11.187222,10.133611,16.672777,16.249166,17.811111,12.219167,0,0,0,0,4.283611,15.248889,12.323055,8.475555,0,0,0,0,0,0,0,0.067778,0,0,0,0,0,0,0,0,G5
2,0.020396,0,1.002487,1.05151,0,0,0,0,0,0,0,0,0,0,0.698611,4.386111,0.398333,0,0,0,0,0,0.915278,9.844722,16.233612,11.292778,7.083611,14.290556,10.980278,0.179722,3.991389,9.175555,9.912222,18.110556,18.293888,18.505833,18.983612,8.822778,4.229167,5.5375,7.654444,12.200556,15.927778,18.150833,18.91361,12.925,0,0,0,0.112222,13.976111,16.640278,14.464167,13.015555,0,0,0,0,0.127778,0.067222,0,1.883611,0,0,0,0,0,0,0,0,G5
2,0.020314,0,1.006217,1.047653,0,0,0,0,0,0,0,0,0,0,0.271944,4.254445,0.455,0,0,0,0,0,0.692222,10.506389,16.407223,12.441667,7.983333,14.807222,10.825277,0.056944,4.244167,8.442778,10.545278,17.293888,18.282223,18.494444,19.006945,8.351666,3.428333,5.745,7.865833,6.710556,17.895555,18.281111,19.013611,13.124166,0,0,0,0.006667,9.656111,13.331944,11.982778,12.934722,0,0,0,0,0,0,0,1.356667,0,0,0,0,0,0,0,0,G5
2,0.019104,0,1.015902,1.033491,0,0,0,0,0,0,0,0,0,0,0,0.529167,0,0,0,0.046111,0,0,0,10.726666,16.008888,10.768056,8.790833,17.118055,11.849444,0.583611,2.531389,6.311666,7.8175,17.254444,19.103333,19.474167,19.998611,12.448334,5.778333,10.616667,8.901389,10.214444,18.090834,17.761944,19.998056,13.333333,0,0,0,0,7.971944,15.076389,14.971389,10.638056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
1,1,0,1.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016667,0,0,0,10.504444,12.444445,7.502778,10.962222,17.488333,12.903889,0.666389,1.411111,5.068333,10.576111,17.971945,19.030001,18.903055,19.486666,11.797778,5.678333,10.338333,11.838333,12.146944,18.453888,18.583055,19.299999,13.110278,0,0,0,0,8.786389,13.755278,14.426666,10.283889,0,0,0,0,0,0,0,0.070833,0,0,0,0,0,0,0,0,G5
2,0.019072,0,0.991394,1.079594,0,0,0,0,0,0,0,0,0,0,0,0.241111,0,0,0,0,0,0,0,9.753056,15.414722,10.665556,4.301111,9.646944,5.074444,0,0.459167,3.003333,6.035,17.092501,19.175833,18.963888,19.232222,9.759722,8.249722,12.703889,12.494722,17.296667,18.999445,18.859167,20,13.333333,0,0,0,0.814167,11.755278,19.817223,19.100834,12.359722,0,0,0,0,0.036944,1.274167,0.520278,0,0,0,0,0,0,0,0,0,G5
1,1,0,1.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.02,16.171944,18.484167,18.180834,11.084444,3.315556,0.39,0,0,4.339167,13.139444,18.388334,22,21.99361,11.656111,0,0,0,0,0.469167,6.4025,12.936944,14.496667,1.1775,6.019166,6.528056,9.243055,14.110278,16.404167,4.708333,12.454166,12.32,22,21.995556,22,21.995277,21.471945,20.01,14,0.758889,3.483333,3.175833,5.713056,7.192778,4.941389,9.781389,12.910277,0,0,0,0,0,0,0,0,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324722,13.095278,15.966389,15.148056,10.9375,8.800834,5.634722,0,0.016389,7.095556,12.338611,14.2275,18.739721,19,12.666667,0,0.233889,0,0,0.023889,4.225,8.686111,9.161111,0.012222,1.951111,5.939167,6.1675,8.716666,8.8025,4.422222,6.078889,8.159166,18.788055,19,19,19,19,18.205555,12,1.855278,7.313056,6.761389,6.077778,7.856667,10.045,4.391667,8.123611,0,0,0,0,0,0,0,0,G5
1,1,0,0.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825556,7.995,6.139722,2.665555,8.877222,16.315556,9.628889,0.633333,0.220556,5.843056,10.312222,17.576111,17.9575,18.189167,18.28861,12.243889,7.883611,14.860833,16.288334,17.440277,18,18.460556,18.313334,12.083611,0,0,0.140278,0.898056,10.916389,16.575556,16.42,8.395555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
3,0.014228,0,1.03676,1.153706,0.996826,0,0,0,0,0,0,0,0,0,0,0.046389,11.573611,7.326111,1.584722,0,0,0,0,0,1.431667,10.446944,15.986944,6.31,3.145,1.064722,2.577222,7.315,6.803889,6.0875,13.876111,17,15.366389,10.746667,5.59,10.507222,12.841111,13.099444,16.615833,16.999722,16.095278,8.848611,0,2.740278,11.068889,11.952778,16.446945,15.694722,14.041667,7.572222,0,0.144722,2.286667,2.550555,1.487222,7.598055,10.834167,9.732223,0,0,0,0,0,0,0,0,G6
1,1,0,0.999998,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0.029167,0,0,0,0,0,0,8.306111,14.833333,11.938056,5.302778,9.330556,5.669445,0.016111,2.038333,5.639167,7.765555,16.512222,18.083889,16.521944,18,9.661667,6.831389,14.819722,17.225,18.673056,17.953056,17.940834,18,12.020555,1.238056,6.758889,7.653889,7.249444,14.970555,16.131666,13.854445,10.861667,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,G6
3,0.014499,0,1.022139,1.155098,1.007376,0,0,0,0,0,0,0,0,0,0,0.093333,0,0,0,0,0,0,0,5.294722,7.230834,2.930556,2.408056,0,0,0,5.295556,10.151944,14.818611,17.293333,15.5025,4.9975,0.545833,0,0.091667,7.165833,9.562778,14.348889,16.771944,19.003889,18.610834,7.068056,0,0,0,0,2.421944,15.185833,19.688334,13.238889,0,0,0,0,0,0.031944,0.973889,0.518889,0,0,0,0,0,0,0,0,G6
3,0.014726,0,1.016173,1.160586,1.011489,0,0,0,0,0,0,0,0,0,0,0.913333,0,0,0,0,0,0,0,3.454167,9.488334,4.428889,3.883055,0,0,0,5.641389,10.8975,15.28,17.458889,17.361944,6.452778,1.418611,0,0,7.046945,9.124722,13.573334,17.322222,18.969444,19.4475,9.728333,0,0,0,0.003611,2.093611,14.993055,19.661667,13.333333,0,0,0,0,0,0.247778,2.8875,1.286667,0,0,0,0,0,0,0,0,G6
3,0.015094,0,1.013224,1.162504,1.003669,0,0,0,0,0,0,0,0,0,0,0,8.621944,5.977222,0.234444,0,0,0,0,0,1.295278,12.744445,11.678889,3.544167,3.712778,5.159167,1.910278,5.783333,5.914444,3.946111,17.723333,18,17.342777,11.399722,7.631667,11.946389,13.822222,15.589444,17.950834,18,16.984444,10.917778,0,4.439445,13.0325,14.086389,17.016388,17.108889,13.800278,10.029722,0,0.088333,2.116389,4.295,2.65,5.651111,12.316389,8.948611,0,0,0,0,0,0,0,0,G6
3,0.015183,0,1.020718,1.151267,0.996078,0,0,0,0,0,0,0,0,0,0,2.213889,0.945278,0,0,0,0,0,0,4.551111,13.269444,12.507222,7.210278,10.688056,8.118611,0.056389,3.288056,8.391111,9.653889,15.161111,17.657499,17.322222,18,8.637777,4.199722,11.194445,14.981389,17.2775,17.253611,17.053612,18,12.381111,0,4.111389,5.350278,2.996944,6.843889,11.448334,10.159722,11.432222,0,0,0,0,0,0,0,1.285833,0,0,0,0,0,0,0,0,G6
3,0.015188,0,1.012118,1.152329,1.014069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,5.883889,13.764722,14.857223,13.646111,15.831667,15.089444,7.391667,0,1.948611,7.5025,15.032778,18,17.227222,16.0625,12.1425,7.227222,13.129444,9.064722,13.073889,17.823055,16.47139,17.891666,10.559722,0,3.48,12.1525,8.652778,6.645555,5.729167,2.564445,1.502778,0,0.076389,0.036667,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
2,0.014549,0,1.108947,1.053854,0,0,0,0,0,0,0,0,0,0,0,5.115,1.235,0,0,0,0,0,4.772222,7.034167,13.454445,7.587778,5.106945,0,0,0,0.905,10.567223,17.0875,16.239721,16.903055,2.907778,0.014167,0,0,0,1.003056,11.526944,17.506111,19.063055,17.370556,4.11,0,0,0,0,4.423611,17.397499,19.815834,13.346945,0,0,0,0,0,2.299167,9.471389,7.363611,0,0,0,0,0,0,0,0,G6
3,0.014668,0,1.037226,1.168654,0.993281,0,0,0,0,0,0,0,0,0,0,4.427222,0.815278,0,0,0,0,0,3.308056,4.048889,12.094444,5.052778,3.014722,0,0,0,2.392778,15.305,18.004723,17.114445,16.243334,2.9475,0,0,0,0.056944,2.424167,12.4225,17.740278,18.594723,15.761666,3.573333,0,0,0,0,4.281667,17.418612,20,13.615,0,0,0,0,0,1.812778,10.291945,7.171945,0,0,0,0,0,0,0,0,G6
3,0.01502,0,1.02111,1.179349,0.990766,0,0,0,0,0,0,0,0,0,0,6.673056,5.376945,0.008333,0,0,0,0,0,0.929444,11.355,15.174167,6.0575,8.571944,0.788056,0,8.996944,16.433611,15.360556,20.798334,19.585556,20.046112,15.214167,3.455278,3.673333,14.030556,19.486111,19.088055,20.102222,20.539167,20.758333,14,0,0,0.255833,3.136389,10.416667,14.461945,19.403334,14,0,0,0,0,0,0,1.369444,5.884167,0,0,0,0,0,0,0,0,G6
2,0.010028,1.362557,0,0,0,1.402702,0,0,0,8.708889,0.783611,0,0,0,0,0,0,6.610278,15.469722,6.301389,0.015833,0,0,0,6.348333,9.496667,19.560556,19.994167,8.271111,0,0,0,13.4,20,20,20.118055,10.337778,0,0,0,9.317778,20,20.07361,20.755556,10.295555,0,0,0,6.055,18.712778,19.774445,20.245001,9.099167,0,0,0.628889,5.596667,17.568056,9.5475,4.266111,0.005833,0,0,4.518333,11.681111,1.706111,0,0,0,0,G7
2,0.009677,1.49503,0,0,0,1.475383,0,0,5.358611,5.345278,0,0,0,0,0,0,2.924722,17.079445,11.644722,2.754444,0,0,0,0,0,1.560556,19.120556,19.291666,3.705555,0,0,0,0.826667,7.075,19.522778,20.9825,11.862223,0,0,0,6.376945,20,20,20.514166,11.9,0,0,0,1.756944,19.785833,19.690556,20.85,11.9,0,0,0.029444,2.528611,16.815834,20.946112,19.5875,7.325,0,0,6.127222,13.088889,10.3575,5.598611,0.378056,0,0,G7
2,0.009634,1.525303,0,0,0,1.521094,0,0,2.681944,7.883611,0.128889,0,0,0,0,0,0.033333,12.586945,14.838056,3.722222,0,0,0,0,0,0.069444,17.296112,19.476667,4.789444,0,0,0,0.343611,6.772222,18.352777,20.934999,11.2,0,0,0,5.623611,19.968889,20,20.538334,11.2,0,0,0,0.451389,19.292778,20.125,20.876944,11.2,0,0,0.043056,2.013889,16.616112,20.6975,17.927221,5.455278,0,0,4.6275,12.415556,9.054167,2.045,0.009722,0,0,G7
2,0.009664,1.608012,0,0,0,1.527633,0,0,3.069167,7.203055,0.049722,0,0,0,0,0,0.706944,15.978889,12.541111,1.855556,0,0,0,0,0,3.389167,19.626944,17.962778,1.191667,0,0,0,3.010833,16.172501,19.718334,20,1.666667,0,0,0,7.104167,19.84639,19.808611,20.106945,1.666667,0,0,0,0.920556,19.376667,20.089167,20.868889,1.671944,0,0,0,2.9275,19.045,15.345555,7.025278,0.006944,0,0,0.688611,11.830833,3.902778,0.008056,0,0,0,G7
2,0.010198,1.533408,0,0,0,1.59939,0,0,1.198611,8.721945,0.123889,0,0,0,0,0,0.148889,13.451944,14.297222,3.280278,0,0,0,0,0,0.328889,17.97139,18.751112,3.677222,0,0,0,0.833333,6.891944,18.375555,20.018055,9.371111,0,0,0,4.914444,19.891945,20,20.201944,9.333611,0,0,0,0.685833,19.508333,19.610001,20.682222,9.345,0,0,0,1.4925,15.658334,20.422777,17.364721,5.506667,0,0,4.551944,12.6875,8.746667,2.641389,0.006111,0,0,G7
3,0.012656,1.742836,0,0,0,0.749623,0,0,0,8.132778,2.763333,0,0,0,0,0,0,7.5625,17.881111,6.875556,0,0,0,0,0,0,12.508056,20.894167,8.208333,0,0,0,3.374167,14.768888,17.854445,20.758612,18.084723,0,0,0,4.113333,19.959444,20,20.421112,18.200001,0,0,0,3.607222,20,20.169445,20.775555,17.751389,0,0,3.654444,7.316945,17.799166,20.301111,20.209167,15.529166,0,0,8.282778,12.696389,10.528334,6.938611,3.483056,0,0,G7
2,0.009721,1.527678,0,0,0,1.532306,0,0,0,8.006667,2.010556,0,0,0,0,0,0,8.578611,16.549999,0.991944,0,0,0,0,0,0.011389,15.798889,16.343334,0.819444,0,0,0,2.196667,13.273889,18.099445,20.748056,11.5875,0,0,0,1.970278,20,20,20.228889,14.7,0,0,0,0.617222,18.964445,19.1975,19.933611,14.488889,0,0,5.048333,6.032222,19.875834,19.906389,20,14.209444,0,0,2.916111,11.435,13.001667,9.598056,8.008889,2.658889,0,G7
2,0.012008,1.655546,0,0,0,1.82029,0,0,0,2.132778,4.307778,0,0,0,0,0,0,0.703889,18.912777,7.781667,0.001111,0,0,0,0,0,4.818333,21.632223,8.477777,0,0,0,4.480278,14.950277,13.802222,21.115278,20.080833,1.435556,0,0,9.148334,21.002222,20.758888,21.046389,21,3.5,0,0,12.55,21.0175,21.480833,21.264444,21,3.5,1.353889,9.65,9.738055,21.236389,21.790277,21.008612,21,3.5,0.353056,8.776111,12.900278,11.071667,11.483889,10.065278,4.091944,1.106667,G7
2,0.009612,1.520151,0,0,0,1.475261,0,0,0,0,7.640278,0.1025,0,0,0,0,0,0,15.311389,5.68,0,0,0,0,0,0,7.033056,17.608612,1.375556,0,0,0,0.638056,11.161667,16.638611,20,6,0,0,0,0.868889,19.401667,20,20,6,0,0,0,0.620278,19.827778,18.143333,20.075001,6,0,0,0.618333,2.003611,15.124444,20,19.839445,5.567222,0,0,1.813333,11.354167,10.629167,4.301111,1.415,0.001389,0,G7
2,0.010206,1.364512,0,0,0,1.436626,0,0,0,4.704167,6.825,0,0,0,0,0,0,3.584445,19.020277,4.121666,0,0,0,0,0,0,9.689167,19.160278,3.448056,0,0,0,1.207778,11.311389,13.374444,20.938889,18.75639,0.672222,0,0,3.530278,20,20,20.483612,21,1.75,0,0.023611,5.006945,19.996666,19.436388,20.619167,20.950834,1.75,0.221944,14.378889,10.819167,19.626944,20.126112,20.165001,20.095556,1.720278,0,1.703611,10.425555,11.430555,12.701944,13.001667,12.521389,0.930556,G7
3,0.009102,1.323037,1.493186,0,0,1.272959,0,0,0,0,2.6775,5.846944,0,0,0,0,0,0,1.112222,18.210278,3.966667,0,0,0,0,0,0,9.408611,15.436944,0.743333,1.492778,6.965278,7.355834,3.571667,2.798889,13.103333,20,7.141944,1.86,8.221945,11.209723,16.630278,19.348612,19.646944,20,7.666667,0,0,0,14.283334,18.809999,19.4925,20,7.666667,0,1.224722,3.028611,11.409722,19.932501,20,20,7.666667,0,1.371667,10.237223,12.998889,10.098333,8.751389,7.280556,1.956389,G8
2,0.010508,1.71756,1.833586,0,0,0,0,0,0,0,0.567222,6.839445,0,0,0,0,0,0,0.488889,16.875834,2.717222,0,0,0,0,0,0,8.692223,16.228056,0.549444,1.466111,8.554444,8.032778,5.630278,7.125,15.361111,19.995001,7.666111,2.744444,8.692223,11.600833,19.319445,19.199444,19.475834,19.969444,8.664444,0,0,2.460556,18.959723,18.755833,19.915833,19.740833,8.496111,0,1.259722,2.768611,12.645278,19.448889,19.331944,19.156666,8.419167,0,4.092778,12.035277,11.115556,6.1925,5.429167,2.466111,1.2725,G8
3,0.009269,1.361092,1.63912,0,0,1.398472,0,0,0,0,0,7.718611,1.640278,0,0,0,0,0,0,10.135278,11.0575,0,0,0,0,0,0,2.825833,18.985834,3.842778,4.986389,11.910833,10.596945,7.101111,5.548056,11.641666,19.008055,9.816667,2.074167,4.978889,7.430833,14.787778,18.081667,18.107779,18.870832,9.816667,0,0,0,12.973611,17.282499,18.404722,19,9.816667,0,0.528056,2.3225,7.501389,17.909166,19,19,9.816667,0,0.768333,9.4525,12.138333,8.924723,6.956111,7.06,3.568611,G8
2,0.010403,1.785503,1.842664,0,0,0,0,0,0,0,0,7.816389,0.349444,0,0,0,0,0,0,13.454166,7.419722,0,0,0,0,0,0,4.675556,18.661388,1.733333,1.561667,8.284722,8.956944,5.380556,3.211389,12.395833,20,7.52,2.355,7.551111,10.059444,19.703611,19.937778,19.802778,20,7.666667,0,0,2.912778,19.157499,19.300278,19.960833,20,7.666667,0,3.341667,3.728055,14.217778,20,20,20,7.666667,0,3.078889,10.858611,11.083333,8.339167,9.3075,7.630278,3.203333,G8
3,0.008864,1.48761,1.578832,0,0,1.496457,0,0,0,0,0,5.397778,1.747778,0,0,0,0,0,0,9.040556,7.947778,0,0,0,0,0,0,5.385556,17.150278,0.557778,2.159167,12.552778,12.699445,9.688611,6.5175,13.715555,20,4.619722,0.088611,2.833611,5.125278,18.308332,20.3325,20.228611,20,4.666667,0,0,1.151667,19.666111,19.960278,20.679722,20.003611,4.666667,0,2.128611,4.951944,15.211945,20.006666,20.035833,20,4.666667,0,3.106945,10.608334,11.304444,8.131111,8.794444,7.880833,2.033333,G8
2,0.010401,1.585537,1.689582,0,0,0,0,0,0,0,0.832778,6.283333,0,0,0,0,0,0,1.271667,17.475,3.635278,0,3.561667,2.375,0,0,0,9.14,17.058611,1.120833,4.325555,14.960556,14.819167,9.2225,10.171111,12.7075,19,10.031667,0,0.164167,11.781944,18,17.956667,18.448055,18.829445,12.466945,2.175833,4.716111,5.338889,17.923056,18.285,18.451389,18.040001,12,0.821111,12.849444,15.693334,17.982222,18,18,18,12,0,0.105278,2.770833,4.143611,3.290278,4.024167,4.454167,4.618611,G8
3,0.009289,1.26745,1.388645,0,0,1.307492,0,0,0,0,7.262222,0.023611,0,0,0,0,0,0,12.969722,8.357778,0,0,0.807222,6.4825,1.763333,0,1.974167,17.741667,10.425555,0.191111,2.546667,11.685,17.957222,15.381111,9.264167,16.831944,19,6.098889,0,0,0.036111,15.177778,19,19,19,6.65,0,0,0.544444,18.111944,18.922777,19.073334,19,6.65,0,2.747222,1.908889,11.293333,19,19,19,6.593333,0,5.4575,12.476111,12.109722,7.753611,8.013056,5.293334,0.744722,G8
2,0.010335,1.406872,1.484627,0,0,0,0,0,0,6.684444,2.355556,0,0,0,0,0,0,6.137222,17.267221,4.887778,0,0,0,0,0,0,5.316389,19.558332,9.986111,0.015278,2.811944,11.000556,10.127222,4.378889,2.330555,19.584444,19.996389,8.0025,2.742222,8.165277,11.688889,19.977222,19.923334,19.668888,20,10,0,0,3.973056,20,20,19.917223,20,10,0,3.511667,2.2475,16.597221,20,20,19.826389,9.91,0,4.692222,12.611389,12.276111,6.689445,5.256945,1.534444,0.785,G8
3,0.008903,1.319997,1.435065,0,0,1.356813,0,0,0,0,1.867778,6.975555,0,0,0,0,0,0,2.679722,18.614721,1.914722,0,0,0,0,0,0,10.828611,15.369166,0.496111,3.773333,14.978333,11.689722,5.520833,0.895833,13.174723,20,6.639722,0,0.798611,7.921667,17.920555,18.9275,19.339445,20,7.666667,0,0,1.414444,18.301111,19.221945,19.689722,19.967501,7.654444,0,5.705278,3.855278,13.653055,19.449444,19.521389,19.187222,7.44,0,2.386389,11.114166,11.740278,11.0925,9.116111,9.1525,3.912778,G8
3,0.008751,1.435508,1.530495,0,0,1.41083,0,0,0,0,0.031111,7.580555,0,0,0,0,0,0,0.140278,16.013334,4.768055,0,0,0,0,0,0,8.466111,15.285556,0.401389,3.645278,15.470834,14.473056,10.171111,6.809444,14.580277,20,6.023056,0,0.028056,3.9825,18.614166,19.240833,19.834999,20,6.666667,0,0,1.925833,18.468334,18.743055,19.797777,20,6.666667,0,1.894722,2.457222,15.656389,20,20,20,6.666667,0,5.493889,12.209167,11.1975,8.308056,6.543056,6.845556,2.475556,G8
4,0.009334,1.224136,1.324927,1.553876,1.238791,0,0,0,0,0,0,2.5425,0,0,0,0,0,0,0,15.16,1.874167,0,0,4.073611,2.535278,0,0,7.591944,15.945278,0.686389,0.341389,4.830555,14.806945,15.412222,5.195556,9.896111,19.066111,6.560833,10.849167,16.829721,13.438056,15.945278,20,19.659445,19,12.599722,6.27,14.371667,18.941944,19.761667,19.421944,19.088333,19,12.666667,0,8.061111,14.300555,18.205278,18.970556,19,19,12.666667,0,0.025833,4.328611,3.920556,1.723333,4.215833,4.214722,3.164722,G9
