@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,5,7-11,194-199,328'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,0.068601,0.059924,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.083194,0.017411,0,0,0,0,G2
1,-0.248304,0.904027,0,1.000002,0,0,0,0.133486,0.01642,0,0,0,0,G2
1,-0.362474,0.860532,0,0.999996,0,0,0,0.01184,0.112331,0.091061,0,0,0,G2
0,0,0,0,0,0,0,0,0.05372,0.08597,0.013494,0.03196,0,0,G2
1,-0.351167,0.845578,0,0.999998,0,0,0,0.014222,0.090725,0.078628,0,0,0,G2
2,-0.078576,1.280742,0,1.492909,0,0,0,0.111083,0.015415,0,0,0,0,G2
1,-0.133472,0.840209,0,1.000005,0,0,0,0.184445,0.01324,0,0,0,0,G2
1,-0.251653,0.919942,0,0.999995,0,0,0,0.117386,0.020909,0,0,0,0,G2
1,0.190275,0.808455,0,0,0,0,1.000001,0.019719,0.128165,0,0,0,0,G3
1,0.187176,0.947213,0,0,0,0,0.999999,0.02442,0.123431,0.014069,0,0,0,G3
2,0.325798,0.888754,0,0,0,0,0.909909,0.119099,0.035786,0,0,0,0,G3
2,0.436097,0.73193,0,0,0,0,0.90564,0.032978,0.12201,0.008198,0.009618,0,0,G3
1,0.1556,0.574298,0,0,0,0,0.999994,0.077869,0.01007,0.013927,0.08454,0,0,G3
1,0.222859,0.561295,0,0,0,0,0.999998,0.178215,0.054729,0.012674,0.064006,0,0,G3
1,0.309264,0.545472,0,0,0,0,0.999996,0.049902,0.100183,0.022782,0,0,0,G3
2,0.511787,0.678693,0,0,0,0,0.925219,0.028823,0.10563,0.040628,0,0,0,G3
2,0.472732,0.69639,0,0,0,0,0.956482,0.030948,0.074326,0.027727,0.007555,0.024692,0,G3
1,0.25354,0.779983,0,0,0,0,1.000001,0.01782,0.13067,0.020919,0,0,0,G3
3,-0.000021,1.08582,1.300291,1.606227,0,0,0,0.13498,0.186784,0,0,0,0,G4
2,-0.102365,1.318317,1.102238,1.425639,0,0,0,0.207134,0.300027,0,0,0,0,G4
3,0.120058,1.510522,1.314867,1.715055,0,0,0,0.210396,0.272662,0,0,0,0,G4
2,-0.286956,1.153748,1.044762,1.391796,0,0,0,0.165156,0.28346,0.012476,0,0,0,G4
2,-0.310827,1.121304,1.035076,1.379055,0,0,0,0.167904,0.259652,0.011745,0,0,0,G4
2,-0.230822,1.026543,1.043829,1.342581,0,0,0,0.162862,0.206268,0.012078,0,0,0,G4
2,-0.228206,0.980889,1.060678,1.33467,0,0,0,0.158244,0.22221,0,0,0,0,G4
2,-0.186455,1.011124,1.061323,1.360091,0,0,0,0.163973,0.198503,0,0,0,0,G4
2,-0.296336,0.892096,1.047741,1.314823,0,0,0,0.11421,0.147542,0.011648,0.009411,0,0,G4
3,0.03582,1.138649,1.297084,1.611156,0,0,0,0.139434,0.196934,0.013654,0,0,0,G4
2,0.139558,0.853475,0,1.003864,1.059419,0,0,0.108038,0.10903,0.012743,0,0,0,G5
2,0.147804,0.914233,0,1.014066,1.041099,0,0,0.122012,0.10207,0.030171,0,0,0,G5
2,0.222824,0.908718,0,0.976346,1.081047,0,0,0.098204,0.117445,0,0,0,0,G5
3,0.347617,1.090106,0,1.344843,0.497833,0,0,0.098359,0.11212,0.012435,0.01588,0.012782,0,G5
2,0.102128,0.808731,0,1.023299,1.041814,0,0,0.121382,0.098048,0.029121,0,0,0,G5
2,-0.028735,0.800222,0,1.031535,1.034033,0,0,0.086468,0.0778,0.054942,0,0,0,G5
2,-0.027244,0.857413,0,1.020037,1.032736,0,0,0.096977,0.076072,0.054295,0.01346,0,0,G5
2,-0.057109,0.866703,0,1.032052,1.020527,0,0,0.107323,0.077764,0.048426,0.016053,0,0,G5
2,0.043641,0.865421,0,1.006811,1.056133,0,0,0.090233,0.100897,0.027536,0,0,0,G5
2,0.054236,0.852607,0,1.027142,1.03471,0,0,0.086406,0.098954,0.017805,0.013381,0,0,G5
3,0.389652,0.915078,0,1.13585,1.234157,1.116987,0,0.025191,0.037184,0.08558,0.045642,0.034912,0,G6
3,0.350061,0.973619,0,1.075808,1.142718,1.004215,0,0.047422,0.097311,0.06815,0.022847,0,0,G6
3,0.478049,0.992767,0,1.063225,1.165898,1.034975,0,0.077367,0.140325,0.077083,0.061259,0,0,G6
3,0.492278,0.996788,0,1.075843,1.161775,1.027016,0,0.061307,0.135824,0.077107,0.017345,0,0,G6
3,0.141816,0.903235,0,1.0754,1.14515,1.009935,0,0.079209,0.048951,0.062149,0.024158,0.04536,0,G6
3,0.147993,0.916604,0,1.069415,1.146625,1.001902,0,0.042118,0.066836,0.085379,0.036285,0.020216,0,G6
3,0.180721,0.963934,0,1.063831,1.153135,1.000577,0,0.054706,0.068929,0.070493,0.032849,0.02096,0,G6
3,0.414376,0.991339,0,1.076611,1.133085,1.045004,0,0.068845,0.110178,0.076035,0.025393,0,0,G6
3,0.364131,0.964287,0,1.081429,1.174044,1.018515,0,0.047068,0.094783,0.076992,0.014358,0.0184,0,G6
3,0.470769,0.938965,0,1.146632,1.222686,1.082586,0,0.032231,0.091783,0.091762,0.03659,0.015287,0,G6
3,1.317109,0.424214,1.728891,0,0,0,1.026845,0.03636,0.067561,0.091918,0.018593,0,0,G7
2,1.153869,0.479772,1.706827,0,0,0,1.905124,0.041268,0.101558,0.116717,0,0,0,G7
2,1.214387,0.405363,1.677761,0,0,0,1.827751,0.063064,0.090392,0.111534,0,0,0,G7
2,1.065491,0.457093,1.627714,0,0,0,1.771544,0.019942,0.100727,0.099663,0,0,0,G7
2,0.879429,0.508598,1.583509,0,0,0,1.692066,0.021779,0.071672,0.110623,0,0,0,G7
3,1.01482,0.399364,1.668448,0,0,0,0.941109,0.021371,0.064752,0.10332,0,0,0,G7
2,1.369463,0.384122,1.773585,0,0,0,1.925213,0.041089,0.084106,0.097565,0,0,0,G7
2,1.432197,0.383998,1.801704,0,0,0,1.938152,0.064894,0.07108,0.081791,0,0,0,G7
3,1.249366,0.454909,1.710936,0,0,0,0.986897,0.059605,0.093079,0.112992,0,0,0,G7
3,1.081735,0.513884,1.629021,0,0,0,1.065551,0.031441,0.08301,0.108873,0.016765,0,0,G7
3,0.545486,0.786356,1.185297,1.539258,0,0,1.445259,0.048931,0.263845,0.211425,0,0,0,G8
3,0.99161,0.962037,1.385235,1.658412,0,0,1.615292,0.034733,0.296619,0.204547,0,0,0,G8
3,1.115991,0.882369,1.457822,1.646045,0,0,1.615611,0.328413,0.207044,0.015999,0.048056,0,0,G8
3,0.982328,0.873196,1.381449,1.663945,0,0,1.603975,0.313767,0.216068,0.016364,0.022226,0.040228,0,G8
3,0.803399,0.907886,1.398509,1.632785,0,0,1.512784,0.051644,0.334916,0.211617,0,0,0,G8
3,1.208049,0.819426,1.422671,1.656072,0,0,1.643406,0.326283,0.192317,0.032352,0,0,0,G8
3,1.180364,0.688344,1.4707,1.655904,0,0,1.582127,0.355031,0.21432,0.040942,0,0,0,G8
3,1.076684,0.8349,1.408519,1.602721,0,0,1.555596,0.275351,0.185902,0.02915,0,0,0,G8
3,0.999644,0.773971,1.398904,1.607905,0,0,1.570874,0.221989,0.178509,0.033721,0,0,0,G8
3,0.707696,0.747363,1.297639,1.582314,0,0,1.49802,0.029241,0.259082,0.191295,0,0,0,G8
5,1.027946,1.080613,1.298248,1.372002,1.49982,1.452602,1.326569,0.024411,0.098443,0.027785,0.048359,0.161,0,G9
5,0.892321,0.968518,1.314339,1.382829,1.497296,1.431466,1.274227,0.073009,0.013889,0.030369,0.174005,0.01143,0.016312,G9
5,0.872778,0.861062,1.232853,1.343429,1.465656,1.414462,1.259822,0.017085,0.065137,0.029251,0.044269,0.168112,0,G9
1,-0.985285,-0.004083,1.000003,0,0,0,0,0.008705,0.152503,0.012319,0,0,0,G9
5,0.988456,0.835181,1.26436,1.416469,1.536113,1.48365,1.388549,0.112829,0.044874,0.055841,0.160843,0.025145,0,G9
5,0.866844,0.713481,1.297809,1.374653,1.489156,1.438489,1.321989,0.088067,0.046123,0.056331,0.158336,0.0199,0,G9
5,0.99683,0.685098,1.273748,1.375719,1.510693,1.456408,1.353357,0.097495,0.042586,0.049193,0.166808,0.021731,0,G9
5,0.891538,1.174421,1.229064,1.362705,1.49485,1.433264,1.300807,0.020169,0.07832,0.029088,0.041007,0.162272,0,G9
5,1.019123,1.128191,1.277216,1.359497,1.491448,1.464499,1.326558,0.022295,0.093137,0.025012,0.050633,0.162751,0,G9
5,1.063152,1.200381,1.323644,1.382461,1.521984,1.479063,1.33861,0.029556,0.098539,0.024855,0.044744,0.166867,0,G9
0,0,0,0,0,0,0,0,0.007819,0.007221,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.020518,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.030536,0.008406,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.022041,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.005806,0.009259,0.005802,0,0,0,G1
0,0,0,0,0,0,0,0,0.006895,0.014598,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.011542,0.007773,0.00664,0.010816,0,0,G1
0,0,0,0,0,0,0,0,0.007412,0.010099,0.007662,0.010419,0,0,G1
0,0,0,0,0,0,0,0,0.009338,0.017382,0.009113,0,0,0,G1
0,0,0,0,0,0,0,0,0.007065,0,0,0,0,0,G1
2,0.886732,0.927925,0,1.415596,1.228306,0,0,0.366711,0.15185,0.028976,0.028441,0.039427,0,G0
3,0.547338,1.02856,0,1.347049,1.15529,0,0.902442,0.348569,0.198821,0.062451,0.022373,0.057339,0,G0
3,0.351789,0.978688,0,1.327285,1.127404,0,0.846925,0.38887,0.241542,0.037642,0.027951,0.051435,0,G0
2,0.546105,0.995054,0,1.230889,0.934838,0,0,0.3737,0.201114,0.028222,0.015422,0.05272,0,G0
2,0.874791,0.972794,0,1.35696,1.113161,0,0,0.174927,0.242653,0.027412,0,0,0,G0
3,0.72639,1.10794,0,1.143781,1.349917,0,1.011896,0.357936,0.1953,0.039106,0.018767,0.045243,0,G0
2,0.537521,0.954092,0,1.237109,0.945514,0,0,0.059243,0.328885,0.18867,0.077433,0.02343,0,G0
3,0.671723,1.050902,0,1.172778,1.312651,0,0.974415,0.372626,0.167286,0.033298,0.039668,0,0,G0
3,0.73589,0.834918,0,1.229251,1.252329,0,1.0002,0.339033,0.142469,0.025681,0.023075,0.028966,0,G0
3,0.455441,0.875696,0,1.213165,1.263301,0,0.965019,0.053,0.363668,0.185335,0.034413,0.014326,0,G0
1,-0.395436,0.124494,0,0.999999,0,0,0,0.114825,0.040436,0.01545,0,0,0,G2
0,0,0,0,0,0,0,0,0.099794,0.055766,0.014086,0,0,0,G2
0,0,0,0,0,0,0,0,0.111738,0.022784,0.02335,0,0,0,G2
1,-0.266284,0.092887,0,0.999998,0,0,0,0.244215,0.033344,0.059526,0.015227,0,0,G2
1,-0.467012,-0.033828,0,1,0,0,0,0.02565,0.12117,0.016531,0.048178,0.016898,0,G2
1,-0.568667,-0.068894,0,1.000001,0,0,0,0.146066,0.126319,0.020214,0.018382,0.049089,0,G2
1,-0.449082,0.069475,0,1,0,0,0,0.033123,0.118624,0.072491,0.015229,0.032199,0,G2
0,0,0,0,0,0,0,0,0.205705,0.033862,0.044074,0.021073,0,0,G2
1,-0.292297,0.004645,0,1,0,0,0,0.180649,0.041616,0.014492,0.018361,0,0,G2
1,-0.468907,-0.02539,0,1,0,0,0,0.132025,0.073482,0.03393,0,0,0,G2
2,0.439831,0.884812,0,0,0,0,0.716933,0.089612,0.139751,0.008969,0,0,0,G3
3,0.448974,1.168917,0,0,0,0,1.081046,0.040332,0.023133,0.035873,0,0,0,G3
0,0,0,0,0,0,0,0,0.186791,0.087182,0.01692,0,0,0,G3
2,0.350008,0.892521,0,0,0,0,0.992617,0.136146,0.095833,0,0,0,0,G3
2,0.473491,0.958842,0,0,0,0,0.963271,0.123745,0.138949,0.010087,0,0,0,G3
1,0.117314,0.593769,0,0,0,0,0.999998,0.20281,0.087066,0.015766,0,0,0,G3
1,0.036763,0.533063,0,0,0,0,1.000006,0.227334,0.083021,0.015552,0,0,0,G3
2,0.189415,0.71201,0,0,0,0,0.746961,0.176022,0.052006,0.014829,0,0,0,G3
2,0.369277,0.734343,0,0,0,0,0.718604,0.187241,0.09123,0.014634,0.014752,0,0,G3
2,0.465191,0.752641,0,0,0,0,0.716101,0.111313,0.14408,0.014061,0,0,0,G3
2,-0.228333,0.915433,1.170281,1.416127,0,0,0,0.201524,0.353444,0.018466,0,0,0,G4
3,0.188088,1.434125,1.396784,1.773767,0,0,0,0.218506,0.427409,0.02334,0,0,0,G4
2,-0.181789,1.1645,1.175891,1.430311,0,0,0,0.213037,0.372649,0.01461,0,0,0,G4
2,-0.336539,1.10203,1.155488,1.410527,0,0,0,0.200693,0.366873,0.015294,0,0,0,G4
2,-0.375696,1.047006,1.155072,1.392421,0,0,0,0.229198,0.362371,0.014413,0.025176,0,0,G4
2,-0.30021,1.002143,1.163924,1.375656,0,0,0,0.2012,0.364941,0.016048,0,0,0,G4
2,-0.217853,1.116914,1.160446,1.412733,0,0,0,0.074567,0.019819,0.07562,0,0,0,G4
2,-0.25502,1.006149,1.165659,1.410179,0,0,0,0.22395,0.399855,0.017425,0.020542,0,0,G4
3,0.12973,1.151243,1.419619,1.791786,0,0,0,0.201956,0.379204,0.023102,0,0,0,G4
3,0.112282,1.142098,1.472103,1.774148,0,0,0,0.204698,0.388329,0.027146,0,0,0,G4
2,-0.063756,0.800326,0,0.99913,1.070645,0,0,0.13071,0.23217,0.071969,0.049728,0,0,G5
2,0.19679,0.862742,0,0.983489,1.088653,0,0,0.148393,0.228082,0.031009,0,0,0,G5
2,0.059605,0.866905,0,0.971452,1.100883,0,0,0.158482,0.204349,0.038342,0.013063,0.012593,0,G5
2,0.042598,0.851129,0,0.980688,1.088118,0,0,0.163109,0.219131,0.029803,0.027378,0,0,G5
2,-0.126182,0.794684,0,0.993019,1.075056,0,0,0.167045,0.179527,0.079891,0.015209,0,0,G5
2,-0.051169,0.834876,0,1.000494,1.069216,0,0,0.168194,0.206056,0.036222,0,0,0,G5
2,0.168148,0.836722,0,0.986254,1.086669,0,0,0.148396,0.203097,0.023493,0,0,0,G5
2,0.135939,0.827602,0,0.989605,1.082753,0,0,0.149002,0.212266,0.036669,0.015774,0,0,G5
2,0.143817,0.821288,0,0.996207,1.076975,0,0,0.172696,0.220566,0.041518,0.012491,0.014129,0,G5
2,-0.004519,0.816408,0,0.99196,1.079854,0,0,0.183187,0.256131,0.032365,0.035451,0,0,G5
3,0.352671,0.817734,0,1.060452,1.13061,0.990098,0,0.077779,0.165085,0.174437,0.024174,0,0,G6
3,0.217343,0.859687,0,1.050094,1.128961,0.992805,0,0.081461,0.154695,0.179334,0.011559,0.033264,0,G6
3,0.277276,0.827682,0,1.057667,1.12132,1.001102,0,0.067564,0.145747,0.195901,0.02883,0,0,G6
3,0.315888,0.816859,0,1.065073,1.114666,0.997854,0,0.07793,0.149552,0.169311,0.035747,0,0,G6
3,0.373073,0.783414,0,1.063739,1.126168,1.007605,0,0.082563,0.141826,0.146074,0.034418,0,0,G6
3,0.34865,0.783798,0,1.076135,1.122965,1.000984,0,0.069904,0.155769,0.151146,0.030644,0,0,G6
3,0.178631,0.722558,0,1.068157,1.117788,0.977065,0,0.053839,0.13445,0.199919,0.028759,0,0,G6
3,0.194414,0.711204,0,1.073751,1.113625,0.976755,0,0.091007,0.167775,0.203952,0.039435,0.014209,0,G6
3,0.374784,0.780966,0,1.063124,1.1346,1.00558,0,0.094593,0.184033,0.17356,0.034906,0,0,G6
3,0.331614,0.863926,0,1.048136,1.138001,0.990544,0,0.100818,0.190355,0.169783,0.0271,0,0,G6
3,1.210704,0.894478,1.64731,0,0,0,1.031961,0.011138,0.049681,0.015679,0,0,0,G7
2,1.430695,0.93806,1.786265,0,0,0,1.682009,0.014416,0.010012,0.040653,0,0,0,G7
2,1.418604,0.936678,1.759517,0,0,0,1.66137,0.01132,0.014112,0.05318,0,0,0,G7
2,1.433596,0.934665,1.776237,0,0,0,1.68581,0.013726,0.010618,0.044797,0,0,0,G7
2,1.528859,0.917572,1.837213,0,0,0,1.783575,0.01081,0.009663,0.014324,0.070972,0,0,G7
2,1.484964,0.958126,1.749617,0,0,0,1.773503,0.017577,0.013255,0.072787,0,0,0,G7
2,1.29005,0.923267,1.700914,0,0,0,1.717754,0.328406,0.043037,0,0,0,0,G7
3,1.387429,1.018662,1.739957,0,0,0,1.06837,0.305703,0.225134,0,0,0,0,G7
3,1.302124,0.905767,1.663885,0,0,0,1.023035,0.008866,0.016103,0.02733,0.010759,0,0,G7
2,1.287866,0.914272,1.761403,0,0,0,1.717405,0.013775,0.013559,0.018271,0,0,0,G7
3,1.13941,1.333848,1.601137,1.71892,0,0,1.795114,0.008407,0.016711,0.006434,0.007333,0,0,G8
3,1.244691,1.297401,1.646557,1.805143,0,0,1.781978,0.451937,0.297972,0.024704,0.058413,0,0,G8
3,1.38209,1.376521,1.548308,1.787034,0,0,1.802399,0.466783,0.326172,0.026826,0.071734,0,0,G8
3,1.287421,1.322932,1.538782,1.750268,0,0,1.793558,0.437066,0.305247,0.016869,0.05383,0,0,G8
3,1.18762,1.304092,1.652493,1.76506,0,0,1.805398,0.682077,0.463094,0.038164,0,0,0,G8
3,0.568574,1.124813,1.391538,1.589412,0,0,1.480091,0.011173,0.035317,0.049497,0.077079,0.010533,0.196697,G8
2,0.143787,0.758516,1.207458,1.045755,0,0,0,0.071372,0.347159,0.217114,0.016949,0,0,G8
2,0.362933,0.769346,1.170686,1.109212,0,0,0,0.038224,0.419205,0.264563,0.013955,0,0,G8
2,0.717445,0.725014,1.073114,1.21583,0,0,0,0.504445,0.340323,0.045379,0,0,0,G8
3,0.756468,1.133924,1.418419,1.594212,0,0,1.537386,0.639701,0.404492,0.035897,0,0,0,G8
5,0.930666,1.27794,1.257133,1.349777,1.48651,1.407628,1.267,0.095971,0.039284,0.076693,0.211636,0.016574,0.03256,G9
5,0.984521,1.179577,1.310693,1.424907,1.504589,1.459377,1.353259,0.023805,0.118471,0.043077,0.097786,0.221921,0.012469,G9
5,0.96534,1.170372,1.298654,1.411891,1.484156,1.455713,1.35472,0.025753,0.112907,0.043654,0.093882,0.218012,0.012905,G9
5,1.020055,1.182465,1.227595,1.403081,1.496729,1.45063,1.35397,0.116004,0.036786,0.090496,0.239207,0.026859,0,G9
4,0.606628,0.869348,1.111748,1.170469,1.113174,1.0282,0,0.088522,0.1089,0.056462,0.087732,0.190307,0,G9
5,0.964729,1.150829,1.228733,1.347043,1.474487,1.424381,1.306627,0.109153,0.042412,0.087274,0.195777,0.03381,0,G9
5,0.968442,1.1299,1.235712,1.337179,1.491746,1.432615,1.306111,0.025542,0.100645,0.045095,0.086635,0.22238,0,G9
5,0.984573,1.166982,1.243885,1.338631,1.446277,1.441779,1.315146,0.10766,0.032899,0.081272,0.225014,0.016224,0.027765,G9
5,1.063021,1.185761,1.223133,1.370216,1.447796,1.439528,1.328481,0.105935,0.04262,0.092801,0.247152,0.015929,0.020917,G9
4,0.893148,0.952632,1.063135,1.145567,1.132269,1.061449,0,0.098511,0.044344,0.098923,0.242929,0.018286,0.02611,G9
0,0,0,0,0,0,0,0,0.020255,0.012293,0.008905,0,0,0,G1
0,0,0,0,0,0,0,0,0.175948,0.049027,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.040969,0.143585,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.149561,0.034912,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.009465,0.013831,0.196931,0,0,0,G1
1,-0.123649,0.874282,0,0,0,0,0,0.015133,0.014027,0.027107,0.051886,0,0,G1
0,0,0,0,0,0,0,0,0.015214,0.018578,0.095422,0,0,0,G1
0,0,0,0,0,0,0,0,0.01069,0.01148,0.026429,0,0,0,G1
0,0,0,0,0,0,0,0,0.012209,0.009117,0.030847,0,0,0,G1
0,0,0,0,0,0,0,0,0.043737,0.108233,0,0,0,0,G1
2,0.560978,1.167571,0,1.265665,0.897127,0,0,0.326014,0.095803,0.080433,0.034174,0,0,G0
3,0.700698,1.122981,0,1.352141,1.341367,0,0.900925,0.030286,0.238218,0.192145,0.07444,0,0,G0
3,0.649385,1.076474,0,1.314551,1.319592,0,0.895898,0.281719,0.19706,0.078283,0.033991,0,0,G0
3,0.754909,0.998972,0,1.381531,1.321471,0,0.973452,0.28244,0.145021,0.081671,0.051428,0.030531,0,G0
4,0.983468,1.236716,0,1.600342,1.57146,0,0.59173,0.288003,0.224935,0.080041,0.027966,0,0,G0
3,0.766188,1.040268,0,1.290569,1.295144,0,0.948818,0.267619,0.24238,0.068695,0.017246,0,0,G0
3,0.677561,1.013315,0,1.307139,1.286783,0,0.939138,0.339536,0.118894,0.077328,0.034347,0.030078,0,G0
3,0.782363,1.02419,0,1.364763,1.313253,0,0.978875,0.33035,0.191539,0.158845,0.011175,0.024588,0,G0
3,0.935835,1.021352,0,1.320544,1.298363,0,1.052218,0.234378,0.257092,0.078046,0.035334,0,0,G0
3,1.042902,1.121071,0,1.569415,1.460324,0,1.142904,0.022806,0.198273,0.197231,0.056681,0,0,G0
1,0.082901,0.840151,0,0.999995,0,0,0,0.271343,0.024224,0.022222,0.028975,0,0,G2
2,0.06255,1.344259,0,1.474857,0,0,0,0.137535,0.116426,0.040629,0,0,0,G2
1,-0.146893,0.885657,0,1.000001,0,0,0,0.156592,0.144591,0.016149,0.067258,0,0,G2
1,-0.116136,0.881814,0,1.000005,0,0,0,0.038864,0.245308,0.050071,0,0,0,G2
2,0.079941,1.27485,0,1.433353,0,0,0,0.247193,0.048525,0.060653,0,0,0,G2
1,-0.099074,0.8538,0,0.999995,0,0,0,0.258206,0.020934,0,0,0,0,G2
1,-0.077608,0.879004,0,0.999993,0,0,0,0.346993,0.045401,0.073414,0,0,0,G2
1,-0.044573,0.85692,0,1.000002,0,0,0,0.568821,0.197023,0.016279,0,0,0,G2
1,-0.15065,0.880106,0,1.000002,0,0,0,0.388772,0.044115,0.065095,0,0,0,G2
1,-0.132626,0.900084,0,0.999998,0,0,0,0.266897,0.063145,0.037845,0,0,0,G2
1,0.011443,0.726551,0,0,0,0,1.000002,0.274276,0.044658,0.01922,0,0,0,G3
0,0,0,0,0,0,0,0,0.312119,0.064483,0,0,0,0,G3
1,0.232822,0.956751,0,0,0,0,0.999995,0.322302,0.070058,0.013135,0,0,0,G3
1,0.254014,0.962371,0,0,0,0,0.999994,0.350146,0.054894,0.016851,0,0,0,G3
1,0.161145,0.680975,0,0,0,0,1.000005,0.308336,0.030909,0.070607,0,0,0,G3
1,0.139832,0.709663,0,0,0,0,1.000007,0.325473,0.032171,0.057401,0,0,0,G3
2,0.348557,1.009762,0,0,0,0,0.922283,0.318742,0.065993,0.011806,0.024335,0,0,G3
2,0.232993,0.908979,0,0,0,0,0.799349,0.330317,0.04614,0.072376,0,0,0,G3
1,0.292268,0.728388,0,0,0,0,1.000001,0.220275,0.062341,0.07872,0,0,0,G3
1,0.031611,0.696982,0,0,0,0,1.000004,0.009362,0.080495,0.042266,0.007174,0,0,G3
2,0.000218,1.053698,1.307592,1.477549,0,0,0,0.150927,0.399576,0.016643,0,0,0,G4
2,-0.062194,0.976454,1.308937,1.580878,0,0,0,0.150199,0.369024,0.015115,0,0,0,G4
2,0.027395,1.001867,1.308343,1.595954,0,0,0,0.203945,0.380716,0.018131,0,0,0,G4
2,-0.107223,0.959754,1.154125,1.532458,0,0,0,0.161177,0.385727,0.020864,0.012621,0,0,G4
2,-0.03914,0.94222,1.305352,1.571137,0,0,0,0.124372,0.332624,0.013772,0,0,0,G4
3,0.308168,1.444253,1.49842,1.950122,0,0,0,0.250458,0.463496,0.017024,0,0,0,G4
2,0.099385,0.888666,1.311579,1.58009,0,0,0,0.109539,0.29354,0.017479,0,0,0,G4
2,-0.137127,0.90677,1.159886,1.459044,0,0,0,0.145898,0.340097,0.020291,0.014171,0,0,G4
3,0.278909,1.630031,1.47805,1.881098,0,0,0,0.235833,0.389991,0.027087,0,0,0,G4
2,0.152046,1.141769,1.281464,1.547762,0,0,0,0.235833,0.380202,0.017313,0,0,0,G4
2,0.253866,0.946597,0,1.03011,1.091454,0,0,0.443676,0.146868,0.048322,0.016274,0,0,G5
2,0.207207,0.925658,0,1.066741,1.065509,0,0,0.367159,0.171036,0.040283,0,0,0,G5
2,0.131845,0.927572,0,1.040044,1.085256,0,0,0.402231,0.160184,0.047472,0,0,0,G5
3,0.417831,1.199853,0,1.483922,1.4915,0,0,0.145481,0.397919,0.089194,0.028517,0,0,G5
2,0.465765,0.83953,0,1.141692,1.104545,0,0,0.154938,0.370428,0.116305,0.016814,0,0,G5
2,0.36592,0.885411,0,1.118146,1.115651,0,0,0.391403,0.201908,0.050533,0,0,0,G5
2,0.254988,0.941837,0,1.019729,1.100693,0,0,0.420612,0.159597,0.051321,0,0,0,G5
3,0.494482,1.144473,0,1.444753,0.623027,0,0,0.129563,0.281516,0.093216,0.04933,0,0,G5
3,0.670536,1.293859,0,1.703336,0.678576,0,0,0.355937,0.223931,0.063507,0.036272,0,0,G5
3,0.451246,1.377801,0,1.64022,1.593331,0,0,0.428359,0.189355,0.056101,0.022147,0,0,G5
3,0.620535,1.036278,0,1.201393,1.203175,1.01266,0,0.214898,0.079023,0.136585,0.056193,0,0,G6
3,0.340796,0.94036,0,1.115446,1.108881,1.016436,0,0.323978,0.069227,0.093749,0.038957,0.040347,0,G6
3,0.460172,0.906906,0,1.08534,1.114075,1.01478,0,0.118807,0.117492,0.182543,0.087608,0,0,G6
3,0.335342,0.87662,0,1.059393,1.103524,1.020648,0,0.292679,0.059087,0.0874,0.037039,0,0,G6
3,0.390321,0.952347,0,1.157665,1.141194,0.97576,0,0.25546,0.0575,0.112901,0.034208,0.037606,0,G6
3,0.513536,0.959195,0,1.123918,1.144681,1.018078,0,0.046326,0.083325,0.190252,0.078726,0,0,G6
3,0.466713,0.923365,0,1.087843,1.105325,0.994176,0,0.062229,0.114143,0.180739,0.084265,0.027889,0,G6
3,0.367528,0.89911,0,1.072917,1.120524,0.989361,0,0.281293,0.062609,0.105282,0.05,0,0,G6
3,0.423515,0.919454,0,1.15162,1.137894,0.966425,0,0.264699,0.059278,0.119241,0.037255,0.034607,0,G6
3,0.610478,0.956043,0,1.264555,1.177006,1.024745,0,0.275563,0.516233,0,0,0,0,G6
3,1.036433,0.825058,1.434548,0,0,0,0.914687,0.32394,0.023412,0.039355,0,0,0,G7
2,1.194456,0.78721,1.474917,0,0,0,1.622179,0.293018,0.022691,0.061458,0,0,0,G7
2,1.227138,0.813854,1.476518,0,0,0,1.549952,0.421401,0.019392,0.038813,0,0,0,G7
3,1.452045,0.843,1.596382,0,0,0,0.941677,0.450678,0.028172,0.019818,0.023495,0,0,G7
3,0.955925,0.827463,1.486401,0,0,0,0.950192,0.019288,0.355339,0.024774,0,0,0,G7
3,0.826892,0.790766,1.412072,0,0,0,0.924035,0.306407,0.025569,0.072528,0,0,0,G7
