@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,7-11,200-263,264-327,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.016541,0.221858,0,1.158608,0.917696,0,0,0,0,0,0,0,0,0,0,0,1570,1165,16,146,114,0,0,1185,1664,2490,2668,3223,3529,1231,0,645,1952,3295,3553,3578,3600,3366,603,0,491,1750,3599,3600,3600,3600,2394,0,1004,2696,2281,2155,2573,3143,2400,0,0,0,0,0,0,333,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.907222,5.888889,0.028611,0.389722,0.258889,0,0,5.701667,7.839722,12.714723,13.879723,16.31889,18.220556,5.730556,0,2.951389,9.783055,17.175833,18.804167,18.59,19.056667,17.504723,2.832778,0,2.0125,8.160556,18.849167,19.09111,19.008612,19.0625,13.214444,0,4.550833,13.1475,11.322778,10.709167,12.860556,16.374722,13.321667,0,0,0,0,0,0,1.391111,6.618333,0,0,0,0,0,0,0,0,G0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,2354,2245,650,0,0,0,157,2372,2379,3600,3446,833,1438,2883,3143,3438,3415,3600,3600,2400,90,245,2711,3600,3600,3600,3600,2400,0,0,1578,3600,3600,3600,3600,2400,0,0,26,1065,2091,2202,1763,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791389,12.392222,11.707222,2.958333,0,0,0,0.586389,12.072222,12.138056,20.034721,18.789444,3.867222,7.533333,15.675,16.695555,18.779444,18.976944,20.428888,20,13.295555,0.240556,0.833611,14.087222,19.390278,20.717501,20.464445,20,13.333333,0,0,7.743611,19.991388,20,20,20,13.333333,0,0,0.049167,5.056944,11.056945,11.6325,8.946111,5.182222,0,0,0,0,0,0,0,0,G2
1,-0.10714,0,0.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,1327,0,290,950,1168,1221,1680,3414,3582,597,1668,2432,2738,3555,3600,3600,3600,1775,0,0,0,1659,3600,3600,3596,2400,0,0,0,81,2485,2974,3593,2379,0,0,0,0,139,721,452,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.368611,5.841944,0,1.049444,3.932222,4.921389,5.455833,7.796389,15.509167,17.531666,2.475,7.297222,11.042222,12.695278,17.149166,17.008612,17,17.962778,8.752778,0,0,0,6.892778,17,17,18.073055,12.665,0,0,0,0.256667,10.979722,12.892222,17.89889,12.243611,0,0,0,0,0.361944,2.951667,1.655,4.873333,0,0,0,0,0,0,0,0,G2
1,-0.176397,0,0.999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,2875,663,0,1407,2633,2539,2183,2831,3454,3129,23,0,656,958,3307,3600,3596,3581,1240,0,0,0,1752,3600,3600,3600,2400,0,0,0,157,2305,2983,3205,2400,0,0,0,0,0,0,421,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672778,14.014167,3.095,0,6.439167,13.138611,12.993889,11.106944,13.716945,17.967501,16.729723,0.0175,0,2.734167,3.968333,16.61861,18,18.792778,19.694723,6.490556,0,0,0,8.288611,18.052221,19.415833,19.944445,13.351389,0,0,0,0.565556,11.427778,15.359445,17.164167,13.384722,0,0,0,0,0,0,1.908056,8.552778,0,0,0,0,0,0,0,0,G2
1,-0.180172,0,1.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,2585,755,0,1522,2393,2482,2277,3158,3600,2995,12,241,666,1350,3548,3600,3600,3600,1654,0,0,0,2618,3600,3600,3600,2400,0,0,0,528,2556,2779,3045,2400,0,0,0,0,0,0,260,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042778,13.972777,3.750278,0,7.8625,13.203889,13.783055,12.047778,17.003889,20.736944,16.594999,0.0225,0.9175,3.105833,6.713333,19.443333,20,20.774445,20.997499,9.241667,0,0,0,13.569722,20.131945,21,21,14.166667,0,0,0,2.415,13.702222,15.486944,17.222778,14.336389,0,0,0,0,0,0,1.2225,7.589167,0,0,0,0,0,0,0,0,G2
1,-0.163734,0,1.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1683,650,0,704,1672,2052,1488,2496,3600,3307,180,1063,1714,1847,3572,3600,3600,3600,1897,0,0,0,2975,3600,3600,3600,2400,0,0,0,1395,3400,3600,3506,2400,0,0,0,0,127,437,76,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268889,9.3375,3.218333,0,3.410556,8.911667,11.120556,8.173056,13.5675,20.532499,18.718334,0.700833,5.668889,9.275278,10.016666,19.885834,19.997778,20.964445,21.073055,10.9775,0,0,0,15.842222,20,21.026945,21.259167,14.619445,0,0,0,6.875834,18.741388,20.978611,19.944166,14.639444,0,0,0,0,0.425556,1.688889,0.208889,4.600555,0,0,0,0,0,0,0,0,G2
1,-0.147143,0,1.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1081,896,0,448,713,1241,1526,2054,3600,3517,660,1630,2375,2432,3461,3600,3600,3600,2348,0,0,0,2966,3600,3600,3600,2400,0,0,0,1488,3521,3600,3533,2371,0,0,0,98,600,1093,452,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019722,5.3025,4.511944,0,1.994167,3.328889,6.519444,8.196389,10.730833,20.131945,20.06889,3.113055,8.330277,12.717778,13.319445,19.33639,20.186388,20.486666,21,13.480833,0,0,0,15.639444,20,20.531111,21,14,0,0,0,7.252778,19.18111,20.904444,20.405556,13.69,0,0,0,0.3475,2.647222,5.593611,1.996389,2.156945,0,0,0,0,0,0,0,0,G2
1,-0.138131,0,1.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2130,1469,0,386,1277,1429,1441,1996,3600,3600,1020,1067,1920,2148,3383,3600,3600,3600,2016,0,0,0,2533,3600,3575,3600,2400,0,0,0,710,3213,3334,3594,2303,0,0,0,0,126,1053,697,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,10.158889,6.646111,0,1.514722,5.600555,6.413055,6.568611,9.122222,17.139444,17.902222,4.504445,4.644722,8.866389,10.078333,15.850833,17.013056,17.343334,18.168056,10.1225,0,0,0,11.338611,17,16.972778,18.595833,12.663333,0,0,0,2.649167,13.999722,15.712778,17.863333,11.72,0,0,0,0,0.286944,4.500834,2.891944,3.388889,0,0,0,0,0,0,0,0,G2
1,-0.20808,0,1.000001,0,0,0,0,0,0,0,0,659,43,0,515,1174,1171,1035,1271,3580,2146,0,1241,2371,3098,3600,3600,3600,3346,0,0,0,421,3418,3600,3540,3496,1453,0,0,22,1972,3600,3564,3600,2400,0,0,0,183,1853,2547,2805,2400,0,0,0,0,0,0,900,2125,0,0,0,0,0,0,0,145,0,0,0,0,0,2.874444,0.066389,0,2.065278,5.443056,5.453055,4.947222,5.705833,18.773611,10.175278,0,5.55,11.570556,15.778055,19.02,18.468611,18.643888,17.797777,0,0,0,1.647778,17.254999,18,17.327223,18.924999,7.765278,0,0,0.040278,9.339444,18.194723,18.279167,20,13.798056,0,0,0,0.683056,8.583889,13.403055,14.374722,13.968889,0,0,0,0,0,0,4.573889,11.829722,0,0,0,0,0,0,0,0.601944,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2110,2163,521,0,794,1737,1541,2009,3114,3600,3240,319,736,1590,3080,3600,3580,3600,3600,2069,0,0,1939,3600,3600,3600,3600,2400,0,0,485,2882,3600,3600,3600,2400,0,0,0,20,150,763,551,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017778,10.891111,11.410556,2.398056,0,4.046945,9.432777,8.079722,10.216666,15.991389,20.121111,17.446388,1.415,3.773056,8.453055,16.685556,19.854723,20.095556,20.705278,20.01,11.4025,0,0,9.944445,19.943333,20.713333,20.641111,20.040833,13.620277,0,0,2.196667,15.324722,19.778889,20,20.03389,13.629444,0,0,0,0.054444,0.37,3.466389,2.312222,6.253334,0,0,0,0,0,0,0,0,G2
1,-0.358454,0,1,0,0,0,629,521,0,0,0,2028,302,0,751,2876,2853,1711,2496,3584,2328,0,0,169,1661,3600,3600,3600,3316,0,0,0,920,3592,3489,3317,3413,681,0,0,15,2098,3230,3540,3600,2040,0,0,0,165,1439,2119,3483,2040,0,0,0,0,0,20,2280,2040,0,0,0,0,0,0,18,1017,2.858056,1.976389,0,0,0,10.148334,1.188056,0,3.493333,14.500278,14.638056,8.152223,12.326944,18.772223,12.000278,0,0,0.590833,7.2375,18.854445,19,19.165001,17.860001,0,0,0,3.671389,18.374445,18.116388,17.129723,18.746389,3.368333,0,0,0.015556,9.816112,16.138889,19.499445,20.013334,11.8025,0,0,0,0.571389,7.021389,10.816944,19.209723,11.898056,0,0,0,0,0,0.048889,12.133889,11.892777,0,0,0,0,0,0,0.027222,5.395555,G2
1,0.541412,0,0,0,0,1.000003,0,0,409,1477,2255,1266,63,0,0,0,2684,3600,3600,3600,3109,528,0,0,2772,3600,3600,3600,3600,1260,0,178,3396,3600,3600,3600,3600,1260,0,191,3349,3600,3600,3600,3600,1260,0,185,2658,3579,3600,3600,3600,1210,330,1027,1561,3480,3341,2026,1029,9,680,2269,2400,1637,144,0,0,0,0,0,1.603889,6.978611,11.285833,5.697778,0.142222,0,0,0,13.299723,19,19,19,15.554167,2.5425,0,0,13.526944,19,19,19,19,6.65,0,0.528889,17.17,19,19.022223,19.311111,19,6.65,0,0.65,17.038889,19.086666,19.679445,19.227777,19,6.65,0,0.5975,13.213333,19.631945,19.690001,19,18.988611,6.103889,1.480833,4.753056,7.693611,18.864445,17.799444,9.819445,4.514722,0.008333,3.418611,12.2375,13.333333,8.097777,0.443056,0,0,0,G3
0,0,0,0,0,0,0,0,0,0,787,1196,1237,7,0,0,0,748,3573,3600,3600,2405,89,0,0,1070,3571,3600,3600,3600,2293,0,0,2257,3600,3600,3600,3600,2400,0,291,3348,3600,3600,3600,3600,2400,88,113,1818,3600,3600,3600,3600,2400,1975,2977,2856,3600,3533,3148,2258,869,40,804,1428,500,337,0,0,0,0,0,0,3.704167,5.948333,6.2875,0.004722,0,0,0,3.255278,19.966667,20.895,20.365,12.252778,0.243611,0,0,4.817222,19.834167,20.0525,20,20,12.4775,0,0,11.736944,20.030277,20.064167,20.250834,20,13.333333,0,1.066667,18.425278,20.230833,20.763056,20.441389,20,13.333333,0.193333,0.318333,9.080833,20.777779,20.719166,20.003611,20,13.333333,10.120277,16.428888,15.669444,20.987223,19.958611,16.505278,11.353611,4.218611,0.081944,3.665833,7.884722,2.000833,1.346667,0,0,0,G3
1,0.462858,0,0,0,0,0.999997,0,0,0,174,719,713,0,0,0,0,0,2664,3600,3598,2361,191,0,0,8,3343,3600,3600,3600,2157,0,0,1246,3600,3600,3600,3600,2400,0,0,2784,3600,3600,3597,3600,2400,0,0,1899,3600,3600,3600,3600,2400,1646,3043,2866,3600,3600,3459,2706,1293,0,721,1200,977,296,53,0,0,0,0,0,0.509167,2.921667,2.989167,0,0,0,0,0,12.610833,18.96139,18.905556,11.44,0.687222,0,0,0.006389,16.125555,18.9275,18.915001,19,10.913889,0,0,5.462222,18.459723,18.020834,17.827778,19,12.666667,0,0,13.437778,18.066111,18.263611,18.805,18.701944,12.219722,0,0,8.765,18.878334,19,18.993055,18.219166,12.125278,7.430833,15.070556,14.096111,18.961666,18.967777,17.589445,13.336111,6.207222,0,3.119167,6.333333,4.598055,0.855,0.099722,0,0,G3
1,0.659998,0,0,0,0,1.000007,0,0,157,1569,2213,1357,144,0,0,0,2876,3600,3600,3600,3011,0,0,0,3418,3600,3600,3600,3300,0,0,0,2891,3600,3600,3600,3300,0,0,0,2305,3600,3599,3600,3300,0,0,0,1955,3290,3600,3600,2906,0,0,768,1086,2928,3314,1384,70,0,0,1729,2374,1593,136,0,0,0,0,0,0.483056,7.739444,11.722222,6.559166,0.4525,0,0,0,14.334723,19.704721,19.296667,19.014444,15.55,0,0,0,17.165001,19.005556,19,19,17.416666,0,0,0,14.169723,19,19.249445,19.501944,17.416666,0,0,0,11.104167,18.847221,19.391945,19.307501,17.416666,0,0,0,9.139444,17.383888,19.809999,19.0075,14.593611,0,0,3.495833,5.225,15.536667,17.651112,6.394166,0.162222,0,0,8.303056,12.96,7.811666,0.356944,0,0,0,G3
0,0,0,0,0,0,0,0,0,0,328,1321,1392,20,0,0,0,111,3315,3600,3600,2423,155,0,0,601,3600,3600,3600,3600,2297,0,0,1289,3600,3600,3575,3600,2400,0,0,3019,3600,3600,3600,3600,2400,564,468,2468,3600,3600,3600,3600,2400,1316,3300,3363,3600,3600,3600,3504,2027,0,102,1250,1395,1028,1302,229,0,0,0,0,1.250278,6.481111,6.767222,0.024444,0,0,0,0.151111,17.658611,20,19.998333,12.236667,0.475833,0,0,2.236667,19.944166,20,20,20,12.315833,0,0,5.934166,19.877777,20,19.385,20,13.333333,0,0,15.781111,20,19.692778,20.250278,20,13.333333,2.5125,1.889444,11.706388,20,20,20,20,13.333333,6.868055,18.283333,18.725,20.387222,20,20,19.008333,10.501389,0,0.2475,6.162222,6.635,4.4825,6.283611,0.706944,0,G3
1,0.476256,0,0,0,0,1.000001,0,0,0,485,1032,705,0,0,0,0,645,3572,3600,3598,2300,110,0,0,1127,3600,3600,3600,3600,2137,0,0,2090,3600,3600,3600,3600,2400,0,167,3143,3600,3600,3600,3600,2400,0,27,2424,3600,3600,3600,3600,2400,1971,2695,3201,3600,3600,3144,1878,646,59,989,1020,548,136,75,0,0,0,0,0,1.850556,4.960834,3.308056,0,0,0,0,2.693611,18.633055,19,19.071388,11.158055,0.343889,0,0,5.150833,19,19,19,19,11.182777,0,0,10.066112,19,19,19.07,19,12.76,0,0.484444,15.981389,18.913334,18.967501,19.641388,19,12.666667,0,0.0475,11.594444,19.606388,19.721111,19.096666,19,12.673611,9.027778,13.566944,17.111666,19.836945,18.915001,15.782222,9.006389,2.944722,0.098333,5.1125,5.666667,2.172222,0.2925,0.168889,0,0,G3
1,0.392557,0,0,0,0,0.999997,0,0,0,293,758,602,0,0,0,0,42,3325,3600,3577,2368,179,0,0,977,3600,3600,3600,3600,2164,0,0,1521,3600,3600,3600,3600,2400,0,0,3233,3600,3600,3600,3600,2400,668,358,1870,3600,3600,3600,3600,2400,1143,3291,3504,3573,3231,2949,1685,320,0,224,770,275,29,0,0,0,0,0,0,1.016944,3.880556,3.006389,0,0,0,0,0.084167,17.619444,20,19.683611,12.051111,0.624722,0,0,4.423056,19.998888,20,20,20,11.49,0,0,7.499444,19.920555,19.965,20,19.998888,13.328611,0,0,16.86389,19.865278,19.799444,20,19.338333,12.675278,3.171111,1.317222,8.636111,19.957222,20,19.719723,19.028055,12.781389,5.437778,17.41361,19.11861,19.503056,17.183332,15.1925,8.165556,1.024167,0,0.730833,4.103889,0.903889,0.025278,0,0,0,G3
1,0.390461,0,0,0,0,1.000003,0,0,0,180,680,478,1,0,0,0,0,2676,3600,3600,2143,23,0,0,147,3544,3600,3600,3600,2137,0,0,776,3600,3600,3600,3600,2400,0,0,2642,3600,3600,3600,3600,2400,1160,586,1499,3522,3600,3600,3600,2400,779,3009,3576,3559,2999,2608,2094,716,0,0,455,155,0,0,0,0,0,0,0,0.471389,3.078056,1.799167,0.000278,0,0,0,0,12.656111,18,17.955555,9.648056,0.020556,0,0,0.413333,17.346945,18,18,17.997499,10.161111,0,0,3.027778,17.958055,17.946112,17.916945,17.996111,11.966111,0,0,11.962778,17.798889,17.848055,17.984722,17.322779,11.333333,5.134444,2.225,6.219167,17.116388,17.996944,17.379168,17,11.360833,3.2925,14.068334,17.561388,17.393888,14.204722,11.87,9.396667,3.139722,0,0,2.013889,0.410278,0,0,0,0,G3
1,0.306161,0,0,0,0,1.000001,0,0,0,688,1886,1339,185,0,0,0,0,1999,3600,3600,3001,230,0,0,328,3409,3600,3600,3596,2352,0,0,1265,3600,3600,3600,3600,2400,0,0,2983,3600,3600,3600,3600,2400,781,112,2308,3600,3600,3600,3600,2400,2144,2985,3223,3600,3600,3600,3599,2304,203,1463,1920,1824,1544,1043,641,136,0,0,0,2.835833,8.701944,5.793611,0.612222,0,0,0,0,8.962778,18,18,13.713889,0.568611,0,0,0.961944,16.241112,18,18,17.640833,11.523889,0,0,5.219167,18,18,18.019722,18,12,0,0,14.055555,18,18.002222,18.015556,18,12,3.083611,0.252778,10.622222,18,18,18,18,12,9.541389,13.247778,15.510278,18,18,18,17.807501,11.216945,0.620833,6.423611,9.6,8.701111,6.931667,4.341944,2.450833,0.399444,G3
1,0.465563,0,0,0,0,1.000002,0,0,0,344,468,459,0,0,0,0,52,3218,3600,3567,2072,11,0,0,729,3600,3600,3600,3600,1978,0,0,1670,3600,3600,3598,3600,2400,0,50,3139,3600,3600,3600,3600,2400,113,9,1987,3600,3600,3600,3600,2400,1932,3243,3192,3600,3388,2941,2059,808,0,289,660,394,52,0,0,0,0,0,0,1.410278,1.8425,2.010556,0,0,0,0,0.117222,16.210833,19.639444,18.950277,9.798056,0.0125,0,0,2.9375,19.0525,19.004723,19,18.997499,9.751945,0,0,8.260555,19.016666,19.024723,18.673889,19,12.666667,0,0.051667,15.85,19.092777,19.639444,19.326111,19,12.666667,0.2925,0.0025,9.111389,19.7425,19.315556,19,19,12.666667,9.641111,16.933889,16.943056,19.512222,17.276667,14.376945,10.009444,3.658333,0,1.058333,3.666667,1.912778,0.135278,0,0,0,G3
0.00996,-0.308619,1.145792,1.390461,0,0,0,1043,2364,1415,816,205,0,0,0,1520,3458,3600,3600,3548,2603,512,102,0,273,2277,3178,3600,3600,3478,2243,0,0,0,113,1691,2803,3497,2400,0,0,0,0,0,0,1129,2400,0,0,0,0,0,0,1434,2396,0,0,0,0,0,0,497,1552,0,0,0,0,0,0,0,557,3.922778,10.905833,5.526111,2.837778,0.295556,0,0,0,6.038889,15.638889,17,16.942778,16.229166,11.018333,1.572778,0.182778,0,0.588611,9.300278,14.079166,16.997499,17,15.800278,9.538055,0,0,0,0.225833,6.381945,11.931666,15.731389,11.069445,0,0,0,0,0,0,3.673889,11.315833,0,0,0,0,0,0,5.81,10.535277,0,0,0,0,0,0,1.653056,5.936111,0,0,0,0,0,0,0,1.914444,G4
0.009741,-0.193841,1.337237,1.440097,0,0,0,0,0,0,0,0,1871,44,0,0,0,0,0,0,2717,1039,0,0,0,0,0,0,1493,3117,84,150,844,749,487,806,2725,3600,1212,530,2260,2759,3404,3600,3600,3600,1260,0,0,0,960,3600,3266,3592,1260,0,0,0,167,2834,3402,3564,1260,0,0,0,0,1344,2335,2121,437,0,0,0,0,0,8.566944,0.123333,0,0,0,0,0,0,12.767222,4.3875,0,0,0,0,0,0,6.365278,14.155833,0.245833,0.491111,3.194722,2.848056,1.652778,3.185833,12.325,17,5.563334,2.071667,9.479445,12.051389,15.484722,16.38139,16.649445,17,5.95,0,0,0,3.662222,16,14.180278,16.872499,5.95,0,0,0,0.534722,12.136111,13.948611,16.371389,5.95,0,0,0,0,5.178056,9.949722,9.378056,1.849722,G4
1,0.761958,1.000008,0,0,0,0,0,0,0,0,0,1216,734,0,0,0,0,0,0,1448,2348,0,0,0,0,0,0,565,3595,1077,402,1472,1357,1008,1103,2674,3600,1980,1075,2134,2484,2865,3600,3600,3600,1980,0,0,0,710,3599,3600,3600,1980,0,0,0,2,2277,3600,3600,1980,0,0,0,0,1115,1881,1902,757,0,0,0,0,0,5.548333,3.145278,0,0,0,0,0,0,6.6125,11.133889,0,0,0,0,0,0,2.072778,17.778334,4.748889,1.436667,6.275833,5.843333,4.200278,4.775278,12.626667,17.093056,9.35,4.6925,9.509167,11.130555,12.369166,16.223055,16.867222,17,9.35,0,0,0,2.544167,15.886945,16.105,16.958055,9.35,0,0,0,0.000833,9.297222,16.068611,16.826944,9.35,0,0,0,0,4.648611,7.955555,8.376389,3.225833,G4
1,-0.870415,0.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,1907,3568,2884,2126,1405,647,103,0,1543,3256,3537,3600,3600,3600,2897,1126,0,0,404,1788,2938,3600,3314,2400,0,0,0,0,137,558,1745,2400,0,0,0,0,0,0,189,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527778,0,0,0,0,0,0,8.037222,16.175556,12.181666,8.812222,5.360833,1.768056,0.181944,0,6.0625,13.700277,16.081944,17.000278,17.234167,17.687778,12.667222,4.158611,0,0,1.076389,7.244722,13.321667,17.93,14.597222,11.333333,0,0,0,0,0.290278,1.480278,5.999722,11.325277,0,0,0,0,0,0,0.7525,1.458611,0,0,0,0,0,0,0,0,G4
0.01593,-0.442109,1.323784,0.890024,0,0,0,0,0,0,0,0,59,1715,0,0,0,0,0,0,285,3226,0,0,0,0,0,0,371,3524,285,765,2261,2364,2180,2003,3177,3600,1314,497,1034,1163,2551,3600,3600,3600,1800,0,0,0,1231,3600,3596,3600,1800,0,0,0,381,3375,3562,3600,1800,0,0,0,0,716,2007,1596,812,0,0,0,0,0,0.173611,7.393333,0,0,0,0,0,0,0.945833,14.609445,0,0,0,0,0,0,1.2425,16.042778,1.095278,3.171111,10.097222,10.682777,9.961945,9.209444,14.682777,17,5.669722,2.059444,4.289722,4.920278,11.325,17.176111,17.0525,17,8.5,0,0,0,5.06,16.839722,16.807501,17,8.5,0,0,0,1.333333,15.364445,16.001112,17,8.5,0,0,0,0,2.783889,8.802222,6.9675,3.593333,G4
